Name	Place	Description	Pdf
Acerbi (Victor)	Crémone	Nougat	Paris_1900_Italy_102.jpg
Amato (François-Paul)	Catane	Fruits confits	Paris_1900_Italy_102.jpg
Baiardini (Paul)	Turin, rue Allieri, 1	Moutardes, Sauces, etc.	Paris_1900_Italy_102.jpg
Barati & Milano	Turin	Caramelle	Paris_1900_Italy_102.jpg
Cavoretto (Pierre)	Bussoaton (Turin)	Marrous glacés	Paris_1900_Italy_102.jpg
Chambre de Commerce	Lecce	Vinaigres, Gelee de coings	Paris_1900_Italy_102.jpg
Coco Testa (Sauveur)	Catane	Sue réglisse en billes	Paris_1900_Italy_102.jpg
Favretto (Thérèse)	Ponte di Brenta (Padoue)	Vinaigre	Paris_1900_Italy_102.jpg
Fichera (Bernard)	Catane	Réglise	Paris_1900_Italy_102.jpg
Florio (Ignace)	Palerme	Grains de moutarde	Paris_1900_Italy_102.jpg
Florio frères	Asti (Alexandrie)	Noix canulies	Paris_1900_Italy_102.jpg
Frassineto (Comtesse Maria de)	Rovezzino (Florence)	Confitures	Paris_1900_Italy_102.jpg
Gay Revel & Cie	Turin	Cacao, Chocolat, Dragéés et bonbons pralinés, etc.	Paris_1900_Italy_102.jpg
Gianoli (Charles-Albert)	Turin	Vinaigre naturel	Paris_1900_Italy_102.jpg
Giusti (Joseph)	Modéne	Vinaigre	Paris_1900_Italy_102.jpg
