Name	Place	Description	Pdf
Scheller (E.) et Cie.	Milan	Fils de coton, blancs, noirs et couleurs en bobines pour coudre à la main et à la machine.	Paris_1878_Italy_24.jpg
Schlapfer, Weaner et Cie.	Salerne.	Cotons filés, écrus et blancs; coton ecru et teint; toiles de coton, écrues, blanchies; teintes et imprimées.	Paris_1878_Italy_24.jpg
Assetto frères	Chieri (Turin)	Tissus de fil et coton teints; couvertures brodées, blanches et teintes.	Paris_1878_Italy_24.jpg
Bass, Abrate et cie	Chieri (Turin)	Tissus de fil et tissus de coton et fil retors picotés; coupés d'étoffes, couvertures à la Jacquard, blanchies et teintes.	Paris_1878_Italy_24.jpg
Bianchi (J.)	Chiavari (Gènes)	Serviettes en lin dites macramés.	Paris_1878_Italy_24.jpg
Bianchi (N.)	Chiavari (Gènes)	Serviettes de lin macramés.	Paris_1878_Italy_24.jpg
Casa (J.)	Gênes	Toiles à voile de chanvre italien; toiles de lin du pays, de lin étranger; toiles ontonettes en lin fin; toiles de coton pour voiles; chanvre pour voiles.	Paris_1878_Italy_24.jpg
D'Andrea (J.)	Sarno (Salerne)	Services de table de differentes qualités et dessins en fil de lin; serviettes, tissus pour nappes; mouchoirs de fantaisie avec bordures; toiles blanches et demi-blanchies, carnet d'échantillons.	Paris_1878_Italy_24.jpg
Gérard (C.-G. et V.) frères	Gênes	Toiles pour voiles; fils de lin; chanvre et coton.	Paris_1878_Italy_24.jpg
Lanza (V.)	Torre Pellice (Turin)	Fils retors en lin blanchi.	Paris_1878_Italy_24.jpg
Lininificio et Canapificio (Filature de lin et de chanvre)	Milan	Fils et tissus de lin, de chanvre, et de jute; fils retors écrus et blanchis; cordes, fils à corderonner et ficelles.	Paris_1878_Italy_24.jpg
Manicomio (Maison d'aliénés)	Aversa	Tissus et tapis en sparterie.	Paris_1878_Italy_24.jpg
Nadini (A.)	Bologne	Sac en toile de chanvre sans couture.	Paris_1878_Italy_24.jpg
Polidori (Comte A.)	Florence	Fils de genêt.	Paris_1878_Italy_24.jpg
Pozzolini (R.) et fils		Tissus de lin.	Paris_1878_Italy_24.jpg
Remaggi frères	Pavaccio (Pise)	Tissus divers.	Paris_1878_Italy_24.jpg
Burlamacchi	Luccques	Draps en laine d'Italie; laine en suint et filée.	Paris_1878_Italy_24.jpg
Tedeschi (G.)	Atropolda (Avellino)	Fils et tissus de laine peignée.	Paris_1878_Italy_24.jpg
Administration des prisons		Couvertures de laine et draps différent à l'usage des prisons.	Paris_1878_Italy_24.jpg
Barbarulo (A.)	Capriglia (Pellagrano-Salerne)	Draps de laine de différentes qualités; draps pour l'armée.	Paris_1878_Italy_24.jpg
Guerrini (J.)	Marone (Brescia)	Couvertures de lits, en lin; feutre circulaire, sans couture, pour fabriquer le papier à la machine; feutre dessicateur pour cuves, pour fabriquer le papier à la main.	Paris_1878_Italy_24.jpg
Mareon (J.-B. et A.)	Padoue	Châles de laine; laine filée pour la fabrication des châles; draps de laine.	Paris_1878_Italy_24.jpg
