Name	Place	Description	Pdf
CRISCUOLO (Michele)	Torre-del-Greco, près Naples	Corail figuré en corail sculpté, gravé, ciselé, monté en or, bijouterie entrée de corail. 	Paris_1889_Italy_29.jpg
DE DILECTIS Frères	Naples (Torre-del-Greco)	Bijouterie en corail et spécialités en style indien.	Paris_1889_Italy_29.jpg
FIORE (Erneste)	Milan, via Quadronno, 44	Chaînes, clés, bracelets et bijoux en argent.	Paris_1889_Italy_29.jpg
TRAILLICIARDI (Nicolas)	Naples, trada Gigante, 14	Bijouterie en écaille, lavé, etc.	Paris_1889_Italy_29.jpg
FRANCAUT et SANTAMARIA	Rome, via Bonella, 44	Espioteuses romains en or au titre de 18 carats, camées, mosaïques, coraux, laves, épingles, pierres précieuses, imitation étrusques, etc.	Paris_1889_Italy_29.jpg
FASOLI (Frédéric)	Rome, piazza de Spagna, 54	Orfèvrerie religieuse et romaine, mosaïques, etc.	Paris_1889_Italy_29.jpg
GRAZIOSI (Erneste)	Florence, b, via San-Spirito	Orfèvrerie.	Paris_1889_Italy_29.jpg
LABRIOLA (Angelo)	Naples, 9, vico Vasto	Objets en écaille, corail, lavé, camées.	Paris_1889_Italy_29.jpg
LABRIOLA Frères	Naples, strada Calabritti, 42	Éventails, peignes, porte-cigaretes, boutons, etc., en écaille.	Paris_1889_Italy_29.jpg
LABRIOLA (Marquis)	Naples, 43, strada Calabritti	Objets en écaille, corail, lave di Vésuve, argenterie.	Paris_1889_Italy_29.jpg
MELLILLO (Hyacinthe)	Naples, 288, Chiaia	Bijoux archéologiques italiens.	Paris_1889_Italy_29.jpg
MONTANI (Hector)	Rome, via della Croce, 50	Bijouterie en mosaïques.	Paris_1889_Italy_29.jpg
MONTELATIJO (Joseph)	Florence	Bijouterie en or et argent avec mosaïques.	Paris_1889_Italy_29.jpg
MORABITO (Rocco)	Naples, 32, piazza de Maritti	Ouvrages en corail, lave, coquilles, filigranes, mosaïques, écaille.	Paris_1889_Italy_29.jpg
NEGRI (Octavie) et Cie	Rome, place d'Espagne, 69	Camées et pierres, reproduction de l'ancien, non recitées.	Paris_1889_Italy_29.jpg
NOLFI (Joseph)	Rome, via Gastana, 5	Perles romaines.	Paris_1889_Italy_29.jpg
FERTALATI (C.) et Cie	Florence, Borgognissanti	Bijouterie, orfèvrerie, mosaïques non montées, camées, joyaux étrusques.	Paris_1889_Italy_29.jpg
PISCIOCIONI (Ernén)	Naples, Riviera di Chiaia, 270	Bijoux, orfèvreries, coraux travaillés, etc.	Paris_1889_Italy_29.jpg
PISCIOCIONI (Michele)	Naples, Riviera di Chiaia, 371	Objets d'art en corail, camées, lave, souvénirs ancien.	Paris_1889_Italy_29.jpg
PELIGRINI (Nicoloisa)	Naples		Paris_1889_Italy_29.jpg
RUSSO (Nicolas)	Naples, Pagalli	Ouvrages en écaille, coquilles, coraux, laves, argente et travail.	Paris_1889_Italy_29.jpg
