Name	Place	Description	Pdf
Ottaviani frères	Messine	Essences de bergamotte, de citron et d'orange.	Paris_1867_Italy_62.jpg
Spaya (Noël) 	Messine	Suc de citron concentré.	Paris_1867_Italy_62.jpg
Seager et Cie	Messine	Essences de bergamotte, de citron et d'orange.	Paris_1867_Italy_62.jpg
Gardiner-Rose et Cie	Palerme	Essence et jus de citron.	Paris_1867_Italy_62.jpg
Scordia (sous-comté de Caltane)		Essences de cèdre, d’oranges et de fleurs d’oranger.	Paris_1867_Italy_62.jpg
Dufour frères	Gênes	Sel; mannite et tamarin.	Paris_1867_Italy_62.jpg
Siles (Ignace)	Reggio en Calabre	Essences diverses.	Paris_1867_Italy_62.jpg
Pagliari (Jean)	Paris	Oxyde de fer soluble; sucre ferrugineux; liquide à préserver les préparations anatomiques; acide benzoïque; papier et eau hémostatique; oxyde de fer soluble.	Paris_1867_Italy_62.jpg
Parola (Louis)	Cuneo	Ségaline ou extrait résineux de seigle.	Paris_1867_Italy_62.jpg
Scola (Bernardin)	Turin	Médicaments divers.	Paris_1867_Italy_62.jpg
Grassini (Charles)	Novare	Terre de catechu (cachou).	Paris_1867_Italy_62.jpg
Galleani (Octave)	Milan	Préparations pharmaceutiques.	Paris_1867_Italy_62.jpg
Garofoletti (Ferdinand)	Milan	Produits chimico-pharmaceutiques.	Paris_1867_Italy_62.jpg
Grassi (Antoine)	Brescia	Huile de morue au protolodure de fer; teinture d’absinthe ferrugineuse; sirop de melons à la codéine; sirop de salsepareille; eau de cèdre douce; poudre oenologique désinfectante; vert minéral pour les peintures à fresque.	Paris_1867_Italy_62.jpg
Penzile (Augustin) et Caio (François)	Venise	Huiles médicales.	Paris_1867_Italy_62.jpg
Casfrini (Florante) et Maggi (Annibal)	Verone	Sels pour bains minéraux artificiels.	Paris_1867_Italy_62.jpg
Fracehia (Joseph)	Trévise	Substances salines et organiques pour bains de mer à domicile.	Paris_1867_Italy_62.jpg
Zanon (Louis)	Ecllune (Venise)	Préparations pharmaceutiques.	Paris_1867_Italy_62.jpg
Cadolini (Ignace)	Modène	Terre catechu (cachou) en pastille.	Paris_1867_Italy_62.jpg
Fontana (Charles)	Luccques	Teinture amère de Lucqques préparée sans esprit.	Paris_1867_Italy_62.jpg
Guidi (Olinthe)	Luccques	Huile de foie de morue ferrugineuse.	Paris_1867_Italy_62.jpg
Legnani (Ange) et Cie	Rimini	Extrait de plantes.	Paris_1867_Italy_62.jpg
Veri (Clitus)	Cingoli (Macerata)	Enolite dépurative.	Paris_1867_Italy_62.jpg
Ambron (Joseph)	Naples	Huile de foie de morue.	Paris_1867_Italy_62.jpg
Curato (Generoso)	Naples	Produits chimiques et parfumerie.	Paris_1867_Italy_62.jpg
Emilio (André d’)	Naples	Préparations chimico-pharmaceutiques et parfumeries.	Paris_1867_Italy_62.jpg
Hernot (Joseph)	Naples	Produits pharmaceutiques, huiles médicales et essences.	Paris_1867_Italy_62.jpg
Novi (Joseph)	Naples	Poudre désinfectante pour les fabriques d'engrais artificiel; huile de fenouil sauvage pour enlever les émanations d'égouts; vinaigre de toilette.	Paris_1867_Italy_62.jpg
Pellas (Charles-Félix)	Naples	Huile de foie de morue; citrate de magnésie.	Paris_1867_Italy_62.jpg
Battifora (Anastase)	Palerme	Saccharohithe à la quinine.	Paris_1867_Italy_62.jpg
Siracusa (Joseph)	Neauphle-le-Château (Seine-et-Oise)	Pastilles de Syracusa.	Paris_1867_Italy_62.jpg
Comi et Cerulli	Giulianova (Abruzze ultérieure) (Teramo)	Extrait de réglisse.	Paris_1867_Italy_62.jpg
Rosa (Raphaël de)	Atri (Abruzze ultérieure) (Teramo)	Pâte de réglisse.	Paris_1867_Italy_62.jpg
Muzi (Michel)	Pescara (Chieti)	Réglisse en pain.	Paris_1867_Italy_62.jpg
Barracco frères	Crotone (Catanzaro)	Extrait de réglisse.	Paris_1867_Italy_62.jpg
(sous-comté de) Palerme		Réglisse et extrait de réglisse.	Paris_1867_Italy_62.jpg
(sous-comté de) Girgenti			Paris_1867_Italy_62.jpg
