Name	Place	Description	Pdf
Carnino (M.)	Bruzolo di Susa (Turin)	Marrons frais conservés pour confiseurs	Paris_1878_Italy_67.jpg
Carulli (S.)	Avellino	Noisettes	Paris_1878_Italy_67.jpg
Casaretto (D. G.)	Chiavari (Gênes)	Noisettes et champignons séchés	Paris_1878_Italy_67.jpg
Ceccarelli (J.) et Cie	Forli	Truffes conservées	Paris_1878_Italy_67.jpg
Chambre de commerce d'Avellino		Collection de pommes de terre, légumes secs, truffes noires, châtaignes et noix séchées	Paris_1878_Italy_67.jpg
Chambre de commerce et des arts	Messine	Fruits de la province secs et conservés	Paris_1878_Italy_67.jpg
Chambre de commerce de Caltanissetta		Fruits secs	Paris_1878_Italy_67.jpg
Chambre de commerce de Catane		Conserve de tomates	Paris_1878_Italy_67.jpg
Chambre de commerce de Trapani		Amandes et lentilles de Panelleria	Paris_1878_Italy_67.jpg
Cirio (J.)	Turin	Conserves de légumes, fruits secs	Paris_1878_Italy_67.jpg
Comice agricole de Gergenti		Amandes et pistaches	Paris_1878_Italy_67.jpg
Comice agricole de Parme		Conserves et sauces de tomates	Paris_1878_Italy_67.jpg
Corte (A.)	Chiavari (Gênes)	Champignons en conserve	Paris_1878_Italy_67.jpg
De Col et Cie	Messine	Câpres, flageolets, petits pois et fruits au vinaigre; sauce de tomates	Paris_1878_Italy_67.jpg
De Crecchio (J.)	Lanciano (Chieti)	Fruits conservés	Paris_1878_Italy_67.jpg
De Majo (Chevalier G.)	Riposto (Catane)	Amandes de différentes qualités	Paris_1878_Italy_67.jpg
De Pasquale (F.)	Lipari (Messine)	Raisin sec; câpres au vinaigre	Paris_1878_Italy_67.jpg
Fiorani (F.)		Raisin sec; câpres au vinaigre	Paris_1878_Italy_67.jpg
Fiorini (A.)	Catane	Pistaches en coques; oranges de montagne	Paris_1878_Italy_67.jpg
Furnis (A.)	Trevise	Légumes et fruits au vinaigre	Paris_1878_Italy_67.jpg
Gaetani Tamburini (F.)	Monsampolo del Tronto (Ascoli-Piceno)	Nougat de figues	Paris_1878_Italy_67.jpg
Gaviano (A.)	Lanusei (Cagliari)	Figues et cerises sèches	Paris_1878_Italy_67.jpg
Genovese (Chevalier R.)	Avellino	Noisettes	Paris_1878_Italy_67.jpg
Guglielmini (Baron A.)	Perdifumo (Salerne)	Figues sèches	Paris_1878_Italy_67.jpg
Luzi Lucio	Fermo-Ascoli (Piceno)	Figues sèches en pains et en saucissons	Paris_1878_Italy_67.jpg
Marretta frères	Palermo	Légumes, oranges, citrons, etc.; fruits en conserves, sauce de tomates	Paris_1878_Italy_67.jpg
Massi (J.)	Ascoli (Piceno)	Truffes préparées	Paris_1878_Italy_67.jpg
Mattia (Chevalier J.)	Salerne	Figues et pruneaux secs; conserve de tomates crues	Paris_1878_Italy_67.jpg
Maurano (F.)	Castellabotte (Salerne)	Figues sèches	Paris_1878_Italy_67.jpg
Mazzoneschi frères	Spoleto (Pérouse)	Truffes, champignons, tomates et fruits en conserve	Paris_1878_Italy_67.jpg
Mazzullo (Chevalier L.)	Messine	Noix	Paris_1878_Italy_67.jpg
