Name	Place	Description	Pdf
Association de Secours Mutuels des Pharmaciens d'Italie	Milan	Tableaux	Paris_1900_Italy_263.jpg
Bertini (Louis) 	Florence	Statuts. Règlements	Paris_1900_Italy_263.jpg
Caboni (Antoine)	Cagliari	Relation historique sur les institutions de prévoyance de la province de Cagliari	Paris_1900_Italy_263.jpg
Caisse Centrale d'Épargne	Florence	Statuts, règlements et comptes rendus	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Asti, rue Altieci, 102	Tableau résumé, statuts, règlements, monographies et formulaires de comptabilité	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Bologne	Renseignements sur la Caisse d'Épargne	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Camerino (Macerata)	Notes historiques et statistiques	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Cesena (Forli)	Publications concernant l'histoire et le développement de la Caisse d'Épargne	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Città di Castello	Monographies artistiques	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Imola (Bologne)	Histoire, statistiques, publications, statuts et règlements.	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Macerata	Tableaux graphique et statistique, monographie historique, statuts, relations, etc.	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Modène	Institution de prévoyance	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Padoue	Notices et documents, statuts, règlements, tableaux et dessins.	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Parme	Documents relatifs à l'institution.	Paris_1900_Italy_263.jpg
Caisse d'Épargne	Plaisance, rue de S. Simon, 18	Mémoire, comptes rendus	Paris_1900_Italy_263.jpg
