Name	Place	Description	Pdf
Ministère de l'instruction publique	Florence	Collection des lois, règlements et ordonnances relatives à l'instruction publique dans le royaume; index des sociétés privées, formées en Italie dans le but de développer l'instruction populaire; catalogues des ouvrages de lecture en usage dans les écoles.	Paris_1867_Italy_112.jpg
Institut Royal technique de Naples	Naples	Plan détaillé de l'établissement; essais de travaux accomplis par les élèves.	Paris_1867_Italy_112.jpg
Ecole Royale, normale, inférieure de Venise		Dessins et modèles d'ornementation, d'architecture et de machines.	Paris_1867_Italy_112.jpg
Ecole technique de Padoue		Album de dessins. (Voir cl. 8.)	Paris_1867_Italy_112.jpg
Gymnase Royal du lycée de Padoue		Album avec dessins de corps stéréométrique.	Paris_1867_Italy_112.jpg
Merlino (Pascal)	Turin	Polyèdres décomposés pour faciliter l'étude de la géométrie. (Voir cl. 12.)	Paris_1867_Italy_112.jpg
Direction de l'école d'agriculture de Bellune	Bellune (Venise)	Modèles et dessins.	Paris_1867_Italy_112.jpg
Santacchi (Frédéric)	Canerino (Macerata)	Solides géométriques qu'usage des écoles élémentaires (Voir cl. 12.)	Paris_1867_Italy_112.jpg
Musso (Pierre-Charles)	Turin	Système de grands tableaux pour apprendre à lire.	Paris_1867_Italy_112.jpg
Capurro (Jean-François)	Alexandrie	Télégraphe alphabétique pour apprendre à lire.	Paris_1867_Italy_112.jpg
Simone (Pierre de)	Lecce	Recueils d'alphabets écrits et dessins.	Paris_1867_Italy_112.jpg
Bruno (Pierre) (Comité du génie militaire, bureau technique)	Turin	Cours d'écriture pour les écoles de l'armée.	Paris_1867_Italy_112.jpg
Perrin (Claude)	Turin	Cours de calligraphie. (Voir cl. 6.)	Paris_1867_Italy_112.jpg
Forzani (Florent)	Turin	Album de calligraphie.	Paris_1867_Italy_112.jpg
Albini (Bérard)	Milan	Essai de calligraphie avec dessin à la plume.	Paris_1867_Italy_112.jpg
Canossi (Charles)	Brescia	Appareils avec méthode pour apprendre à écrire.	Paris_1867_Italy_112.jpg
Fantuzzi-Rotti (Dominique)	Reggio de l'Emilie	Album calligraphique.	Paris_1867_Italy_112.jpg
Muratori (Joseph)	Modène	Méthode calligraphique.	Paris_1867_Italy_112.jpg
Beccari (Gaëtan)	Bologne	Méthode pratique de calligraphie.	Paris_1867_Italy_112.jpg
Carbonati (Dominique)	Milan	Premiers éléments de grammaire populaire, syllabaire, éléments de pédagogie, de didactique et de morale.	Paris_1867_Italy_112.jpg
Association italienne pour l'éducation du peuple	Florence	Essais calligraphiques, règlement et ouvrage imprimé pour l'instruction des sourds-muets, à Milan; cahier d'écriture; cartes géographiques, syllabaire, planches d'his.	Paris_1867_Italy_112.jpg
