Name	Place	Description	Pdf
Muzzi (Jacques)	Livourne	Anchois salés et à l’huile	Paris_1867_Italy_92.jpg
Silenzi (Jérémie)	Fermo	Poissons salés et marinés	Paris_1867_Italy_92.jpg
Anelli (Raphaël)	Vasto (Chieti)	Poissons marinés à l’aigre-doux	Paris_1867_Italy_92.jpg
Fanni (Fidèle)	Cagliari	Botarga (ovaire de thon salé)	Paris_1867_Italy_92.jpg
Sous-commission de Cagliari		Thon mariné et salé (Voir cl. 12, n° et cl. 49, n°)	Paris_1867_Italy_92.jpg
Leo (Antoine de)	Reggio (Calabre ultérieure première)	Espadon à l'huile et salé	Paris_1867_Italy_92.jpg
Rondidone (François)	Reggio (Calabre)	Anchois	Paris_1867_Italy_92.jpg
Malisani (François)	Milazzo (Messine)	Thon à l'huile, sardines	Paris_1867_Italy_92.jpg
Sous-commission de Catane (Comité de Syracuse)		Anchois et thons salés; botarges	Paris_1867_Italy_92.jpg
Canazza (André)	Ferrare	Pois chiches; haricots blancs et dall'occhio	Paris_1867_Italy_92.jpg
Sous-commission de Lecce		Produits agricoles (Voir cl. 43, cl. 73)	Paris_1867_Italy_92.jpg
Peruzzi (Fidèle)	Florence	Haricots	Paris_1867_Italy_92.jpg
Piccardi (Joseph)	Montechio	Pois; gesse; noix; amandes; figues sèches et mondées; poires; pommes	Paris_1867_Italy_92.jpg
Collacchioni (Jean-Baptiste)	San Sepulcro (Arezzo)	Légumes	Paris_1867_Italy_92.jpg
Bruchi (Balthasar)	Sienne	Haricots blancs	Paris_1867_Italy_92.jpg
Société économique agricole de Pérouse		Légumes secs, fruits confits	Paris_1867_Italy_92.jpg
Connectabile (Jean-Charles)	Pérouse	Fèves et haricots	Paris_1867_Italy_92.jpg
Domizio (Vincent)	Tocco Casuria (Abruzze citérieure)	Haricots	Paris_1867_Italy_92.jpg
Sanctis (Louis de)	Manopello (Abruzze citérieure)	Lentilles	Paris_1867_Italy_92.jpg
Pistilli (Fréderic)	Campobasso (Molise)	Pois chiches	Paris_1867_Italy_92.jpg
Asanti (Félix)	Catanzaro	Haricots	Paris_1867_Italy_92.jpg
Del Riso (Alphonse)	Catanzaro	Légumes	Paris_1867_Italy_92.jpg
Drammis (Salvador)	Scandala (Catanzaro)	Légumes	Paris_1867_Italy_92.jpg
Mazza (Nicolas)	Borgia (Catanzaro)	Légumes	Paris_1867_Italy_92.jpg
Sous-commission de Catanzaro		Légumes	Paris_1867_Italy_92.jpg
Sous-commission de Catane (comité local de Leontofe; chambre de commerce de Caltanisetta)		Légumes; fèves et pois chiches; lupins	Paris_1867_Italy_92.jpg
Algozino (Dominique-Salvador)	Leontofe (Catane)	Légumes; pois chiches et fèves	Paris_1867_Italy_92.jpg
Gaido (Joseph)	Turin	Poires et raisins	Paris_1867_Italy_92.jpg
Société agrarie botanique (Burdin aîné et Cie)	Turin	Collection de poires, de pommes et de grappes de raisin	Paris_1867_Italy_92.jpg
Lazzarini (Auguste)	Levato Casina del Sole (Cremona)	Collection de graines (Voir cl. 43, cl. 67)	Paris_1867_Italy_92.jpg
Manganotti (Antoine)	Vérone	Graines de légumes	Paris_1867_Italy_92.jpg
Reccagni (Bernard)	Brescia	Haricots, pois et lentilles	Paris_1867_Italy_92.jpg
Comice agricole de Voghera (Pavie)		Légumes secs	Paris_1867_Italy_92.jpg
Comice agricole de Padoue		Fèves et haricots	Paris_1867_Italy_92.jpg
Magarotto (Jacques)	Padoue	Fèves	Paris_1867_Italy_92.jpg
Chambre de commerce de Venise		Légumes	Paris_1867_Italy_92.jpg
Carattini (Jean-Baptiste de)	Savone	Fèves	Paris_1867_Italy_92.jpg
Angeli (Candide)	Luzzara (Reggio-Émilie)	Légumes (Voir cl. 67)	Paris_1867_Italy_92.jpg
Sous-commission de Reggio (Émilie)		Graines de légumes	Paris_1867_Italy_92.jpg
Sous-commission de Modène		Graines de légumes et de plantes à fourrage	Paris_1867_Italy_92.jpg
Chambre de commerce de Ferrare		Légumes	Paris_1867_Italy_92.jpg
