Name	Place	Description	Pdf
Ragaïoli (Édouard)	Rome	Bijouterie	Paris_1900_Italy_226.jpg
Ricci (Louis) & fils	Florence, Ponte Vecchio, 7	Ouvrages en turquoises montées en or et en argent.	Paris_1900_Italy_226.jpg
Roccheggiani (C.)	Rome	Bijouterie romaine. Bijouterie et mosaïques.	Paris_1900_Italy_226.jpg
Russo (Pascal)	Naples, via Calabritto, 44	Objets en écaille. Lave. Coraux. Coquilles. Mosaïques.	Paris_1900_Italy_226.jpg
Sandrini (Antoine)	Florence, via dei Fossi, 4	Bijouterie et petits objets.	Paris_1900_Italy_226.jpg
Scovero (Dominique)	Turin	Bijouterie	Paris_1900_Italy_226.jpg
Sivelli (Egiste)	Gênes	Bijouterie en filigrane d’argent, d’argent doré et or, avec mosaïques, camées, écaille et coraux.	Paris_1900_Italy_226.jpg
Sivelli (Pilade)	Gênes	Bijouterie en filigrane d’argent, d’argent doré et d’or, avec camées, mosaïques, coraux et écaille.	Paris_1900_Italy_226.jpg
Squadrilli (Achille)	Naples	Bijouterie en corail, lave, écaille. Camées or et coquillage.	Paris_1900_Italy_226.jpg
Taverna (Henry)	Corre del Greco (Naples)	Dessins industriels et travaux en corail.	Paris_1900_Italy_226.jpg
Testolini frères	Venise	Bijouterie	Paris_1900_Italy_226.jpg
Toledo (Mathieu)	Naples	Corail. Écaille. Lave. Camées.	Paris_1900_Italy_226.jpg
Toledo (Sauveur)	Naples	Corail. Écaille. Lave. Camée.	Paris_1900_Italy_226.jpg
Ugolini (Jean)	Florence	Bijouterie. Mosaïques. Articles de fantaisie.	Paris_1900_Italy_226.jpg
Uzzo (Camille)	Rome, place d’Espagne, 67	Coraux. Camées et objets en mosaïque.	Paris_1900_Italy_226.jpg
