Name	Place	Description	Pdf
Laganà A.-Jean	Naples	Reproductions des chefs-d'œuvre des musées italiens	Paris_1900_Italy_231.jpg
Lora Antoine	Trissino, Vicence	Bronzes et ferronneries d'art	Paris_1900_Italy_231.jpg
Mazzola Joseph	Turin	Bronzes d'art	Paris_1900_Italy_231.jpg
Michieli Joseph	Venise	Lustres, Statuettes en bronze, Flambeaux, etc.	Paris_1900_Italy_231.jpg
Minasi Albert	Naples	Reproduction d'œuvres du Musée de Naples	Paris_1900_Italy_231.jpg
Mingazzi Sante	Bologne	Objets divers en fer forgé	Paris_1900_Italy_231.jpg
Merlo César	Milan, via S. M. Fulcorina, 15	Ciselures	Paris_1900_Italy_231.jpg
Morelli & Rinaldi	Rome, Babbuino, 32 et 34	Copies de statues et monuments anciens	Paris_1900_Italy_231.jpg
Nelli Alexandre & Cie	Rome	Reproductions en bronzes de statues anciennes et modernes	Paris_1900_Italy_231.jpg
Nisini Jean	Rome, via del Babuino, 63	Feuille, Fleur, etc.	Paris_1900_Italy_231.jpg
Pagliarini & Franco	Venise	Fer forgé	Paris_1900_Italy_231.jpg
Pandiani Chev. A.	A Milan	Bronzes d'art	Paris_1900_Italy_231.jpg
Patoglia Jean-Baptiste	Milan, rue Bollo, 3	Portraits de Verdi et Manzoni. Coffres marquetés en or.	Paris_1900_Italy_231.jpg
Pichetto Joseph	Turin	Fer forgé et repoussè	Paris_1900_Italy_231.jpg
Rinaldini Paul	Florence, Via de Bardi, 68	Orfèvrerie. Objets en argent et bronzes d'art	Paris_1900_Italy_231.jpg
Rubbiani Alphonse	Boulogne	Lustres et autres objets de service et de décoration en fer forgé.	Paris_1900_Italy_231.jpg
