Name	Place	Description	Pdf
D'Anna (S.)	professeur, à Palerme	Nouveau système musical, méthode pratique; documents sur l'Institut Orfeo, à Palerme; compositions des élèves des deux sexes, quatre fugues.	Paris_1878_Italy_1.jpg
Direction de l'agriculture	à Rome	Mémoire concernant l’enseignement élémentaire et spécial agricole.	Paris_1878_Italy_1.jpg
École des employés des chemins de fer	Directeur: L. Trevellini, ingénieur, à Rome	Documents, règlements et programmes de l’école.	Paris_1878_Italy_1.jpg
Faa di Bruno (Chevalier F.)	à Turin	Écritoire pour les aveugles.	Paris_1878_Italy_1.jpg
Ferro (C.)	à Udine	Modèles d’écriture anglaise en six cahiers.	Paris_1878_Italy_1.jpg
Franceschellini (F.)	à Milan	Revue hebdomadaire de bachiciculture.	Paris_1878_Italy_1.jpg
Giordano (S.)	professeur, à Turin	Trait d’hygiène pour élever les enfants.	Paris_1878_Italy_1.jpg
Ligue véronaise de l'enseignement	à Vérone	Matériel et modèles pour les jardins de Froëbel; histoire de la ligue de l’enseignement; travaux des élèves des jardins de Froëbel de la ligue.	Paris_1878_Italy_1.jpg
Luziani (C.)	à Pise	Pédale pour faciliter l’étude du piano aux enfants.	Paris_1878_Italy_1.jpg
Martuscelli (Chevalier D.)	à Naples	fondateur et directeur de l’institut Prince de Naples, pour les aveugles à Naples; matériel pour l’instruction des aveugles; travaux des aveugles.	Paris_1878_Italy_1.jpg
Mauro (Chevalier M.-A.)	à Rome	Études sur les sons représentés par les lettres de l'alphabet italien, pour apprendre rapidement à lire et à écrire (livre); lettres, syllabes et mots pour apprendre à lire et à écrire aux soldats (livre).	Paris_1878_Italy_1.jpg
Menghi (J.)	à Venise	L’ouvrier italien (syllabaire); 3 livres de lecture.	Paris_1878_Italy_1.jpg
Ministère de l’instruction publique		Matériel d’instruction de l’enseignement primaire: dessins des établissements, mobilier et matériel scolaires des salles d’asile et jardins d’enfants, et travaux des élèves; dessins des établissements, mobilier et matériel didactique, et travaux des élèves des écoles primaires; albums de dessins pour les écoles primaires professionnelles, ouvrières et pour les adultes; matériel et spécimens scolaires, travaux des écoles des aveugles et des sourds-muets; spécimens de dessins des élèves des deux sexes des écoles normales, et travaux de femmes; collection de livres de texte employés dans les écoles primaires et normales. Ces collections sont illustrées par une monographie spéciale.	Paris_1878_Italy_1.jpg
Municipalité de Rome		Dessins exécutés par les élèves de l’école municipale pour les ouvriers; dessins exécutés dans l’école du musée des arts appliqués à l'industrie.	Paris_1878_Italy_1.jpg
Muratori (J.)	à Finale-Emilia (Modène)	Livre élémentaire d’agriculture; tableau synoptique de la culture en Italie.	Paris_1878_Italy_1.jpg
Musso (P.-C.)	à Turin	Méthode de lecture et d’écriture simultanées (8 tableaux muraux, livre, album et 5 tableaux synoptiques).	Paris_1878_Italy_1.jpg
Orphelinat pour les jeunes filles	Directrice: Mme F. Morandi, à Milan	Notions sur l’orphelinat de jeunes filles de Milan et description des devoirs des personnes attachées à cet institut; livres d’éducation employés dans ladite école, compilés par la directrice.	Paris_1878_Italy_1.jpg
Palermo (J.)	professeur, à Naples	Collection de 68 caractères et alphabets de presque toutes les nations.	Paris_1878_Italy_1.jpg
Paravia (J.-B.)	à Turin	Série de jouets et de dons, système Froëbel; tables de nomenclature et livres pour jardins d’enfants.	Paris_1878_Italy_1.jpg
Parisini (F.)	professeur, à Bologne	Méthode de chant en chiffres, dite chorale; méthode pratique complète de chant; opéras en musique.	Paris_1878_Italy_1.jpg
