Name	Place	Description	Pdf
Banque de Sicile	Palermo	Billets de banque, de 1.000, 500, 100 et 50 livres italiennes	Paris_1900_Italy_208.jpg
Binda (Ambroise) & Ca	Milan	Papiers en divers genres	Paris_1900_Italy_208.jpg
Bosso (Jacques)	Parella près Ivrea	Papiers	Paris_1900_Italy_208.jpg
Cartiera Reali	Venise	Papiers	Paris_1900_Italy_208.jpg
Daelli Sesana & Ca	Milan, Corso Pta Romana, 42	Papiers et enveloppes	Paris_1900_Italy_208.jpg
Favini (Louis)	Malianico (Côme)	Papier	Paris_1900_Italy_208.jpg
Fornari (Antoine)	Fabriano	Papier	Paris_1900_Italy_208.jpg
Galateri (Annibal)	Turin	Papiers billets de banque. Bons. Chèques	Paris_1900_Italy_208.jpg
Galligani (Antoine)	Colle di Val d'Elsa (Sienne)	Cartons imperméables pour toitures. Papier à filtrer pour la chimie et la pharmacie, etc	Paris_1900_Italy_208.jpg
Mancini (Pascal)	Jesi (Ancône)	Papiers	Paris_1900_Italy_208.jpg
Miliani (Pierre)	Fabriano	Papiers-valeurs filigranés et papiers de divers genres	Paris_1900_Italy_208.jpg
Molina (P.-A.)	Milan, rue S. Fedele, 3	Papiers	Paris_1900_Italy_208.jpg
Papeterie Italienne (Société anonyme)	Turin	Papiers	Paris_1900_Italy_208.jpg
Société des Papeteries du Midi	Isola del Liri (Caserta)	Papiers	Paris_1900_Italy_208.jpg
Wonwiller & Ca	Romagnano-Sesia (Novare)	Papiers	Paris_1900_Italy_208.jpg
