Name	Place	Description	Pdf
Faleris frères	Sienne	Viande de porcs préparées	Paris_1900_Italy_99.jpg
Fichera (Bernard)	Catane	Conserves alimentaires	Paris_1900_Italy_99.jpg
Fineschi (Joseph)	Castelnuovo Berardenga	Sienne	Paris_1900_Italy_99.jpg
Fiocchi frères	Melegnano	Saucisson de Milan pour l'exportation. Pure viande de pore, résistante aux tropiques. Manufacture de viande de pore. Manufacture spéciale.	Paris_1900_Italy_99.jpg
Florio (Catiello)	Cosenza	Figues sèches	Paris_1900_Italy_99.jpg
Florio (Ignace)	Palermo	Thou et oeufs de thon à l'huile	Paris_1900_Italy_99.jpg
Florio (Ignace)	Palermo	Mannes et raisin sec.	Paris_1900_Italy_99.jpg
Francesco (Emilio di)	Mosciano Sant'Angelo	Teramo. Figues sèches préparées	Paris_1900_Italy_99.jpg
Francia (Gallée) & Cie	Spoleto (Pérouse)	Truffes en conserve	Paris_1900_Italy_99.jpg
Frati (Jules)	Sienne	Viandes de pore salées et préparées	Paris_1900_Italy_99.jpg
Gallo (Joseph)	Cosenza	Figues sèches	Paris_1900_Italy_99.jpg
Gobbi (François)	Plaisance	Viandes salées	Paris_1900_Italy_99.jpg
Grottaglie & Fabbiano (Delle)	Brindisi (Lecce)	Figues sèches	Paris_1900_Italy_99.jpg
Matteuzzi Scipione & fils	Civita-Vecchia (Rome) 'Gibier. Sauce salmis et truffes		Paris_1900_Italy_99.jpg
Maurano (François)	Castellabate (Salerne)	Figues sèches	Paris_1900_Italy_99.jpg
Mazzoneschi frères	Spoleto (Pérouse)	Truffes conservées	Paris_1900_Italy_99.jpg
