Name	Place	Description	Pdf
Dalmazzo (Henry)	Turin	Imprimerie royale, à Turin. — Dictionnaire polyglotte en onze langues, de M. Louis Calligaris.	Paris_1867_Italy_0.jpg
Negro (Auguste-Fréderic)	Turin	Ouvrages imprimés; spécimens de typographie.	Paris_1867_Italy_0.jpg
Pomba (Louis)	Turin	Publications de la Société de l’union typographique de Turin.	Paris_1867_Italy_0.jpg
Gatti (Joseph)	Voghera	Spécimens de typographie.	Paris_1867_Italy_0.jpg
Bernardoni (Ciera-Joseph)	Milan	Evangelistarium, Epistolarium et Lectionarium, etc. Documents diplomatiques tirés des archives milanises; Histoire politique, civile et militaire de la maison royale de Savoie; Statistique générale de la province de Sondrio; Supplément aux vocabulaires italiens de Gherardini.	Paris_1867_Italy_0.jpg
Vallardi (François)	Milan	Bibliothèque médicale; Encyclopédie nationale; collections scientifiques et littéraires, Dictionnaire des synonymes de Tommaséo; Vocabulaire de la langue italienne de Trinchera, Bible de Martini.	Paris_1867_Italy_0.jpg
Civelli (Joseph)	Milan	Ouvrages d’architecture; grands concours; la Chartreuse de Pavie; le roi Charles-Albert; le Dante; Marie-Louise-Gabrielle de Savoie.	Paris_1867_Italy_0.jpg
Trieste (Maso)	Padoue	Sous-commission de Padoue. — Description des chapelles des Scrovegni et de Saint-Antoine, à Padoue.	Paris_1867_Italy_0.jpg
Antonelli (Joseph)	Venise	Ouvrages imprimés et reliés.	Paris_1867_Italy_0.jpg
Leoncetelli (Lomi et Piucco)	Venise	Collection des étiennes vénitiennes.	Paris_1867_Italy_0.jpg
Pères Méchitaristes de Saint-Lazare	Venise	Traduction en arménien de la Vie de Jules César, de S. M. Napoléon III.	Paris_1867_Italy_0.jpg
Triantafillo (Christophe)	Venise	Œuvres brochées et reliées.	Paris_1867_Italy_0.jpg
Gozzadini (Jean)	Bologne	Tombeaux étrusques découverts près de Bologne; nécropoles découvertes à Marzabotto, près Bologne.	Paris_1867_Italy_0.jpg
Barbera (Gaspard)	Florence	Ouvrages imprimés; collection diamants reliée en parchemin avec dorures et feuillages coloriés, par M. Tartagli et renfermée dans une cassette d’ébène, marquetée par M. Barbelette.	Paris_1867_Italy_0.jpg
Bansi (Frédéric)	Florence	Typographie Claudienne, à Florence. — Ouvrages religieux.	Paris_1867_Italy_0.jpg
Bonaini	Florence	Recueil d’ouvrages typographiques.	Paris_1867_Italy_0.jpg
Cellini (Marien) et Cie	Florence	Dante et son siècle; Vocabulaire de la Crusca; publications d’archives et d’ouvrages littéraires.	Paris_1867_Italy_0.jpg
Fabroni (Joseph)	Florence	Poésies arabes, traduites par Antoine Banieri.	Paris_1867_Italy_0.jpg
Le Monnier (Félix)	Florence	Recueil d’ouvrages imprimés.	Paris_1867_Italy_0.jpg
Tanfani (Jean)	Florence	Ouvrages sur le mouvement de la population du royaume d’Italie, sur la navigation italienne à l’étranger et de statistique.	Paris_1867_Italy_0.jpg
