Name	Place	Description	Pdf
Giotti (Demetre)	Florence	Vins	Paris_1867_Italy_103.jpg
Masetti (Pierre)	Florence		Paris_1867_Italy_103.jpg
Moriani (Napoléon)	Florence	Vins rouge et blanc.	Paris_1867_Italy_103.jpg
Neruceci (Gérard)	Florence	Vins.	Paris_1867_Italy_103.jpg
Paolini (Paul)	Artimino (Florence)	Vins.	Paris_1867_Italy_103.jpg
Perugi (Fidèle)	Florence	Vin santo et aleatico.	Paris_1867_Italy_103.jpg
Petrachi (Thérèse)	Florence	Vins aleatico et occhio di pernice.	Paris_1867_Italy_103.jpg
Petrucci frères	Florence	Vin de Malvoisie mousseux et sangioveto.	Paris_1867_Italy_103.jpg
Piccardi (Joseph)	Florence	Vins.	Paris_1867_Italy_103.jpg
Puccio (Charles-Félix)	Florence	Vins.	Paris_1867_Italy_103.jpg
Rimediotti frères	Florence	Vins.	Paris_1867_Italy_103.jpg
Ronchi (Pierre)	Florence	Vins communs.	Paris_1867_Italy_103.jpg
Tofanari (Joseph)	Florence	Vin d'alicante.	Paris_1867_Italy_103.jpg
Viciani (Pelligirino)	Florence	Vins communs.	Paris_1867_Italy_103.jpg
Bianchi (Vincent)	Ancône	Vin muscat rouge, lacryma doux et sec: verdicchio.	Paris_1867_Italy_103.jpg
Bigonzelli (Benigne)		Vin mousseux; liqueur de griotte; esprit-de-vin et vin cru.	Paris_1867_Italy_103.jpg
Briganti-Bellini frères	Osimo (Ancône)	Vins mousseux blanc et rouge.	Paris_1867_Italy_103.jpg
Gallo (Septimio)	Osimo (Ancône)	Vins rouge et blanc fins.	Paris_1867_Italy_103.jpg
Santoni (Pierre)	Sammarcello (Ancône)	Vins aleatico et muscat.	Paris_1867_Italy_103.jpg
Simonetti (Osimo)	Ancône	Vin rouge mousseux.	Paris_1867_Italy_103.jpg
Spulazzi (François)	Loreto (Ancône)	Vin marchiano mousseux et balsamino.	Paris_1867_Italy_103.jpg
Andreini (Hippolyte)	Sienne	Vins communs.	Paris_1867_Italy_103.jpg
Angelotti (Ferdinand)	Sienne	Vins nobile rouges; vins de choix blanc.	Paris_1867_Italy_103.jpg
Angelotti (Godefroy)	Sienne	Vin rouge noble.	Paris_1867_Italy_103.jpg
Arus (Joseph)	Orbetello (Sienne)	Vin dit riminese; vin muscat; vin lacryma de somone.	Paris_1867_Italy_103.jpg
Anghirelli (Joseph)	Montalcino (Sienne)	Vin rouge ordinaire dit ambrosine; vin muscat.	Paris_1867_Italy_103.jpg
Bernardi (François)	Sienne	Vin rouge de choix.	Paris_1867_Italy_103.jpg
Buoninsegni (Pierre)	Sienne	Vin commun, aleatico.	Paris_1867_Italy_103.jpg
Camojoni (Celse et Dominique)	Sienne	Vins blanc et rouge	Paris_1867_Italy_103.jpg
Casuccini (Pierre)	Sienne	Vins.	Paris_1867_Italy_103.jpg
Colombi (François)	Sienne	Vin rouge.	Paris_1867_Italy_103.jpg
Colombi frères	Montepulciano (Sienne)	Vin de Montepulciano.	Paris_1867_Italy_103.jpg
Gori (Auguste de)	Sienne	Vins.	Paris_1867_Italy_103.jpg
Dumet (Anna)	Sienne	Vin rouge et vin aleatico.	Paris_1867_Italy_103.jpg
Ferri (Ange)	Sienne		Paris_1867_Italy_103.jpg
Fregoli (Hyacinthe)	Pienza (Sienne)	Vin rouge de torrita; vins blancs de Contignano, pres Radicofani.	Paris_1867_Italy_103.jpg
Gigli (Louis)	Montepulciano (Sienne)	Vin rouge.	Paris_1867_Italy_103.jpg
Giudicelli (Antoine)	Montepulciano	Vins rouge et blanc.	Paris_1867_Italy_103.jpg
Grisaldi Dal Taja (Charles)	Sienne	Vins.	Paris_1867_Italy_103.jpg
Lenzini (Pierre)	Sienne	Vins.	Paris_1867_Italy_103.jpg
Livini (Robustino)	Sienne	Vins.	Paris_1867_Italy_103.jpg
Svetoni (Ange-Barthélemy)	Montepulciano (Sienne)	Vin rouge et vin blanc.	Paris_1867_Italy_103.jpg
Luciaini (Lucien)	Grosseto (Sienne)	Vin de la Maremme sienneoise.	Paris_1867_Italy_103.jpg
Newton (Gervais)	Pienza (Sienne)	Vin rouge ordinaire, vin blanc de choix.	Paris_1867_Italy_103.jpg
Paolini (François)			Paris_1867_Italy_103.jpg
