Name	Place	Description	Pdf
Sella (Lydie)	Cossato (Novare)	Bonneterie. Tissus pour bonneterie	Paris_1900_Italy_199.jpg
Silva (Dominique)	Milan	Gants de peau	Paris_1900_Italy_199.jpg
Simonis frères	Turin	Boutons en porcelaine	Paris_1900_Italy_199.jpg
Sperandeo (Pierre)	Palerme	Chaussures	Paris_1900_Italy_199.jpg
Terzi (Pierre)	Villarotta (Reggio Emilia)	Chapeaux et tresses en paille de riz	Paris_1900_Italy_199.jpg
Trugona (Ernest)	Rome	Chaussures	Paris_1900_Italy_199.jpg
Tronci (Joseph)	Cagliari	Travaux en chaussures	Paris_1900_Italy_199.jpg
Ursi (S.)	Catane	Chaussures	Paris_1900_Italy_199.jpg
Valenza (P.) & Cie	Intra	Chapeaux	Paris_1900_Italy_199.jpg
Valera (J.-B.) & Ricci	Monza	Chapeaux	Paris_1900_Italy_199.jpg
Vergeat (Jean)	Milan	Fournitures pour chapeaux et casquettes	Paris_1900_Italy_199.jpg
Villa (Louis)	Acquaseria (Côme)	Chapeau	Paris_1900_Italy_199.jpg
Vismara (Romée)	Milan, cours S. Celso, 68	Cravates. Bourses et sachets	Paris_1900_Italy_199.jpg
Zahn (Charles)	Milan	Cravates fantaisie	Paris_1900_Italy_199.jpg
