Name	Place	Description	Pdf
Bettini (Marius)	Florence	Bijouterie en or et en argent.	Paris_1900_Italy_223.jpg
Bianchi (Fabio)	Florence, Ponte Vecchio, 11	Bijouterie en or et en argent. Mosaïques. Filigranes, etc.	Paris_1900_Italy_223.jpg
Boncinelli (Jean) & fils	Florence, via Por S. Maria	Joallerie.	Paris_1900_Italy_223.jpg
Bonetti frères	Rome, Vicolo del Divino Amore, 19	Bijouterie.	Paris_1900_Italy_223.jpg
Bruno (François)	Naples	Portrait de Victor Hugo en bas-relief sculpté sur pierre du Vésuve.	Paris_1900_Italy_223.jpg
Campi (Henri)	Rome, via Leopardi, 1	Camées. Bijouterie.	Paris_1900_Italy_223.jpg
Capuano frères	Naples, Torre del Greco	Coraux manufacturés.	Paris_1900_Italy_223.jpg
Caro (A. De)	Naples, Santa Lucia	Coraux. Écaille. Camées. Lave du Vésuve, etc.	Paris_1900_Italy_223.jpg
Centonze (Emanuel)	Naples	Bijouterie.	Paris_1900_Italy_223.jpg
Criscuolo (M. et C.)	Rome	Corail. Écaille. Coquilles et Laves travaillées.	Paris_1900_Italy_223.jpg
École d'incision sur le corail	Naples, Torre del Greco	Sculptures artistiques sur pierres du Vésuve, ivoire, corail, buis, etc.	Paris_1900_Italy_223.jpg
Errico (J.) & Cie	Naples, Santa Lucia, 71	Bijouterie en camées, coquilles et coraux. Écaille et lave du Vésuve.	Paris_1900_Italy_223.jpg
Errico (Vincent)	Naples, Santa Lucia, 72	Bijouterie en camées, coraux et coquilles. Écaille.	Paris_1900_Italy_223.jpg
Errico brothers	Naples, Galleria Umberto, 44	Bijouterie en camées, coraux et coquilles et lave du Vésuve.	Paris_1900_Italy_223.jpg
Fasoli (Frédéric)	Rome	Mosaïques. Écaille travaillée. Bijouterie.	Paris_1900_Italy_223.jpg
