Name	Place	Description	Pdf
Calcaneo (Paul)	Turin	Machine et moteur à fouler le raisin	Paris_1867_Italy_109.jpg
Huguet (Louis) et Cie	Turin	Van pour moulins; plaques pour mouler les pâtes; machine à cylindre et pressoirs	Paris_1867_Italy_109.jpg
Porcellana (Jean)	Asti (Alexandrie)	Pressoirs à vin	Paris_1867_Italy_109.jpg
Bramati (César)	Lodi	Modèle de presse à vin	Paris_1867_Italy_109.jpg
Cassa (Vincent)	Carpenedolo (Brescia)	Modèles de pressoir à main et à manivelle	Paris_1867_Italy_109.jpg
Guerrierci (Benoist)	Pesaro	Machine à presser le raisin (Voir classe 65.)	Paris_1867_Italy_109.jpg
Guppy et Cie	Naples	Pressoir à huile (Voir classe 53.)	Paris_1867_Italy_109.jpg
Pattison (C.V.)	Naples	Presse hydraulique à huile (Voir classe 39.)	Paris_1867_Italy_109.jpg
Galizia (Jean)	Leca	Pressoir à olives	Paris_1867_Italy_109.jpg
Lo-Faso (Hyacinthe)	Termini (Palerme)	Modèle d'une machine à laver le marc d'olive	Paris_1867_Italy_109.jpg
Costabili (Jean)	Ferrare	Photographies de chevaux anglais acclimatés dans la province	Paris_1867_Italy_109.jpg
Gori-Pannilini (Auguste de)	Sienne	Photographies de chevaux	Paris_1867_Italy_109.jpg
Agence générale des troupeaux royaux	Turin	Photographies d'animaux	Paris_1867_Italy_109.jpg
sous-Commission de Parme		Photographie d'animaux agricoles	Paris_1867_Italy_109.jpg
Gori-Pannilini (Auguste de)	Sienne	Photographie de bestiaux de race bovine	Paris_1867_Italy_109.jpg
Société économique agraire de Pérouse		Photographie d'un bœuf du pays; modèle d'une étable	Paris_1867_Italy_109.jpg
Députation provinciale de Macérata		Photographies d'animaux agricoles	Paris_1867_Italy_109.jpg
Institut agronomique et agricole de Pesaro		Photographies d'animaux agricoles (Voir classe 48.)	Paris_1867_Italy_109.jpg
Gori-Pannilini (Auguste de)	Sienne	Photographies d'animaux de race ovine	Paris_1867_Italy_109.jpg
Gori-Pannilini (Auguste de)	Sienne	Photographies d'animaux de race porcine	Paris_1867_Italy_109.jpg
Berra (François)	Turin	Ruches à Itstets pour abeilles	Paris_1867_Italy_109.jpg
