Name	Place	Description	Pdf
Cappelli (Marquis A. et C.) frères	Naples	Deux béliers et trois brebis de race mérinos.	Paris_1878_Italy_82.jpg
Cappelli (Marquis J.-B.)	San Demetrio (Aquila)	Quatre béliers et six brebis de race mérinos.	Paris_1878_Italy_82.jpg
Comice agricole de Reggio Emilia		Un bélier et trois brebis, race bergamasque.	Paris_1878_Italy_82.jpg
Piscini (B.)	Corneto Tarquinia (Rome)	Deux béliers et trois brebis, race Sopravissana.	Paris_1878_Italy_82.jpg
Cirio (Chevalier F.)	Turin	Un couple de lapins (pour la table); race bélier; un couple de lapins (élevés pour la peau); race fourrure argentée.	Paris_1878_Italy_82.jpg
École Royale supérieure d'agriculture	Portici près Naples (avec le concours de la Direction de l'Agriculture)	Deux verrats et deux truies de la race de Caserte.	Paris_1878_Italy_82.jpg
Cirio (Chevalier F.)	Turin	Un coq et trois poules pour chacune des races suivantes: de Padoue, d'Alexandrie, de Vercelli, de Ravenne, de Mantoue, de la Romagne, de Crémone, de Toscane, de Plaisance, d'Asti et de Piémont; un coq et trois poules de six diverses races croisées; une collection de volailles distinctes et rares (poules pondeuses); un couple de pigeons, socians, de Reggio, de Plaisance, de Piémont, de Faenza, de la Romagne et des Marches; une oie mâle et deux femelles, de Mantoue, de Póslie, de Novare et Toscane; un canard mâle et deux canes de Toscane, de Mantoue, de Vérone et de Trévise, et nommés race muette; un dindon et deux dindes de Naples, d'Asti, de l'Abruzze, de la Romagne, de Calabre et de Vérone; une poularde mâle et deux pintades femelles de Marengo, de Vérone et de Pignerolles.	Paris_1878_Italy_82.jpg
Association centrale d'encouragement pour l'apiculture en Italie	Milan	Matériel et outils pour l'apiculture.	Paris_1878_Italy_82.jpg
Bettoni (E.) et Cie	Milan	maison propriétaire de la magnanerie de Dandolo (V.); Echantillons de graines et de vers à soie; photographies representant les différentes phases de la sélection; outils bacologiques; plan de l'établissement; mémoire explicatif.	Paris_1878_Italy_82.jpg
Brizzolari (Professeur A.)	Arezzo	Monographie complète du ver du chêne (bambyx-yama-mai); manuel pour l'éducation de ce ver.	Paris_1878_Italy_82.jpg
Civolani (C.)	Reggio-Emilia	Echantillons de cocons de vers à soie de la race jaune de l'Apennin de Reggio, élevés dans les montagnes de Reggio; autres échantillons de cocons de vers à soie, même race, élevés dans la plaine.	Paris_1878_Italy_82.jpg
Crema (F. ingénieur)	Turin	Emfileur, transporteur; nourrisseur, ruche stadmone-gage grab.	Paris_1878_Italy_82.jpg
D'Orazio (M.)	Villetta (Aquila)	Ruche en livre, traceur.	Paris_1878_Italy_82.jpg
Gaita (A.)	Avellino	Graine de vers à soie de la race du pays.	Paris_1878_Italy_82.jpg
