Name	Place	Description	Pdf
Clerici (Charles)	Novaré	Coton filé, teint en rouge fin, avec de la garance cultivée en Italie.	Paris_1867_Italy_64.jpg
Foletti, Weiss et Cie.	Milan	Filés de coton, teints en rouge d'Andrinople.	Paris_1867_Italy_64.jpg
Romagnoli (Gaspard)	Livourne	Cotons teints et blanchis. (Voir cl. 27.)	Paris_1867_Italy_64.jpg
Huber et Dony	Bains Saint-Julien (Pise)	Coton rouge d'Alep.	Paris_1867_Italy_64.jpg
Gatteschi	Pierse	Cotons teints en bleu. (Voir cl. 27.)	Paris_1867_Italy_64.jpg
Lucini (Louis)	Crémone	Soie teinte en diverses couleurs.	Paris_1867_Italy_64.jpg
Chambre de commerce de Côme		Soie teinte en noir et en couleur.	Paris_1867_Italy_64.jpg
Michieli (Jean-Baptiste)	Venise	Essais de teinture et d'impression sur soie.	Paris_1867_Italy_64.jpg
Rubelli (feu François César)	Venise	Draps ordinaires; lévantine d'une teinture spéciale.	Paris_1867_Italy_64.jpg
Cianni (Jean)	Pieve Sovigliani (Macerata)	Soie, laine et coton de diverses couleurs.	Paris_1867_Italy_64.jpg
Giacopelli (Louis)	Matelica (Macerata)	Laine en fils blanche et teinte de différentes couleurs d'aniline; drap de laine coloré en noir.	Paris_1867_Italy_64.jpg
Santilli (Benott)	Isernia (Molise)	Tissu de laine à deux couleurs en une seule teinture.	Paris_1867_Italy_64.jpg
Zorgniotti (Dominique)	Bra (Cuneo)	Cuir et cuir de veau tanné.	Paris_1867_Italy_64.jpg
Arnaudon (Louis)	Turin	Peaux de mouton et de chèvre, teintes, vernies et ouvrées.	Paris_1867_Italy_64.jpg
Cerecole Darius	Turin	Peaux tannées.	Paris_1867_Italy_64.jpg
Lys (A. de) et Cie.	Canavese (Turin)	Cuir pour courroies; courroies; cuir pour sellerie; cuir verni noir; cuir de vache pour empeignes et autres usages; peaux vernies; chaussures.	Paris_1867_Italy_64.jpg
Florio frères	Turin	Peaux d'agneau et de chevreau blanches mégissées; échantillons de peaux d'agneau et de chevreau teintes; gants. (Voir cl. 34.)	Paris_1867_Italy_64.jpg
Martini (Vincent)	Turin	Couvertures vernies pour voitures, peaux de veau vernies et grenues pour voitures et chaussures; peaux non grenues pour sellerie; peaux de chèvre et de mouton pour chaussures; veau ciré.	Paris_1867_Italy_64.jpg
Romana (François)	Turin	Veaux cirés; veaux blancs.	Paris_1867_Italy_64.jpg
Sinaoni (Jean)	Lodi	Peaux de veau; cuir à baudrier.	Paris_1867_Italy_64.jpg
Bassoni (Michél)	Milan	Cuirs tannés à la noix de galle et à l'écorce forte; peaux de veau.	Paris_1867_Italy_64.jpg
Caliccaris (Jacques)	Milan	Cuirs tannés à la noix de galle et à l'écorce de chêne; veaux noirs pour empeignes.	Paris_1867_Italy_64.jpg
Norsa (de Léon)	Milan	Cuirs tannés à la vallonée; baudruches dites Rusea.	Paris_1867_Italy_64.jpg
Pala (François)	Milan	Peaux d'agneau tannées pour gants. (Voir cl. 34.)	Paris_1867_Italy_64.jpg
Bertacchi (Jean-Joseph)	Clusone (Bergame)	Peaux de mouton tannées à l'écorce de pin.	Paris_1867_Italy_64.jpg
Carissini (Jacques)	Bergame	Cuirs de bœuf tannés.	Paris_1867_Italy_64.jpg
Bonardi (Jean-Marie)	Iseo (Brescia)	Cuirs.	Paris_1867_Italy_64.jpg
Bergamaschi (Acquilino)	Vérone	Peaux de bœuf tannées; peaux de veaux tannées pour empeignes.	Paris_1867_Italy_64.jpg
Salemoni (Antoine)	Vérone	Cuirs forts.	Paris_1867_Italy_64.jpg
Zamboni (Jérome)	Vérone	Peaux et cuirs forts.	Paris_1867_Italy_64.jpg
Cirondelli (Pierre)	Crémone	Cuirs tannés façon de Russie; cuirs tannés à la vallonée.	Paris_1867_Italy_64.jpg
