Name	Place	Description	Pdf
Ducessois (Marquis T.)	Castra a Signa (Florence)	Huile d'olive surfine; huile d'olive fine; huile d'olive ordinaire	Paris_1878_Italy_63.jpg
Fabj (G.)	Castelfidardo (Ancone)	Huile surfine douce; huile surfine amère	Paris_1878_Italy_63.jpg
Faccicoli (A.)	Milan	Beurre salé pour une longue conservation	Paris_1878_Italy_63.jpg
Fazio di Ventimiglia (D.)	Palerme	Huile d'olive surfine; huile d'olive fine	Paris_1878_Italy_63.jpg
Fiore (N.)	Lecce	Huile d'olive	Paris_1878_Italy_63.jpg
Forni (A.)	Bologne	Saindoux raffiné	Paris_1878_Italy_63.jpg
Frassy frères	Aoste (Turin)	Fromage imitant le gruyère, appelé Fontines de la vallée d'Aoste	Paris_1878_Italy_63.jpg
Frassy (P.), avocat	Aoste (Turin)	Fromage imitant le gruyère, appelé Fontines de la vallée d'Aoste	Paris_1878_Italy_63.jpg
Fusi (E.)	Asciano (Pise)	Huile d'olive verte; huile d'olive douce	Paris_1878_Italy_63.jpg
Gabrielli (J.)		Huile première qualité, olive plus mûre; huile première qualité, olive moins mûre	Paris_1878_Italy_63.jpg
Gallone (M.)	Milan	Fromage parmesan; fromage gorgonzola; beurre frais; beurre salé	Paris_1878_Italy_63.jpg
Giulj (A.)	Lorenzano (Pise)	Huile d'olive de Buti; huile d'olive de Geffo; huile d'olive de Lorenzana; huile d'olive de Pieve di San-Luce; huile d'olive de la propriété de Giulj	Paris_1878_Italy_63.jpg
Guerrieri (Marquis A.)	Massa Fermana (Ascoli)	Fromage de brebis	Paris_1878_Italy_63.jpg
Guglielminä (Chevalier J.)	Ascoli (Piceno)	Huile d'olive	Paris_1878_Italy_63.jpg
Guillot (M.), avocat	Alghero (Sassari)	Huile d'olive 1875; huile d’ine 1877; 1878	Paris_1878_Italy_63.jpg
Grisaldi-Taja (C.)	Sienne	Huile d'olive fine	Paris_1878_Italy_63.jpg
La Barbera (S.)	Palerme	Fromage cacciocavallo	Paris_1878_Italy_63.jpg
Marini (Marquis P.)	Rome	Huile d'olive de première qualité	Paris_1878_Italy_63.jpg
Mastiani Brunacci (Comte F.)	Pise	Huile surfine de première et de deuxième qualité	Paris_1878_Italy_63.jpg
Matteonä (V* A.)	Sienne	Huile fine et surfine de Pozzolatico; huile dite San Givonuale	Paris_1878_Italy_63.jpg
Melodia (N.)	Altamura (Bari)	Cacciocavallo	Paris_1878_Italy_63.jpg
Mezzadri (V.)	Plaisance	Fromage parmesan; fromage stracchino gorgonzola, beurre frais; beurre salé	Paris_1878_Italy_63.jpg
Mingorri (V.)	Luques	Huile d'olive surfine; monographie de l'huile	Paris_1878_Italy_63.jpg
Mongiardini (J.-A.)	Chiavari (Gênes)	Fromage de Chiavari	Paris_1878_Italy_63.jpg
Martillaro di Villarena (Marquis C.)	Palerme	Huile d'olive de qualité supérieure	Paris_1878_Italy_63.jpg
Nervegna frères	Brindisi (Lecce)	Huile d'olive	Paris_1878_Italy_63.jpg
Niemeack (C.)	Livourne	Huile d'olive surfine	Paris_1878_Italy_63.jpg
Palazzi (F.)	Modène	Saindoux	Paris_1878_Italy_63.jpg
Parlato (L.)	Syracuse	Huile d'olive ordinaire	Paris_1878_Italy_63.jpg
Peruzzi (Commandeur C.)	Florence	Huile d'olive surfine; huile fine	Paris_1878_Italy_63.jpg
Petrucci (P.) et frères	Sienne	Huile d'olive fine	Paris_1878_Italy_63.jpg
