Name	Place	Description	Pdf
Cavagnini (Nicolas) 	Brescia	Verveines	Paris_1867_Italy_111.jpg
Rovelli frères 	Pallanza (Turin)	Cupressus funebris; dacrodium lobbii; lomatia hybrida	Paris_1867_Italy_111.jpg
Devers (Joseph) 	Paris	Objets en terre cuite émaillées, vases pour décoration de jardins; tableau en terre cuite émaillée et peinte	Paris_1867_Italy_111.jpg
Honi (André) 	Milan	Statue en terre cuite (Bachus)	Paris_1867_Italy_111.jpg
Buzzi (Marie-François-Gilbert) 	Varese	Sièges et tables de pierre; groupe pour jet d'eau	Paris_1867_Italy_111.jpg
Piegnia (Raphael) 	Luques	Bustes; statues; objets d'architecture en terre cuite	Paris_1867_Italy_111.jpg
Viti (Améric) 	Volterre	Vases en grès calcaire; jardinière et lions	Paris_1867_Italy_111.jpg
Guerra frères 	Masse-Carrat	Fontaine et tasses de marbres et brèches; objets d'architecture	Paris_1867_Italy_111.jpg
Sarteeschi frères 	Carraro	Tasse, vases de marbre (Voir classe 40)	Paris_1867_Italy_111.jpg
Triscornia (Alexandre) 	Carraro	Fontaine en marbre blanc avec dauphins	Paris_1867_Italy_111.jpg
Goldenberger (Jean) 	Carraro	Fontaine en marbre blanc avec dauphins	Paris_1867_Italy_111.jpg
Scorcelletti (Jean) 	Cingoli (Macerata)	Sculpture et bas-relief en terre cuite	Paris_1867_Italy_111.jpg
Puliti (Camill)e 	Pelago (Florence)	Travaux en terre cuite pour décorations de jardins	Paris_1867_Italy_111.jpg
Giustiniani (Ange) 	Naples	Vases céramiques; coussins	Paris_1867_Italy_111.jpg
Guillaume (Charles) 	Naples	Statues et bustes en terre cuite; gobelets avec têtes d'animaux	Paris_1867_Italy_111.jpg
Raffaelli (François) 	Cingol (Macerata)	Graine de céleri	Paris_1867_Italy_111.jpg
Leoni (Jacquelin) 	Modène	Type des jardins de Vignola; plante de chicorée géante	Paris_1867_Italy_111.jpg
Mazullo Mirone (Louis) 	Messine (chambre de Commerce)	Noyers (vivants)	Paris_1867_Italy_111.jpg
Aronoto (Joseph) 	Messine	Cèdres; oranges; citrouniers (vivants)	Paris_1867_Italy_111.jpg
Comin (Ange) 	Padoue	Plante d'aulne (alnus glutinosa)	Paris_1867_Italy_111.jpg
