Name	Place	Description	Pdf
Bernardi (Jacques)	Turin	Ouvrages sur l'instruction et sur la bienfaisance.	Paris_1867_Italy_114.jpg
Valerio (Joachin)	Turin	Ouvrages sur la vie chez les enfants.	Paris_1867_Italy_114.jpg
Canti (César)	Turin	Ouvrages sur l'éducation populaire.	Paris_1867_Italy_114.jpg
Montecanz (Paul)	Pavie	Almanach d'hygiène de 1867; encyclopédie hygiénique populaire; le bien et le mal; ordre et liberté.	Paris_1867_Italy_114.jpg
Zigano (François)	Milan	La vraie charité pour le peuple dans les établissements publics de bienfaisance; science du commerce.	Paris_1867_Italy_114.jpg
Celi (Hector)	Modène	L'a, b, c. de l'agriculture; le maître du village; almanach.	Paris_1867_Italy_114.jpg
Association italienne pour l'éducation du peuple (Ministère de l'instruction publique)	Florence		Paris_1867_Italy_114.jpg
Merlino (Pascal)	Turin	Nouveau tarif à l'usage du petit commerce et des familles.	Paris_1867_Italy_114.jpg
Rizzetti (Joseph)	Turin	Traité d'hygiène populaire; préceptes d'hygiène domestique à l'usage des écoles; abrégé de leçons de chine.	Paris_1867_Italy_114.jpg
Bossi (Louis)	Milan	Promputaure pour calculer la quantité de soie nécessaire pour une toie de longueur, avec des tables synoptiques et des règles mobiles.	Paris_1867_Italy_114.jpg
Caratti (Vincent)	Ravenne	Réglement de l'institut philotechnique national italien; projets de bibliothèques populaires et communales.	Paris_1867_Italy_114.jpg
Bruni (Antoine)	Prato (Florence)	Réglement, mémoire et documents de la Société de la bibliothèque populaire de Prato; mémoires.	Paris_1867_Italy_114.jpg
Maire de Perouse		Etat comparatif de l'instruction élémentaire et de l'instruction secondaire de la ville de Perouse.	Paris_1867_Italy_114.jpg
Luca (Sébastien de)	Naples	Eléments de chimie industrielle.	Paris_1867_Italy_114.jpg
Novi (Joseph)	Naples	Ouvrage traitant du fer et de sa conservation sur les navires cuirassés; examen comparatif des principaux systèmes de ports militaires en Europe; historique de la carabine de Gaspard Zollern; historique des armes à percussion et des poudres fulminantes.	Paris_1867_Italy_114.jpg
