Name	Place	Description	Pdf
Blancheri (A.) et fils	Vintimille (Port-Maurice)	Huile à brûler, à graisser et pour savons.	Paris_1878_Italy_38.jpg
Bianchini (F. et C.) frères	Rovigo	Chanvre grége pour tissus, pour métier et pour cordier.	Paris_1878_Italy_38.jpg
Bisavtai (P.)	Bologne	Chanvre grége.	Paris_1878_Italy_38.jpg
Bigio (G. et A.) et fils	San-Remo (Port-Maurice)	Huile à brûler, pour savons et pour machines.	Paris_1878_Italy_38.jpg
Borghi (F.)	Marostica (Vicence)	Miel extrait de la ruche à cellules mobiles par la force centrifuge.	Paris_1878_Italy_38.jpg
Bottamini (B.)	Bormio (Sondrio)	Miel de qualités diverses; cire jaune; alcool de miel.	Paris_1878_Italy_38.jpg
Brogi (S.)	Sienne	Miel extrait de ruches à cellules mobiles par la force centrifuge.	Paris_1878_Italy_38.jpg
Calzoni (A.)	Bologne	Chanvre naturel au moment de l'arrachage, après le rouissage.	Paris_1878_Italy_38.jpg
Carulli (S.)	Avellino	Miel.	Paris_1878_Italy_38.jpg
Castorina et Parlato	Catane	Sumac manufacturé pour machines à vapeur.	Paris_1878_Italy_38.jpg
Cazzuola (F.)	Pise	Conservateur du jardin botanique de l'Université royale de Pise. Collection de fibres textiles de soixante espèces de plantes; livres : Le règne végétal (plantes pour teintures); Dictionnaire de botanique appliquée.	Paris_1878_Italy_38.jpg
Chambre de commerce d’Ascoli (Picieno)	Ascoli	Chanvre grége.	Paris_1878_Italy_38.jpg
Chambre de commerce d’Avellino	Avellino	Collection de lin et de chanvre gréges et filés.	Paris_1878_Italy_38.jpg
Chambre de commerce de Caltanissetta	Caltanissetta	Plantes textiles: chanvre, lin, coton ; plantes de teinture, aromatiques, médicinales, oléifères, etc ; pavot, garance, réglisse, sumac; herbes pour fourrages; graines de raves, de choux, etc.	Paris_1878_Italy_38.jpg
Chambre de commerce de Trapani	Trapani	Lin sec, laine brute, coton grége, senevé.	Paris_1878_Italy_38.jpg
Ciofi (L.)	Florence	Huile de lin.	Paris_1878_Italy_38.jpg
Cocastelli frères (Société pour l'éducation des abeilles)	Parco (Mantoue)	Miel.	Paris_1878_Italy_38.jpg
Comice agricole d’Avellino	Avellino	Collection de cotons, lins, chanvres bruts, teillés et non teillés.	Paris_1878_Italy_38.jpg
Compagna (Baron F.)	Naples	Suc de réglisse.	Paris_1878_Italy_38.jpg
Coppola (S.)	Lecce	Huile pour machines.	Paris_1878_Italy_38.jpg
Crema (F.), ingénieur	Turin	Miel obtenu dans des ruches et par des appareils d'invention de l'exposant.	Paris_1878_Italy_38.jpg
D’Andrea (F.)	Sarno (Salerne)	Échantillons de chanvre et de lins de diverses provinces, gréges et peignés.	Paris_1878_Italy_38.jpg
De Lucechi (G.)	Grèves (Florence)	Huile à brûler.	Paris_1878_Italy_38.jpg
Del Vecchio (Chevalier A.)	Avellino	Miel.	Paris_1878_Italy_38.jpg
De Stefani (Chevalier S.)	Verona	Collection de graine de iris acclimaté; racines d'iris; iris allemand; bicalamomoromatique.	Paris_1878_Italy_38.jpg
Direction de l’agriculture	Rome	Collection de laines, accompagnée d'une relation illustrée.	Paris_1878_Italy_38.jpg
