Name	Place	Description	Pdf
Nannarone (Raphael)	Foggia	Fromage et beurre.	Paris_1900_Italy_63.jpg
Negri (Antoine)	Suzzara (Reggio-Emilia)	Fromages et beurre.	Paris_1900_Italy_63.jpg
Negri frères	Guastalla (Reggio-Emilia)	Fromages et beurre.	Paris_1900_Italy_63.jpg
Pirisi Pais (Ignace)	Villanova Monteleone (Sassari)	Fromages.	Paris_1900_Italy_63.jpg
Polenghi Lombardo & Cie	Codogno (Milan)	Beurre. Fromages et produits divers.	Paris_1900_Italy_63.jpg
Pollice (Michel)	San Severo (Foggia)	Laitages.	Paris_1900_Italy_63.jpg
Ruggeri (Vincent)	Rome	Fromage romain.	Paris_1900_Italy_63.jpg
Russo Sauveur	Misterbianco (Catane)	Fromages de brebis.	Paris_1900_Italy_63.jpg
Scaravelli (François)	Guastalla (Reggio-Emilia)	Fromages et beurre.	Paris_1900_Italy_63.jpg
Société anonyme coopérative des Producteurs de Beurre	Pavie	Beurre.	Paris_1900_Italy_63.jpg
Tanda (Sébastien)	Sassari	Grenaille et fromages.	Paris_1900_Italy_63.jpg
Tosi & Rizzoli	Parme	Fromage.	Paris_1900_Italy_63.jpg
Trotta Mathieu	San Severo (Foggia)	Fromage.	Paris_1900_Italy_63.jpg
Zampaglione frères	Calitri (Avellino)	Fromages de vaches. Fromages de brebis.	Paris_1900_Italy_63.jpg
Zaninoni (Henri)	Plaisance	Fromages.	Paris_1900_Italy_63.jpg
Zaninoni (Pierre)	Plaisance	Fromages.	Paris_1900_Italy_63.jpg
Zazzera (Antoine)	Codogno (Milan)	Beurre et fromages.	Paris_1900_Italy_63.jpg
