Name	Place	Description	Pdf
Vianello (J.)	Rovigo	Tableaux représentant une nouvelle méthode pour velouter l'impression (album.)	Paris_1878_Italy_51.jpg
Zoja (J.)	Gênes	Machine pour fonte de caractères typographiques.	Paris_1878_Italy_51.jpg
Anderlini (J.)	Turin	Petite machine pour boucher les bouteilles.	Paris_1878_Italy_51.jpg
Borello (S. et C. frères)	Asti (Alexandrie)	Machine pour boucher les bouteilles par divers systèmes; appareil pour laver les bouteilles; machine pour remplir les boucilles; robinets pour les tonneaux.	Paris_1878_Italy_51.jpg
Michelis (A.), professeur, et Gd. de Petro (G.), ingénieur	Ivrea (Turin)	Petite machine pour sténographie instantanée.	Paris_1878_Italy_51.jpg
Turezhini (R.)	Florence	Boite aux lettres mécaniques avec sac pour recueillir les lettres.	Paris_1878_Italy_51.jpg
Belloni (F.)	Milan	Voitures: un landau, une calèche à double suspension.	Paris_1878_Italy_51.jpg
Carrera (P.), ingénieur	Turin	Un tricycle dit vélocimane; modèle d'un nouveau véhicule, mis en mouvement par la personne même qui y est dessus.	Paris_1878_Italy_51.jpg
Fiorini (M.)	Bologne	Voitures: un coupé à quatre roues, un phaéton.	Paris_1878_Italy_51.jpg
Loccat (Chevalier A.)	Turin	Voitures: un équipage de chasse, un landau.	Paris_1878_Italy_51.jpg
Mainetti (F.)	Milan	Voiture: un brougham.	Paris_1878_Italy_51.jpg
Ponzzini (C. et L.) frères	Milan	Voiture: un landau.	Paris_1878_Italy_51.jpg
Sala (Chevalier G.)	Milan	Un landau à double suspension.	Paris_1878_Italy_51.jpg
Savattiero (J.)	Palerme	Lanternes pour voitures de différentes formes et qualités.	Paris_1878_Italy_51.jpg
Schiavetto (A.)	Vicence	Voiture: Victoria avec essieux à système inventé par l'exposant.	Paris_1878_Italy_51.jpg
Ateliers d'équipement militaire	Turin	Harnahement complet, composé d'une bride, une selle et une musette.	Paris_1878_Italy_51.jpg
Massetti (U.)	Bologne	Harnais pour les chevaux, selles et objets de sellerie.	Paris_1878_Italy_51.jpg
Compagnie des chemins de fer de la Haute-Italie	Milan	Nouvelle locomotive pour train de voyageurs, avec avant-train articulé; brake-salon à deux essieux avec réservoir et appareils d'éclairage au gaz; composteurs pour dater les billets, modèle spécial; bouillottes pour voitures de première classe; une caisse de sauvetage; couvertures pour wagons de marchandises; album avec dessin de la gare de Bologne et autres; études pour projets de hangars et de ponts; modèle du nouveau pont sur l'Oglió; volumes de statistique.	Paris_1878_Italy_51.jpg
Compagnie des chemins de fer méridionaux	Ancone	Dessins et modèles des diverses phases et constructions de la galerie Christine, sur la ligne de Foggia à Naples; dessins et calculs des hangars des stations de Foggia et d'Ancone.	Paris_1878_Italy_51.jpg
