Name	Place	Description	Pdf
De Spuchy (Prince Galati)	Palermo	Citrons et oranges. Pistaches.	Paris_1900_Italy_77.jpg
Di Bianco Caccaviello (Joseph)	Maiori (Salerno)	Oranges et citrons.	Paris_1900_Italy_77.jpg
Fiaccavento (Rizzo-Joseph)	Noto (Syracuse)	Amandes.	Paris_1900_Italy_77.jpg
Florio (Ignace)	Palermo	Amandes. Pistaches et noisettes.	Paris_1900_Italy_77.jpg
Gambardella (Gaspard et Jean) frères	Minori (Côte d'Amalfi)	Citrons et oranges.	Paris_1900_Italy_77.jpg
Giordano (Mathieu)	Messine	Citrons. Oranges.	Paris_1900_Italy_77.jpg
Lao (S.)	Catane	Mandarines de luxe.	Paris_1900_Italy_77.jpg
Magnani (Louis)	Massa (Carrara)	Citrons.	Paris_1900_Italy_77.jpg
Marino (François)	Palermo	Oranges et citrons.	Paris_1900_Italy_77.jpg
Mazzucco (Sauvèur)	Palermo	Oranges et citrons.	Paris_1900_Italy_77.jpg
Mazullo frères & Cie	Messine	Amandes. Noisettes. Pistaches.	Paris_1900_Italy_77.jpg
Mostra Collettiva	Avellino	Noisettes et châtaignes.	Paris_1900_Italy_77.jpg
Romano (Conrad)	Noto (Syracuse)	Citrons.	Paris_1900_Italy_77.jpg
Saccà (Joseph)	Messine	Oranges et citrons.	Paris_1900_Italy_77.jpg
Scammacca (Guillaume de la Brucca), baron	Catane	Oranges.	Paris_1900_Italy_77.jpg
Scannapieco (Raphaël)	Maiori (Salerno)	Oranges et citrons.	Paris_1900_Italy_77.jpg
Starabba (Antoine di Rudini), marquis	Pachoin (Syracuse)	Amandes.	Paris_1900_Italy_77.jpg
