Name	Place	Description	Pdf
Société de Secours Mutuels des Garçons & Cuisiniers de Bologne	Bologne, rue de Caprara, 3	Monographie	Paris_1900_Italy_270.jpg
Société de Secours Mutuels & d'Instruction pour les Ouvriers	Santhia (Novare)	Statistique, tableau du mouvement économique	Paris_1900_Italy_270.jpg
Société de Secours Mutuels entre les Médecins & les Chirurgiens	Bologne	Opuscules et comptes rendus	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Médecins & Chirurgiens du Piémont	Turin, rue Pô, 16	Table et comptes rendus	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Médecins de la Ligurie	Gênes	Histoire et renseignements sur la Société	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Ouvrières	Vicence	Aperçus historiques, statistiques	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Ouvriers	Lovere (Bergame)	Tableaux statistiques	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Ouvriers	Sienne	Rapport historique, économique et financier, monographie, etc	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Ouvriers	Vandorno (Novare)	Tableaux des comptes rendus	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Ouvriers & Agriculteurs	Castellazzo-Bormida (Alexandrie)	Actes d'administration	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Ouvriers Agriculteurs	Foligno	Statuts, formulaires, comptes rendus	Paris_1900_Italy_270.jpg
Société de Secours Mutuels des Ouvriers des Usines Pocarni & Geminardi	Vercelli	Statuts et comptes rendus des années 1896-1897	Paris_1900_Italy_270.jpg
