Name	Place	Description	Pdf
Mancabelli frères	Brescia	Liqueur	Paris_1900_Italy_109.jpg
Martinazzi (E.) & Cie	Turin	Vermouth. Liqueurs. Menthe. Chartreuse verte et blanche, etc.	Paris_1900_Italy_109.jpg
Martini & Rossi	Turin, Cours Victor-Emmanuel, 42	Vermouth. Liqueurs.	Paris_1900_Italy_109.jpg
Meletti (Silve)	Ascoli Piceno	Anisette	Paris_1900_Italy_109.jpg
Monici Agesilao	Parme	Amer des Antilles. Punch préparé.	Paris_1900_Italy_109.jpg
Muggia (Joseph)	Gênes, place Fontane Marose, 19	Liqueur. Anisette.	Paris_1900_Italy_109.jpg
Murgia (Gennaro)	Villacidro Cagliari	Liqueur d'eau-de-vie.	Paris_1900_Italy_109.jpg
Mussone (Charles)	Aoste	"Liqueurs. Sirops. Elixir ""La Brenva"", Elixir de quinquina. Sirops de ribes et framboises."	Paris_1900_Italy_109.jpg
Orsini (Hermine)	Giulianova (Teramo)	Liqueur.	Paris_1900_Italy_109.jpg
Pagliotti (Jacques)	Cuorgné (Turin)	Amer Ceresole. Royal tonique.	Paris_1900_Italy_109.jpg
Peluso (Gaëtan)	Naples, rue Carminello-au-Marché, 52	"Liqueur ""Amer Peluso"". Fabrique d'alcool et de liqueurs."	Paris_1900_Italy_109.jpg
Pin (Étienne)	Fenestrelle (Turin)	Menthe. Extrait de fleurs des champs, etc.	Paris_1900_Italy_109.jpg
Piretti (Frédéric)	Atessa (Chieti)	Liqueur	Paris_1900_Italy_109.jpg
Pizzolotto (Antoine)	Cornuda (Trévise)	Curaçcao.	Paris_1900_Italy_109.jpg
Pressanti (Jean)	Teramo	Liqueurs.	Paris_1900_Italy_109.jpg
