Name	Place	Description	Pdf
Reggio (Emilie)		Racines de crysopogon gryllus; pour la fabrication de brosses.	Paris_1867_Italy_51.jpg
25. Buccolini (Joseph)	Saint-Pétersbourg	Soie végétale, indigène de Russie.	Paris_1867_Italy_51.jpg
26. Commune de Massa Fiscaglia	Ferrare	Produits de vallées marécageuses.	Paris_1867_Italy_51.jpg
Sous-Comité de Reggio	Emilie	Produits de plantes textiles de la province; échantillons de coton.	Paris_1867_Italy_51.jpg
13. Cenami (Barthélemy)	Lucques	Cotons siamois, avec graines et égrené.	Paris_1867_Italy_51.jpg
14. Arus (Ciére Joseph)	Sienne	Coton brut.	Paris_1867_Italy_51.jpg
15. Mori (Joseph)	Castiglione della Pescaia (Grosseto)	Coton siamois, avec graines et égrené.	Paris_1867_Italy_51.jpg
16. Ballairo (Paulin)	Porto-Civitanova (Macerata)	Coton-Géorgie avec graines et égrené; coton siamois, blanc et égrené.	Paris_1867_Italy_51.jpg
17. Salvadori (Louis)	Porto San Giorgio (Ascoli Piceno)	Coton siamois et égrené, du territoire maritime de Torre di Calma.	Paris_1867_Italy_51.jpg
18. Salvadori (Louis)	Fermo	Coton siamois égrené.	Paris_1867_Italy_51.jpg
19. Lisi (Don Emmanuel)	Assisi (Pérouse)	Coton blanc (siamense, hirsutum). Coton égrené par la machine WaucLin.	Paris_1867_Italy_51.jpg
20. Quartapelle (Raphaël)	Téramo	Coton brut.	Paris_1867_Italy_51.jpg
21. Comice agricole de Chieti (Abruzze citiférouire)		Coton égrené Castellammare et upland; graines de coton.	Paris_1867_Italy_51.jpg
22. Frattarolo (Laurent)	Foggia	Coton en cosse, égrené graines de coton. Epi d'houque compacte (H●cus saccharatus) cultivé dans les Marais-Pontins.	Paris_1867_Italy_51.jpg
23. Lauria (Égide)	Sursi (Basilicate)	Coton siamois blanc, coton louisiane.	Paris_1867_Italy_51.jpg
24. Calcaballe (Jean-Baptiste)	Caserte	Coton, chanvre brut.	Paris_1867_Italy_51.jpg
25. Della Fonte (Louis)	Hu- sique agricole de Caserta	Coton Louisiane, coton d'Afrique.	Paris_1867_Italy_51.jpg
26. Mannini frères et Cie	Société Sipontino, à Foggia	Cotons des Marais-Pontins.	Paris_1867_Italy_51.jpg
1. Sous-Commission de Brescia		Articles d'industrie agricole et manufacturière. (voir cl. 48.)	Paris_1867_Italy_51.jpg
2. Lazzarini (Auguste)	Levata casina del sol (Crémoné)	Graines de plantes agricoles cultivées dans la province de Crémené.	Paris_1867_Italy_51.jpg
3. Sous-Commission de Lecce		Produits agricoles. (Voir cl. 71-73.)	Paris_1867_Italy_51.jpg
4. Hospice de charité de Pignerolle (Turin)		Capsules et graines de coton.	Paris_1867_Italy_51.jpg
5. Regio (Epaminonde)	Bagnolo-Molla (Brescia)	Coton siamois blanc et bleu.	Paris_1867_Italy_51.jpg
6. Manganotti (Antoine)	Vérone	Cotons.	Paris_1867_Italy_51.jpg
7. Bussetto (Fisola Jean)	Venise	Coton brut, égrené, filé, et tissus.	Paris_1867_Italy_51.jpg
8. Castellani (Jean)	Mestre (Venise)	Coton brut et égrené.	Paris_1867_Italy_51.jpg
9. Société française, Fritz Hûchlin, Jules Hugunin et Jules Mathia		Coton- Louisiane (graines d'Amérique); coton- Louisiane (graines de Sardaigne); coton- de Castellamare; coton-Géorgie grains de Sardaigne.	Paris_1867_Italy_51.jpg
10. Astori (Antoine)	Simaxis (Cagliari)	Coton avec graines; coton égrené.	Paris_1867_Italy_51.jpg
11. Gorini (François)	Cadelbosco di Sotto (Reggio Emilie)	Coton blanc de Siam (gossypium hirsutum).	Paris_1867_Italy_51.jpg
