year;location;COMUNE;lat;long;PRO_COM;comune_code;patents_austria;patents_italy;patents_together
1889;Cuorgnè (Torino);Cuorgne';45,3912639000000;7,65019270000000;1098;NA;0;1;1
1889;Desenzano sul Lego (Brescia);Desenzano del Garda;45,4698239000000;10,53653800000000;17067;NA;0;1;1
1889;Dolo (Venezia);Dolo;45,4244640000000;12,07532900000000;27012;NA;0;1;1
1889;Dresda (Sassonia);NA;51,0504088000000;13,73726210000000;NA;NA;0;2;2
1889;Dresdha-Neustadt;NA;51,0746657000000;13,77411320000000;NA;NA;0;1;1
1889;Düsseldorf ( Prussia Renana );NA;51,2230411000000;6,78245450000000;NA;NA;0;1;1
1889;Eckington - Distretto di Colombia;NA;38,9141343000000;-77,00318630000000;NA;NA;0;1;1
1889;Edimburgo;NA;55,9532520000000;-3,18826700000000;NA;NA;0;1;1
1889;Elswick Works - Newcastle-upon-Tyne;NA;54,9676013000000;-1,64768700000000;NA;NA;0;1;1
1889;Ensival;NA;50,5812596000000;5,84600720000000;NA;NA;0;1;1
1889;Essen;NA;51,4575573000000;7,02246320000000;NA;NA;0;1;1
1889;Filadelfia;NA;39,9525839000000;-75,16522150000000;NA;NA;0;2;2
1889;Finalborgo (Genova);Genova;44,4071448000000;8,93473810000000;10025;NA;1;1;2
1889;Firenze;Firenze;43,7699685000000;11,25767060000000;48017;NA;1;12;13
1889;Foligno;Foligno;42,9508135000000;12,70150530000000;54018;NA;0;1;1
1889;Forest Gate - Essex;NA;51,5439215000000;0,02642720000000;NA;NA;0;1;1
1889;Forno di Rivara (Torino);Rivara;45,3336326000000;7,62379010000000;1216;NA;0;1;1
1889;Galbiate (Como);Galbiate;45,8166582000000;9,37491670000000;13103;NA;0;1;1
1889;Genova;Genova;44,4071448000000;8,93473810000000;10025;NA;1;32;33
1889;Ginevra;NA;46,2043907000000;6,14315770000000;NA;NA;0;2;2
1889;Girgenti;Agrigento;37,3088381000000;13,58578180000000;84001;NA;0;3;3
1889;Great Barrington - Stato di Massachussets;NA;42,1959798000000;-73,36200800000000;NA;NA;0;1;1
1889;Grotte (Girgenti);Grotte;37,4027211000000;13,70136990000000;84018;NA;0;1;1
1889;Halberstadt;NA;51,8916475000000;11,04886950000000;NA;NA;0;1;1
1889;Halle;NA;51,4953567000000;11,96623710000000;NA;NA;0;1;1
1889;Halle sulla Saale;NA;51,4953567000000;11,96623710000000;NA;NA;0;1;1
1889;Hartlepool - Contea di Durham;NA;54,6917450000000;-1,21292600000000;NA;NA;0;1;1
1889;Heilbron (Würtemberg);NA;49,1426929000000;9,21087900000000;NA;NA;0;1;1
1889;Imola (Bologna);Imola;44,3513048000000;11,71292640000000;37032;NA;0;1;1
1889;Ixelles - Bruxelles;NA;50,8335711000000;4,36643300000000;NA;NA;0;1;1
1889;Jastrow;NA;53,4205494000000;16,81501560000000;NA;NA;0;1;1
1889;Jönköping;NA;57,7826137000000;14,16178760000000;NA;NA;0;1;1
1889;Köln-Deutz;NA;50,9370820000000;6,97796230000000;NA;NA;0;1;1
1889;La Roda;NA;39,2071243000000;-2,15691090000000;NA;NA;0;1;1
1889;Lecco;Lecco;45,8524098000000;9,39516970000000;13124;NA;0;1;1
1889;Lecco (Como);Lecco;45,8524098000000;9,39516970000000;13124;NA;0;1;1
1889;Leeds;NA;53,8007554000000;-1,54907740000000;NA;NA;0;1;1
1889;Legnano;Legnano;45,5968635000000;8,91815070000000;15118;NA;0;2;2
1889;Legnano (Milano);Legnano;45,5968635000000;8,91815070000000;15118;NA;0;2;2
1889;Lille;NA;50,6243780000000;3,06785880000000;NA;NA;0;1;1
1889;Limena (Padova);Limena;45,4786121000000;11,84572080000000;28045;NA;0;1;1
1889;Livorno;Livorno;43,5484760000000;10,31060870000000;49009;NA;1;4;5
1889;Liège;NA;50,6329586000000;5,56974980000000;NA;NA;0;1;1
1889;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA;0;14;14
1889;Lucca;Lucca;43,8430391000000;10,51565320000000;46017;NA;0;1;1
1889;Lugo;NA;43,0071361000000;-7,55639860000000;NA;NA;0;1;1
1889;Luhau (Sassonia);NA;51,1045407000000;13,20173840000000;NA;NA;0;1;1
1889;Lynn - Massachussetts;NA;42,4667630000000;-70,94949380000000;NA;NA;0;1;1
1889;Maddalena (Sassari);La Maddalena;41,2165433000000;9,40485880000000;90035;NA;0;1;1
1889;Madrid;NA;40,4167279000000;-3,70329050000000;NA;NA;0;1;1
1889;Magliano Sabino (Perugia);Perugia;43,1107168000000;12,39082790000000;54039;NA;0;1;1
1889;Maglie (Lecce);Maglie;40,1178720000000;18,29886200000000;75039;NA;0;1;1
1889;Malo Vicentino (Vicenza);Malo;45,6612989000000;11,40254500000000;24055;NA;0;1;1
1889;Manchester;NA;53,4807593000000;-2,24263050000000;NA;NA;0;4;4
1889;Manchester - Michigan;NA;42,1503177000000;-84,03772300000000;NA;NA;0;1;1
1889;Mannheim;NA;49,4874592000000;8,46603950000000;NA;NA;0;1;1
1889;Mantova;Mantova;45,1563425000000;10,79143870000000;20030;NA;0;3;3
1889;Marigliano(Caserta);Marigliano;40,9248454000000;14,45624020000000;63043;NA;0;1;1
1889;Marsiglia;NA;43,3025742000000;5,36907430000000;NA;NA;0;1;1
1889;Maslianico (Como);Maslianico;45,8426756000000;9,04723540000000;13144;NA;0;1;1
1889;Massa Marittima (Grosseto);Massa Marittima;43,0484939000000;10,88763940000000;53015;NA;0;1;1
1889;Memphis -Tennessee;NA;35,1495343000000;-90,04898009999999;NA;NA;0;1;1
1889;Merton- Visconsin;NA;43,1413782000000;-88,30725210000000;NA;NA;0;1;1
1889;Messina;Messina;38,1937342000000;15,55420880000000;83048;NA;0;3;3
1889;Milano;Milano;45,4641943000000;9,18963460000000;15146;NA;3;113;116
1889;Modena;Modena;44,6471280000000;10,92522690000000;36023;NA;0;2;2
1889;Monaco (Baviera);NA;48,1351253000000;11,58198060000000;NA;NA;0;1;1
1889;Mondovì (Cuneo);Mondovi';44,3956154000000;7,81864900000000;4130;NA;0;1;1
1889;Monte Siro (Brianza);Besana in Brianza;45,6938445000000;9,28908120000000;15021;NA;0;1;1
1889;Monza;Monza;45,5845001000000;9,27444850000000;15149;NA;0;1;1
1889;Monza (Milano);Monza;45,5845001000000;9,27444850000000;15149;NA;0;1;1
1889;Mosso Santa Maria (Biella);Mosso Santa Maria;45,6492481000000;8,13738770000000;2081;NA;0;1;1
1889;Mülhausen (Alsazia);NA;47,7508390000000;7,33588800000000;NA;NA;0;1;1
1889;Münich (Baviera);NA;48,1351253000000;11,58198060000000;NA;NA;0;1;1
1889;Napoli;Napoli;40,8517983000000;14,26812000000000;63049;NA;0;25;25
1889;Neuilly-sur-Seine;NA;48,8848172000000;2,26743170000000;NA;NA;0;1;1
1889;New-Haven - Connecticut;NA;41,3082740000000;-72,92788349999999;NA;NA;0;1;1
1889;New-York;NA;40,7127753000000;-74,00597280000000;NA;NA;0;6;6
1889;Nottingham;NA;52,9540223000000;-1,15498920000000;NA;NA;0;2;2
1889;Novara;Novara;45,4467749000000;8,61686960000000;3106;NA;0;3;3
1889;Ochieppo Inferiore (Novara);Novara;45,4467749000000;8,61686960000000;3106;NA;0;1;1
1889;Olbendorf;NA;47,1881945000000;16,20497550000000;NA;NA;0;1;1
1889;Orvieto;Orvieto;42,7185068000000;12,11074460000000;55023;NA;0;1;1
1889;Ostiglia (Mantova);Ostiglia;45,0713265000000;11,13460510000000;20038;NA;0;2;2
1889;Ozzano - Monferrato (Alessandria);Ozzano Monferrato;45,1072112000000;8,37147240000000;6123;NA;0;1;1
1889;Padova;Padova;45,4105029000000;11,87820710000000;28060;NA;1;5;6
1889;Palazzolo sull'Oglio;Palazzolo sull'Oglio;45,5958996000000;9,88606970000000;17133;NA;0;2;2
1889;Palermo;Palermo;38,1156864000000;13,36146350000000;82053;NA;0;8;8
1889;Parella (Torino);Torino;45,0801134000000;7,62578990000000;1272;NA;4;1;5
1889;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA;0;19;19
1889;Parma;Parma;44,8014788000000;10,32799110000000;34027;NA;0;2;2
1889;Pavia;Pavia;45,1853967000000;9,15525620000000;18110;NA;0;3;3
1889;Petina (Salerno);Petina;40,5321652000000;15,37351680000000;65094;NA;0;1;1
1889;Piacenza;Piacenza;45,0526415000000;9,69368830000000;33032;NA;0;3;3
1889;Pianfei (Cuneo);Pianfei;44,3697211000000;7,70836940000000;4165;NA;0;1;1
1889;Picerno (Potenza);Picerno;40,6408675000000;15,64110480000000;76059;NA;0;1;1
1889;Pilsen (Boemia);NA;49,7384314000000;13,37363710000000;NA;NA;0;1;1
1889;Pisa;Pisa;43,7228385000000;10,40175810000000;50026;NA;0;3;3
1889;Pisogne (Brescia);Pisogne;45,8062641000000;10,10952980000000;17143;NA;0;1;1
1889;Pistoia;Pistoia;43,9298397000000;10,90681400000000;47014;NA;0;1;1
1889;Pittsburgh;NA;40,4406248000000;-79,99588640000000;NA;NA;0;1;1
1889;Pompei;Pompei;40,7496576000000;14,50531190000000;63058;NA;0;1;1
1889;Ponsacco (Pisa);Ponsacco;43,6207236000000;10,63072200000000;50028;NA;0;1;1
1889;Portacomaro (Alessandria);Alessandria;44,9072727000000;8,61167960000000;6003;NA;0;1;1
1889;Portici;Portici;40,8141620000000;14,33884520000000;63059;NA;0;1;1
1889;Porto Maurizio;Imperia;43,8745840000000;8,00780990000000;8031;NA;0;1;1
1889;Praga;NA;50,0755381000000;14,43780050000000;NA;NA;0;1;1
1889;Prato di Pordenone (Udine);Prata di Pordenone;45,8931740000000;12,59263680000000;93034;NA;0;1;1
1889;Rath presso Düsseldorf;NA;51,2622764000000;6,81041480000000;NA;NA;0;1;1
1889;Rees;NA;51,7581242000000;6,39566050000000;NA;NA;0;1;1
1889;Reggio-Calabria;Reggio di Calabria;38,1109851000000;15,64785160000000;80063;NA;0;1;1
1889;Rezzato (Brescia);Rezzato;45,5145163000000;10,31610510000000;17161;NA;0;1;1
1889;Roma;Roma;41,8967068000000;12,48220250000000;58091;NA;2;52;54
1889;Rorsechach;NA;NA;NA;NA;NA;0;1;1
1889;Roubaix;NA;50,6924529000000;3,17827530000000;NA;NA;0;1;1
1889;Saint-Aubin;NA;46,9505880000000;4,70763300000000;NA;NA;0;1;1
1889;Salsomaggiore (Parma);Salsomaggiore Terme;44,8162208000000;9,97862570000000;34032;NA;0;1;1
1889;Sampierdarena (Genova);Genova;44,4137488000000;8,89466570000000;10025;NA;1;3;4
1889;San Francisco - California;NA;37,7749295000000;-122,41941550000000;NA;NA;0;1;1
1889;San Maurizio Canavese (Torino);San Maurizio Canavese;45,2178256000000;7,63421780000000;1248;NA;0;1;1
1889;Sarzana;Sarzana;44,1131814000000;9,95965790000000;11027;NA;0;1;1
1889;Sarzana (Genova);Genova;44,4071448000000;8,93473810000000;10025;NA;1;1;2
1889;Schaffusa;NA;47,6958897000000;8,63804880000000;NA;NA;0;1;1
1889;Schalke;NA;51,5228667000000;7,08745330000000;NA;NA;0;1;1
1889;Schöftland - Cantone d'Argovia;NA;47,3047100000000;8,05136000000000;NA;NA;0;1;1
1889;Sciaccia;Sciacca;37,5086753000000;13,07827460000000;84041;NA;0;1;1
1889;Senigallia;Senigallia;43,7197926000000;13,21522240000000;42045;NA;0;1;1
1889;Sestri Ponente (Genova);Genova;44,4276588000000;8,85281640000000;10025;NA;1;1;2
1889;Sheffield;NA;53,3811290000000;-1,47008500000000;NA;NA;0;1;1
1889;Siena;Siena;43,3184741000000;11,33058120000000;52032;NA;0;3;3
1889;Soligo - Comune di Farra di Soligo (Treviso);Farra di Soligo;45,9107957000000;12,15617640000000;26026;NA;0;1;1
1889;Sorrento (Napoli);Sorrento;40,6263969000000;14,37641670000000;63080;NA;0;1;1
1889;Spezia;La Spezia;44,1024504000000;9,82408260000000;11015;NA;0;2;2
1889;St. Leonard's on Sea;NA;50,8556382000000;0,55257720000000;NA;NA;0;1;1
1889;Stoccolma;NA;59,3293235000000;18,06858080000000;NA;NA;0;1;1
1889;Stresa (Novara);Stresa;45,8882205000000;8,52579510000000;3142;NA;0;1;1
1889;Susa (Torino);Susa;45,1386258000000;7,04842450000000;1270;NA;0;2;2
1889;Tavole (Porto Maurizio);Imperia;43,8745840000000;8,00780990000000;8031;NA;0;1;1
1889;Thalweil, presso Zurigo;NA;47,2949282000000;8,56447990000000;NA;NA;0;1;1
1889;Thann (Alsazia);NA;47,8107020000000;7,10238200000000;NA;NA;0;1;1
1889;The Green;NA;53,5210147000000;-1,63068550000000;NA;NA;0;1;1
1889;Thun;NA;46,7579868000000;7,62798810000000;NA;NA;0;1;1
1889;Tivitale Road - Tipton;NA;52,5142069000000;-2,05935010000000;NA;NA;0;1;1
1889;Torino;Torino;45,0703155000000;7,68685520000000;1272;NA;4;85;89
1889;Toulouse;NA;43,6048462000000;1,44284800000000;NA;NA;0;1;1
1889;Treja (Macerata);Treia;43,3112500000000;13,31245920000000;43054;NA;0;1;1
1889;Treviso;Treviso;45,6669338000000;12,24306080000000;26086;NA;0;1;1
1889;Udine;Udine;46,0652851000000;13,23734140000000;30129;NA;0;3;3
1889;Varese;Varese;45,8182892000000;8,82520830000000;12133;NA;0;1;1
1889;Venezia;Venezia;45,4403790000000;12,31595470000000;27042;NA;1;4;5
1889;Verona;Verona;45,4383659000000;10,99171360000000;23091;NA;0;3;3
1889;Verviers;NA;50,5911266000000;5,86668760000000;NA;NA;0;1;1
1889;Vho (Cremona);Piadena;45,1292580000000;10,38503500000000;19071;NA;0;1;1
1889;Vhò (Cremona);Piadena;45,1292580000000;10,38503500000000;19071;NA;0;1;1
1889;Viarigi (Alessandria);Alessandria;44,9072727000000;8,61167960000000;6003;NA;0;1;1
1889;Vicenza;Vicenza;45,5461815000000;11,54137790000000;24116;NA;0;1;1
1889;Vienna;NA;48,2080696000000;16,37130950000000;NA;NA;0;4;4
1889;Vigan - Gard;NA;43,9929019000000;3,60631770000000;NA;NA;0;1;1
1889;Villaverla di Vicenza;Villaverla;45,6512986000000;11,49424250000000;24118;NA;0;1;1
1889;Voghera;Voghera;44,9917543000000;9,01185100000000;18182;NA;0;1;1
1889;Vulcan Engine Works - Middlesbrough;NA;54,5742270000000;-1,23495600000000;NA;NA;0;1;1
1889;Washington;NA;47,7510741000000;-120,74013859999999;NA;NA;0;2;2
1889;Weimar;NA;50,9794934000000;11,32354390000000;NA;NA;0;1;1
1889;Winterthur;NA;39,8031182000000;-75,58757240000000;NA;NA;0;1;1
1889;Woolwich;NA;51,4894752000000;0,06758830000000;NA;NA;0;1;1
1889;Zimella (Verona);Zimella;45,3333172000000;11,37721370000000;23098;NA;0;2;2
1889;Zurigo;NA;47,3768866000000;8,54169400000000;NA;NA;0;2;2
1889;NA;NA;NA;NA;NA;NA;0;1366;1366
1902;Acireale;Acireale;37,6078154000000;15,16669670000000;87004;NA;0;1;1
1902;Acqualunga;Borgo San Giacomo;45,3260453000000;9,95445800000000;17020;NA;0;1;1
1902;Alba;NA;56,7861112000000;-4,11405180000000;NA;NA;0;1;1
1902;Alzano Maggiore;Alzano Lombardo;45,7295289000000;9,72425090000000;16008;NA;0;1;1
1902;Antignano d'Asti;Antignano;44,8451081000000;8,13601900000000;5003;NA;0;1;1
1902;Arona;Arona;45,7598366000000;8,56040810000000;3008;NA;0;1;1
1902;Asso;Asso;45,8612989000000;9,26945110000000;13013;NA;0;1;1
1902;Azzate;Azzate;45,7774695000000;8,79928070000000;12006;NA;0;1;1
1902;Barletta;Barletta;41,3196635000000;16,28382070000000;72007;NA;0;1;1
1902;Barzanò;Barzano';45,7352151000000;9,31543120000000;13017;NA;0;1;1
1902;Battaglia;Fagagna;46,1196319000000;13,06151700000000;30037;NA;0;2;2
1902;Bellino;Bellino;44,5847722000000;7,03479430000000;4017;NA;0;1;1
1902;Biella;Biella;45,5628842000000;8,05833970000000;2012;NA;0;4;4
1902;Bordighera;Bordighera;43,7796022000000;7,67015590000000;8008;NA;0;1;1
1902;Borgolavezzaro;Borgolavezzaro;45,3182859000000;8,69955860000000;3023;NA;0;1;1
1902;Borgosesia;Borgosesia;45,7148319000000;8,27854210000000;2016;NA;0;1;1
1902;Bra;Bra;44,6976778000000;7,85427070000000;4029;NA;0;4;4
1902;Breganze;Breganze;45,7061740000000;11,56514560000000;24014;NA;0;1;1
1902;Brescello;Brescello;44,9013074000000;10,51548560000000;35006;NA;0;1;1
1902;Busalla;Busalla;44,5705572000000;8,94568000000000;10006;NA;0;1;1
1902;Busto Arsizio;Busto Arsizio;45,6117563000000;8,85167770000000;12026;NA;0;3;3
1902;Busto arsizio;Busto Arsizio;45,6117563000000;8,85167770000000;12026;NA;0;1;1
1902;Caleppio;Settala;45,4353801000000;9,38082940000000;15210;NA;0;1;1
1902;Camairago;Camairago;45,2059489000000;9,72602970000000;15043;NA;0;1;1
1902;Campodarsego;Campodarsego;45,5016558000000;11,90665410000000;28017;NA;0;1;1
1902;Canelli;Canelli;44,7195561000000;8,28628820000000;5017;NA;0;1;1
1902;Canicossa;Marcaria;45,0699992000000;10,61897150000000;20031;NA;0;2;2
1902;Carrara;Carrara;44,0696550000000;10,08241610000000;45003;NA;0;1;1
1902;Casale Monferrato;Casale Monferrato;45,1349543000000;8,45063980000000;6039;NA;0;1;1
1902;Casalpusterlengo;Casalpusterlengo;45,1794711000000;9,64781690000000;15054;NA;0;1;1
1902;Caslino;Caslino d'Erba;45,8392140000000;9,22587690000000;13052;NA;0;1;1
1902;Castano Primo;Castano Primo;45,5539330000000;8,77425360000000;15062;NA;0;1;1
1902;Castelfranco Veneto;Castelfranco Veneto;45,6717817000000;11,92830210000000;26012;NA;0;1;1
1902;Castellamare di Stabia;Castellammare di Stabia;40,6981057000000;14,48804020000000;63024;NA;0;1;1
1902;Castelnuovo di Garfagnana;Castelnuovo di Garfagnana;44,1094412000000;10,41321160000000;46009;NA;0;1;1
1902;Casteltermini;Casteltermini;37,5409134000000;13,64330920000000;84012;NA;0;1;1
1902;Castiglione Chiavarese;Castiglione Chiavarese;44,2744477000000;9,51569540000000;10013;NA;0;1;1
1902;Cesena;Cesena;44,1396438000000;12,24642920000000;40007;NA;0;1;1
1902;Chieri;Chieri;45,0137250000000;7,82313640000000;1078;NA;0;2;2
1902;Civitanova;Civitanova Marche;43,3071211000000;13,72824190000000;43013;NA;0;1;1
1902;Codogno;Codogno;45,1610592000000;9,70087280000000;15079;NA;0;1;1
1902;Codroipo;Codroipo;45,9613597000000;12,97700650000000;30027;NA;0;1;1
1902;Colle val d'elsa;Colle di Val d'Elsa;43,4199853000000;11,12717080000000;52012;NA;0;1;1
1902;Colluccio;Apecchio;43,5511244000000;12,48540600000000;41002;NA;0;1;1
1902;Comiso;Comiso;36,9473686000000;14,60377830000000;88003;NA;0;2;2
1902;Crema;Crema;45,3628280000000;9,68745730000000;19035;NA;0;1;1
1902;Crevola d'Ossola;Crevoladossola;46,1444428000000;8,29603280000000;3056;NA;0;1;1
1902;Desio;Desio;45,6172669000000;9,20723790000000;15100;NA;0;1;1
1902;Este;Este;45,2240069000000;11,65979600000000;28037;NA;0;2;2
1902;Falconara;Falconara Marittima;43,6293381000000;13,39887070000000;42018;NA;0;1;1
1902;Foligno;Foligno;42,9508135000000;12,70150530000000;54018;NA;0;1;1
1902;Fontana Liri;Fontana Liri;41,6193272000000;13,55030550000000;60036;NA;0;1;1
1902;Formigine;Formigine;44,5727194000000;10,84769400000000;36015;NA;0;1;1
1902;Forte de Marmi;Forte dei Marmi;43,9580563000000;10,16744770000000;46013;NA;0;1;1
1902;Frascati;Frascati;41,8084340000000;12,67613260000000;58039;NA;0;1;1
1902;Fregona;Fregona;46,0002181000000;12,33896220000000;26030;NA;0;1;1
1902;Gaddico;NA;NA;NA;NA;NA;0;1;1
1902;Gallarate;Gallarate;45,6623632000000;8,79212690000000;12070;NA;0;2;2
1902;Galliate;Galliate;45,4785452000000;8,69338100000000;3068;NA;0;2;2
1902;Gerace Marina;Caulonia;38,3430675000000;16,46085050000000;80025;NA;0;1;1
1902;Giaveno;Giaveno;45,0419039000000;7,35237140000000;1115;NA;0;1;1
1902;Godiasco;Godiasco;44,8959420000000;9,05639550000000;18073;NA;0;1;1
1902;Granarolo dell'Emilia;Granarolo dell'Emilia;44,5529936000000;11,44774070000000;37030;NA;0;1;1
1902;Gravedona;Gravedona;46,1476797000000;9,30289760000000;13112;NA;0;1;1
1902;Grugliasco;Grugliasco;45,0660938000000;7,57888640000000;1120;NA;0;1;1
1902;Induno Olona;Induno Olona;45,8480256000000;8,83937190000000;12083;NA;0;1;1
1902;Intra;Verbania;45,9366367000000;8,57257550000000;3156;NA;0;4;4
1902;Isola del liri superiore;Isola del Liri;41,6771631000000;13,57489300000000;60043;NA;0;1;1
1902;Ivrea;Ivrea;45,4673400000000;7,88065680000000;1125;NA;0;2;2
1902;Jesi;Jesi;43,5270633000000;13,24646020000000;42021;NA;0;1;1
1902;Lauria;Lauria;40,0496185000000;15,83873730000000;76042;NA;0;1;1
1902;Lecco;Lecco;45,8524098000000;9,39516970000000;13124;NA;0;1;1
1902;Legnano;Legnano;45,5968635000000;8,91815070000000;15118;NA;0;2;2
1902;Lingotto;Torino;45,0232537000000;7,64668400000000;1272;NA;0;2;2
1902;Lugo;NA;43,0071361000000;-7,55639860000000;NA;NA;0;1;1
1902;Macherio;Macherio;45,6386720000000;9,26532640000000;15129;NA;0;1;1
1902;Malalbergo;Malalbergo;44,7189506000000;11,53229530000000;37035;NA;0;1;1
1902;Malò;NA;50,6402809000000;4,66671450000000;NA;NA;0;1;1
1902;Marcianise;Marcianise;41,0371350000000;14,29951160000000;61049;NA;0;1;1
1902;Marone;Marone;45,7360860000000;10,09376200000000;17106;NA;0;1;1
1902;Marone (Iseo);Marone;45,7364376000000;10,09473180000000;17106;NA;0;1;1
1902;Mascali;Mascali;37,7577638000000;15,19770740000000;87023;NA;0;2;2
1902;Meina;Meina;45,7901212000000;8,53798960000000;3095;NA;0;1;1
1902;Melegnano;Melegnano;45,3568927000000;9,32302410000000;15140;NA;0;1;1
1902;Minerbio;Minerbio;44,6226287000000;11,48811940000000;37038;NA;0;1;1
1902;Mondovi;Mondovi';44,3956154000000;7,81864900000000;4130;NA;0;1;1
1902;Mondovi Piazza;Mondovi';44,3956154000000;7,81864900000000;4130;NA;0;1;1
1902;Montecilfone;Montecilfone;41,9049684000000;14,83702570000000;70042;NA;0;1;1
1902;Montepulciano;Montepulciano;43,0984902000000;11,78737360000000;52015;NA;0;6;6
1902;Monteroduni;Monteroduni;41,5215546000000;14,17864850000000;94030;NA;0;1;1
1902;Monza;Monza;45,5845001000000;9,27444850000000;15149;NA;0;4;4
1902;Murano;Venezia;45,4554971000000;12,35109920000000;27042;NA;0;1;1
1902;Nervi;Genova;44,3837051000000;9,03914310000000;10025;NA;0;1;1
1902;Nidastore;Arcevia;43,5828639000000;12,93581850000000;42003;NA;0;1;1
1902;Omegna;Omegna;45,8771636000000;8,40978240000000;3110;NA;0;2;2
1902;Oneglia;Imperia;43,8930360000000;8,04543100000000;8031;NA;0;1;1
1902;Pallanza;Verbania;45,9258794000000;8,54991790000000;3156;NA;0;2;2
1902;Perosa Argentina;Perosa Argentina;44,9565781000000;7,19226690000000;1184;NA;0;1;1
1902;Pessinetto;Pessinetto;45,2879102000000;7,40588900000000;1188;NA;0;1;1
1902;Pianfei;Pianfei;44,3697211000000;7,70836940000000;4165;NA;0;1;1
1902;Piazzola sul Brenta;Piazzola sul Brenta;45,5419331000000;11,78629530000000;28063;NA;0;1;1
1902;Pietrasanta;Pietrasanta;43,9596992000000;10,22852420000000;46024;NA;0;1;1
1902;Pistoia;Pistoia;43,9298397000000;10,90681400000000;47014;NA;0;1;1
1902;Pontassieve;Pontassieve;43,7746712000000;11,44051400000000;48033;NA;0;1;1
1902;Ponte Vigodarzere;Vigodarzere;45,4548121000000;11,88110840000000;28099;NA;0;1;1
1902;Ponte d'albiate;Albiate;45,6554057000000;9,24865620000000;15006;NA;0;1;1
1902;Ponte di Nossa;Ponte Nossa;45,8654502000000;9,88335350000000;16168;NA;0;1;1
1902;Pontedecimo;Genova;44,4731672000000;8,89970150000000;10025;NA;0;2;2
1902;Portorecanati;Porto Recanati;43,4320193000000;13,66408550000000;43042;NA;0;1;1
1902;Pozzolo Formigaro;Pozzolo Formigaro;44,7944001000000;8,78402100000000;6138;NA;0;1;1
1902;Prato;NA;28,5982285000000;-81,35087460000000;NA;NA;0;4;4
1902;Provonda in Giaveno;Giaveno;45,0123510000000;7,31713010000000;1115;NA;0;1;1
1902;Rieti;Rieti;42,4045985000000;12,85678240000000;57059;NA;0;1;1
1902;Rimini;Rimini;44,0565776000000;12,57133250000000;40035;NA;0;1;1
1902;Rivarolo Ligure;Genova;44,4363995000000;8,89243500000000;10025;NA;0;1;1
1902;Ronta;Borgo San Lorenzo;44,0064117000000;11,43304230000000;48004;NA;0;1;1
1902;Saint Marcel;NA;49,0946150000000;1,45438900000000;NA;NA;0;1;1
1902;Salbertrand;Salbertrand;45,0722894000000;6,88352340000000;1232;NA;0;1;1
1902;Salsomaggiore;Salsomaggiore Terme;44,8162208000000;9,97862570000000;34032;NA;0;1;1
1902;Saluzzo;Saluzzo;44,6443647000000;7,49272670000000;4203;NA;0;1;1
1902;Sampierdarena;Genova;44,4137488000000;8,89466570000000;10025;NA;0;3;3
1902;San Gregorio;NA;37,3269704000000;-122,38647060000000;NA;NA;0;1;1
1902;San Martino d'Albaro;Genova;44,4062078000000;8,97698510000000;10025;NA;0;1;1
1902;San Miniato;San Miniato;43,6829641000000;10,85511960000000;50032;NA;0;1;1
1902;San Quirico;San Quirico d'Orcia;43,0580637000000;11,60702330000000;52030;NA;0;1;1
1902;San Remo;Sanremo;43,8159671000000;7,77605670000000;8055;NA;0;1;1
1902;Sandigliano (Biella);Sandigliano;45,5212524000000;8,07585680000000;2130;NA;0;1;1
1902;Sant'Angelo Lodigiano;Sant'Angelo Lodigiano;45,2372762000000;9,40966150000000;15198;NA;0;3;3
1902;Sant'Angelo dei lombardi;Sant'Angelo dei Lombardi;40,9286577000000;15,17812070000000;64092;NA;0;1;1
1902;Santa Fiora;Santa Fiora;42,8325025000000;11,58494690000000;53022;NA;0;1;1
1902;Sarzana;Sarzana;44,1131814000000;9,95965790000000;11027;NA;0;1;1
1902;Savona;Savona;44,3034046000000;8,47433150000000;9056;NA;0;4;4
1902;Scansano;Scansano;42,6863773000000;11,32927960000000;53023;NA;0;1;1
1902;Schio;Schio;45,7140750000000;11,35879380000000;24100;NA;0;1;1
1902;Sesto Calende;Sesto Calende;45,7307635000000;8,63666660000000;12120;NA;0;1;1
1902;Sestri Levante;Sestri Levante;44,2726936000000;9,40945110000000;10059;NA;0;1;1
1902;Sezzé;Sezze;41,4992387000000;13,06191020000000;59028;NA;0;1;1
1902;Sordevolo;Sordevolo;45,5739919000000;7,97297470000000;2139;NA;0;1;1
1902;Soresina;Soresina;45,2873526000000;9,85770470000000;19098;NA;0;2;2
1902;Spezia;La Spezia;44,1024504000000;9,82408260000000;11015;NA;0;16;16
1902;Strada in Chianti;Greve in Chianti;43,6603754000000;11,29525510000000;48021;NA;0;1;1
1902;Sulmona;Sulmona;42,0512604000000;13,92776440000000;66098;NA;0;1;1
1902;Suvereto;Suvereto;43,0766484000000;10,67837480000000;49020;NA;0;1;1
1902;Taranto;Taranto;40,4622052000000;17,26891650000000;73027;NA;0;1;1
1902;Terni;Terni;42,5604522000000;12,64706180000000;55032;NA;0;5;5
1902;Tivoli;Tivoli;41,9609220000000;12,79888400000000;58104;NA;0;2;2
1902;Traversella;Traversella;45,5091672000000;7,75040600000000;1278;NA;0;1;1
1902;Treviglio;Treviglio;45,5211894000000;9,59268800000000;16219;NA;0;1;1
