City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Ortucchio,1201,1523,1975,2460,2534,1440,1887,2055,2354,2200,1894,1874,1931
Ovindoli,1957,2055,2209,2588,2711,2954,2324,2420,2421,1900,1386,1244,1204
Pacentro,3916,4187,4181,3958,4482,4212,4000,3993,3665,2428,1666,1598,1405
Pereto,1200,1242,1315,1675,1623,1739,1532,1429,1203,999,640,584,637
Pescasseroli,2624,2814,3001,3331,3352,3364,3003,3095,2773,2565,2441,2208,2207
Pescina,3067,3498,4770,5966,6074,4914,5671,5943,6013,5438,4430,4460,4699
Pescocostanzo,2375,2327,2324,2372,2326,2034,2073,2041,1949,1890,1507,1400,1285
Pettorano sul Gizio,4624,4577,4764,5161,4653,4406,4037,3975,3673,2500,1593,1438,1293
Pizzoli,3734,3842,3903,4383,4747,4871,4591,4373,3546,2753,2499,2542,2598
Poggio Picenze,867,991,1075,1291,1416,1427,1440,1398,1368,1088,817,857,917
Prata d'Ansidonia,1759,1944,1970,2170,2252,2151,1766,1672,1449,1033,694,656,616
Pratola Peligna,6017,6643,7485,8314,9324,10361,10585,10444,10683,8826,7438,7866,7939
Prezza,1701,2037,2393,2716,2940,2816,2717,2721,2620,2018,1378,1249,1231
Raiano,3261,3425,3656,4071,3807,3735,3974,4083,4097,3122,2409,2565,2726
Rivisondoli,1813,1873,2023,2233,2301,1855,1570,1582,1333,1130,989,897,792
Roccacasale,1777,1789,1780,1695,1872,1930,1677,1619,1549,1155,814,826,768
Rocca di Botte,871,902,955,1055,959,993,1009,895,764,585,482,429,449
Rocca di Cambio,954,961,1015,1041,1107,1225,1059,847,950,796,618,506,447
Rocca di Mezzo,2849,3008,3313,3814,3490,4168,3434,3166,2976,2632,2032,1722,1531
Rocca Pia,1227,1286,1302,1275,1200,1115,1083,1095,975,692,378,280,253
Roccaraso,2157,2330,2459,2520,2123,1870,1648,1650,1421,1516,1504,1616,1668
San Benedetto dei,1426,1626,2218,3879,4245,4106,3835,4085,4349,4232,3772,3879,3916
San Benedetto in Peril,668,189,739,39,321,821,850,939,980,940,778,503,305
San Demetrio ne' Ve,2913,2877,3098,3248,3470,3618,2867,2677,2582,2063,1473,1496,1553
San Pio delle Camere,1489,1599,1573,1615,1902,2104,1411,1475,1314,935,639,592,554
Sante Marie,2563,2892,3046,3261,3710,3699,3660,3893,3228,2925,2030,1780,1497
Sant'Eusanio Forco,1070,1153,1199,1385,1490,1420,1011,1000,920,654,474,471,462
Santo Stefano di Sessa,1315,1436,1416,1489,1327,1206,1065,979,791,404,246,199,99
San Vincenzo Valle Ro,3709,3772,3801,4169,3910,4233,3792,3921,4178,3574,3182,3044,2757
093 Scanno,3286,3374,3596,3766,3841,4070,3957,4019,4020,3711,3027,2642,2352
Scontrone,815,1390,1417,1659,1083,1145,868,878,811,729,601,547,561
Scoppito,1435,1558,1590,2056,2309,2378,2322,2314,2278,1943,1677,1994,2251
Scurcola Marsicana,3043,3471,3868,3660,3468,3081,2972,3202,2869,2348,2093,2180,2332
Secinaro,1501,1600,1625,1821,1997,1956,1934,1757,1585,1335,924,765,558
Sulmona,14643,15087,17615,18247,20778,21802,21060,21289,22805,21405,20629,23736,25454
Tagliacozzo,7471,7634,8327,9061,10022,9475,9871,9902,10235,9787,7492,6430,6452
Tione degli Abruzzi,1767,1883,2006,2085,2040,1918,1836,1713,1413,1082,717,596,485
Tornimparte,2748,2824,2904,3362,3505,3833,3739,3905,3783,3508,3021,2944,3016
Trasacco,1371,1430,1859,3016,3772,4172,4612,4898,5718,5607,5311,5594,5956
Villalago,1442,1244,1308,1689,1792,1710,1725,1706,1505,1176,879,803,738
Villa Santa Lucia degli,1311,1452,1442,2194,2047,1709,1693,1554,1251,894,574,424,305
Villa Sant'Angelo,659,761,773,832,919,1027,964,961,963,747,551,503,480
Villavallelonga,1839,1996,2189,2460,1953,1742,1842,1838,1941,1574,1279,1095,1070
Villetta Barrea,1286,1499,1650,1677,1547,1339,1181,1093,1072,920,711,622,623
Vittorito,1489,1698,1796,2130,2326,2352,2465,2449,2028,1596,1279,1193,1142
Alba Adriatica,369,429,552,615,660,738,2436,2507,3517,5112,6700,8461,9365
Ancarano,1457,1551,1661,1820,1854,1746,1840,1972,2012,1884,1413,1497,1753
Arsita,1509,1708,1750,2049,2135,2118,2123,2380,2318,1979,1596,1284,1061
Atri,8320,8752,9260,11850,12264,12144,12649,12735,14069,13258,11599,11454,11378
005 Basciano,1618,1690,1669,2105,2096,2001,2225,2374,2698,2468,2031,2227,2228
Bellante,3166,3536,3650,4993,4904,4841,5099,6345,6882,5850,4706,5242,6296
Bisenti,2576,2815,2986,3582,3782,3769,4041,4450,4769,4247,3685,2964,2511
Campli,7155,7746,8120,9690,9578,9869,10593,11109,11941,10627,8636,7855,7356
Canzano,1690,1941,1947,2272,2179,2078,2195,2305,2356,2172,1821,1683,1802
Castel Castagna,1171,1116,1087,1310,1304,1389,1472,1617,1749,1244,856,633,609
Castellalto,2615,2743,2740,3375,3379,3270,3666,3944,4255,4039,3890,4779,5866
Castelli,3022,3237,3248,3719,3587,3452,3552,3849,3961,3201,2131,1784,1600
