City,1,2,3,4,5,6,7,8,9,10,11,12,13
Quart,2200,2173,2364,2485,2342,2316,2135,2096,2069,2082,2021,2156,2602
RhemesNotreDame,344,298,228,226,205,177,133,129,123,90,99,90,92
RhemesSaintGeorges,777,744,653,648,579,517,455,440,355,281,253,222,202
057 Roisan,651,584,714,526,548,522,459,444,467,416,409,453,623
SaintChristophe,1177,1089,1193,1200,1094,1165,1377,1539,1514,1608,1705,2340,2598
SaintDenis,632,637,630,586,522,547,552,531,455,445,408,376,356
060 SaintMarcel,1315,1358,1342,1449,1301,1375,1103,1039,1061,1051,970,913,962
SaintNicolas,755,802,739,605,592,603,466,456,395,351,290,261,274
SaintOyen,286,256,269,279,239,221,216,210,209,200,188,165,195
SaintPierre,1575,1608,1475,1310,1267,1335,1235,1234,1384,1382,1473,1797,2199
SaintRhemyenBosses,851,875,883,849,881,810,672,593,547,514,552,474,407
SaintVincent,2166,2315,2403,2404,2452,2381,2343,2252,2819,3768,4642,4675,4860
"Sarre""",1322,1301,1275,1257,1301,1334,1213,1301,1573,1731,2450,3071,3702
Torgnon,1143,1271,1229,1085,1145,1131,922,802,733,621,487,483,458
Valgrisenche,572,580,565,537,547,519,500,487,465,427,284,204,190
Valpelline,755,593,746,621,599,621,571,565,627,731,635,541,533
Valsavarenche,639,658,676,580,549,439,328,380,309,295,256,204,198
Valtournenche,1418,1357,1312,1330,1279,1333,1381,1454,1423,1595,1919,2051,2199
Verrayes,1466,1342,1420,1466,1347,1463,1324,1270,1197,1152,1237,1184,1200
Verres,1213,1134,1132,1277,1429,1617,2273,2531,2499,2519,2639,2654,2683
Villeneuve,956,951,908,770,687,788,928,954,1035,1017,925,962,1017
Agra,543,540,580,521,463,441,385,339,331,285,309,351,338
Albizzate,1135,1273,1387,1310,1443,1602,1912,2089,2534,3676,4625,5135,5077
Angera,2692,3037,3235,3201,3355,3476,3373,3451,4129,4397,4934,5267,5396
Arcisate,2285,2597,2780,2587,2616,2644,2980,3012,4035,5601,7199,8802,8954
Arsago Seprio,1045,1154,1260,1350,1414,1384,1348,1403,1848,2670,3047,3822,4106
Azzate,1424,1541,1546,1508,1643,1825,1939,1965,2346,2949,3338,3655,3712
Azzio,437,484,502,503,520,507,458,435,445,526,628,632,646
Barasso,693,682,730,825,920,931,851,818,1032,1149,1318,1524,1636
009 Bardello,697,710,833,873,859,787,757,699,723,852,1194,1268,1280
Bedero Valcuvia,535,532,508,573,508,520,462,404,400,380,392,398,504
Besano,988,1094,1123,940,1123,1035,873,848,940,1137,1596,1991,2154
Besnate,920,1010,1074,1500,1757,1965,2322,2213,2659,3472,4072,4533,4645
Besozzo,3298,3715,4101,4655,5338,5679,5182,4958,5609,6629,7819,7711,7617
Biandronno,951,1129,1309,1650,1690,1437,1161,1103,1214,1812,2466,2883,3115
Bisuschio,1631,1708,1751,1463,1504,1450,1356,1200,1746,2447,3321,3624,3757
Bodio Lomnago,900,1060,1078,999,980,917,831,815,833,764,807,1541,1947
Brebbia,1227,1475,1725,2101,2126,2010,1864,1670,1959,2252,2929,3208,3104
Bregano,324,334,375,400,448,407,384,315,368,420,439,539,652
Brenta,792,808,847,784,760,708,714,698,847,1131,1242,1490,1506
Brezzo di Bedero,792,830,813,809,751,765,729,733,725,683,716,829,820
Brinzio,565,503,532,587,559,541,492,421,516,527,606,630,731
BrissagoValtravaglia ·,751,843,909,994,992,1026,783,682,629,599,539,728,828
Brunello,386,370,431,431,476,469,349,318,378,427,591,735,842
Brusimpiano,842,764,781,687,692,622,669,646,677,705,919,956,997
Buguggiate,446,456,494,568,569,585,622,611,765,1013,1893,2779,2907
"Busto Arsizio """,15720,16598,17113,24291,31358,33742,39841,42995,52607,64367,78601,79728,77094
CadeglianoViconago,1410,1384,1529,1482,1491,1360,1280,1273,1327,1609,1753,1783,1884
Cadrezzate,812,819,951,998,1017,956,932,813,883,1052,1374,1518,1511
Cairate,2711,3020,2831,2960,3438,3494,3758,3722,4625,5850,7027,7196,6969
Cantello,1879,2018,2212,2476,2750,2725,2523,2475,2692,3331,4001,3954,3932
031 Caravate,1273,1419,1525,1622,1821,1643,1410,1263,1560,1982,2145,2201,2471
Cardano al Campo,2123,2230,2442,2866,3275,3157,3454,3586,4183,6548,10139,11471,11360
033 Carnago,1619,1772,1898,1791,2017,2230,2220,2255,2768,3642,4564,4569,4999
034 Caronno Pertusella,2660,2641,2859,3580,4124,4552,5316,5508,6565,7298,10225,11494,11723
Caronno Varesino,1673,1724,1739,1747,1806,1773,1717,1656,2325,3170,3928,4207,4419
Casale Litta,1492,1775,1918,2044,1934,1629,1682,1636,1762,1953,1993,2104,2235
Casalzuigno,1143,1264,1322,1274,1067,1002,906,859,919,906,854,1066,1195
Casciago,1002,1000,1137,1286,1410,1325,1477,1460,1714,2165,2765,3206,3752
Casorate Sempione,941,1152,1410,2004,2156,2079,2453,2409,3060,3843,4391,4308,4510
Cassano Magnago,3102,3285,3813,4381,5538,5825,6904,6805,8848,12809,17335,19917,20608
Castelseprio,500,547,557,584,648,702,602,590,562,732,866,923,462
