City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Ceriale,1175,1101,1074,1253,1477,1514,1885,2064,2279,2602,3947,5186,5291
Cisano sul Neva,1087,939,907,713,798,790,778,771,799,811,784,1027,1365
Cossería,747,776,910,916,989,999,939,1071,1201,1076,971,897,974
Dego,3189,3222,3173,3562,3257,3301,3043,2998,3447,2731,2252,2037,1938
Erli,719,805,753,704,706,696,613,599,517,471,383,301,269
Finale Ligure,7802,9397,10144,8275,8673,9149,9851,10487,11365,12623,13979,13813,12672
Garlenda,751,753,692,673,594,572,540,531,476,401,393,524,748
Giustenice,875,840,892,833,722,698,702,742,688,666,561,646,815
Giusvalla,1197,1093,1026,1076,1060,991,869,807,772,627,532,471,461
Laigueglia,1042,983,1129,1113,1077,1070,1178,1220,1398,2058,2486,2536,2417
Loano,4098,4245,4278,4239,3972,4227,4832,5070,6028,9166,12614,12237,11216
Magliolo,952,1121,1154,1104,1102,1018,800,774,754,597,467,442,533
Mallare,1749,1720,1724,1688,1655,1643,1534,1583,1655,1529,1328,1265,1232
Massimino,409,440,432,454,455,425,403,358,353,297,247,183,151
Millesimo,1568,1662,1631,1769,1865,2296,2327,2626,2956,3213,3492,3576,3442
Mioglia,1022,1006,1111,1132,1205,1237,1166,1133,995,809,682,585,588
Murialdo,2322,2272,2156,2023,1801,1861,1775,1784,1792,1353,1153,1004,892
Nasino,921,983,809,695,638,613,542,551,489,371,300,265,249
Noli,1842,1877,1929,1985,1999,2136,2227,2267,2472,2948,3086,3107,2997
Onzo,517,467,510,413,411,395,371,368,335,300,287,249,229
Orco Feglino,1170,1316,1142,1077,1044,1003,835,921,859,867,700,756,824
Ortovero,794,739,773,788,820,839,891,915,987,903,850,855,934
Osiglia,1406,1367,1182,1137,1171,1094,1157,1101,1018,803,686,572,504
Pallare,1279,1218,1166,1196,1144,1226,1107,1182,1324,1186,1039,937,932
Piana Crixia,1553,1492,1411,1487,1527,1601,1575,1582,1605,1299,995,830,838
Pietra Ligure,2242,2286,2448,2619,2286,2924,5045,3601,4314,5460,8249,10015,9566
Plodio,371,368,364,372,334,380,318,392,442,410,297,439,540
Pontinvrea,1076,1054,1055,1035,1003,986,982,934,860,713,628,734,759
Quiliano,4010,3571,4154,4469,5148,5807,6018,6160,6079,6295,6742,7301,7361
Rialto,838,975,1021,1033,1004,830,707,706,638,566,532,539,520
Roccavignale,1349,1324,1324,1176,1214,1246,1154,1216,1243,1051,880,752,728
Sassello,4427,4613,4214,4667,4475,4421,3859,3661,3087,2550,2197,1970,1822
Savona,20271,24802,29379,38645,50048,58573,60900,64195,67801,72110,79809,75353,67177
Spotorno,1311,1408,1370,1314,1442,1447,1681,1728,2160,2773,4320,4548,4264
Stella,3407,3515,3229,3609,3479,3471,3230,3025,2659,2289,1940,2212,2587
Stellanello,1841,1838,1758,1656,1503,1453,1352,1323,1160,1011,784,615,633
Testico,576,597,575,571,498,516,443,431,387,346,251,193,202
Toirano,1670,1465,1337,1302,1173,1186,1124,1135,1039,1174,1268,1379,1806
Tovo San Giacomo,1682,1688,1630,1465,1450,1471,1455,1428,1359,1381,1265,1419,1838
Urbe,2287,2382,2388,2462,2570,2665,2265,1813,1837,1503,1233,1020,820
Vado Ligure,2412,2898,2922,3700,4428,6242,7521,8155,9048,10156,10198,8815,8087
Varazze,8549,9528,8146,9815,10130,10812,11320,11769,12970,14141,14884,14933,14230
Vendone,624,630,627,618,588,580,560,551,509,454,390,368,359
Vezzi Portio,900,974,894,946,784,787,707,695,582,492,426,501,544
Villanova d'Albenga,1277,1226,1268,1047,1109,1068,1109,1183,1075,1099,1132,1352,1681
Zuccarello,737,655,636,545,439,559,620,425,446,410,382,335,300
Arenzano,3566,3934,3866,3957,4078,4445,4735,4916,5562,6511,9466,10973,11181
002 Avegno,2291,2437,2287,2050,2009,1983,1924,1865,1786,1626,1498,1673,1986
Bargagli,2994,3302,3306,3455,3488,3375,3240,3057,2751,2504,2231,2240,2440
Bogliasco,2269,2381,2500,2475,2446,2600,2990,3067,3849,3847,4447,4887,4553
Borzonasca,4732,4763,4554,4595,4316,3918,3831,3922,3840,3326,2747,2344,2145
Busalla,2944,3059,3484,3456,4009,3862,3960,3905,5233,5213,5833,6481,6414
Camogli,8224,9807,10325,8854,7123,7662,7811,7923,9046,8281,7253,6709,6033
Campo Ligure,3068,3430,3730,4093,4133,4123,4304,4201,4279,3881,3771,3508,3369
Campomorone,4230,4294,4492,5504,6012,6017,6289,6040,6167,6080,8962,8780,8005
Carasco,1838,2194,1994,1720,1635,1652,1751,1757,1748,1676,2028,3187,3161
Casarza Ligure,2019,2041,2018,2139,2237,2379,2453,2540,2726,2763,3437,5019,5160
Casella,1755,1913,1815,911,1055,1005,1095,1143,1445,1338,1733,2563,2909
Castiglione Chiavarese,2355,2393,2269,2496,2431,2271,2352,2403,2349,1957,1560,1347,1386
Ceranesi,2850,2878,3077,3267,3529,3450,3495,3505,3427,3176,2963,3404,3509
Chiavari,10818,12008,12666,12689,13700,14504,16515,17520,20279,24603,30884,30082,28584
016 Cicagna,2967,3101,2683,2499,2448,2346,2504,2537,2503,2436,2551,2671,2587
Cogoleto,2360,2590,2572,3136,4366,5605,6306,6993,7125,8180,9702,9938,9422
Cogorno,4348,4194,4047,3256,3104,3108,2735,2732,2711,2779,3423,5337,5351
Coreglia Ligure,1286,1380,1331,940,757,658,578,553,476,403,325,246,220
