City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Presezzo,797,815,945,1041,1207,1319,1514,1524,1980,2285,2526,3444,4107
Pumenengo,1433,1483,1541,1805,2018,2033,2011,1922,1930,1538,1297,1445,1456
Ranica,920,998,1243,1573,2022,2170,2445,2516,2982,3259,4018,5262,5723
Ranzanico,579,677,793,954,1115,1118,926,864,827,775,751,770,858
Riva di Solto,788,851,877,888,997,1078,1039,997,1075,979,847,895,858
Rogno,814,832,865,1058,1210,1355,1487,1502,1807,1853,1971,2615,2899
Romano di Lombardia,4567,4723,4963,5627,6279,6871,7682,7824,9474,10260,12830,14518,15408
Roncobello,1019,973,1004,919,900,958,964,764,907,797,595,504,470
Roncola,440,441,496,536,607,585,660,562,624,528,570,576,554
Rota d'Imagna,1010,1166,1272,1202,1297,1391,1192,917,1017,950,825,810,815
Rovetta,1128,1259,1331,1615,1943,2162,2105,1811,2112,2033,2147,2535,2806
San Giovanni Bianco,3296,3517,3888,4132,4846,4901,4602,4100,5066,4895,4902,4804,4757
San Paolo d'Argon,719,814,820,1022,1100,1157,1181,1278,1434,1672,2283,2918,3390
San Pellegrino Terme,1787,1910,2406,2749,3415,3412,3478,3069,3898,4436,5214,5485,5290
Santa Brigida,635,684,711,876,1012,1078,865,751,930,804,788,694,646
Sant'Omobono Imagna,1861,1972,2046,2420,2792,3295,2873,2327,2731,2525,2618,2782,2970
Sarnico,2046,1976,2257,2642,2916,2966,3218,3343,3688,4212,5332,5549,5668
Scanzorosciate,2124,2221,2407,3113,3543,3727,3854,3945,4778,5225,6251,7515,8179
Schilpario,1517,1668,1832,1582,1700,1623,1694,1505,1835,1801,1699,1441,1343
Sedrina,994,1074,1171,1412,1693,1926,2002,1799,2194,2168,2214,2375,2410
Selvino,469,484,583,700,853,858,1025,1101,1327,1476,1684,1837,1837
Seriate,2466,2934,3369,4245,5873,6586,7727,8085,9967,12339,16276,18018,19030
Serina,1459,1745,1754,2023,2572,2713,2338,2116,2129,2173,2095,2030,2129
Solto Collina,1089,1096,1135,1278,1334,1398,1271,1194,1290,1288,1297,1271,1305
