City,1,2,3,4,5,6,7,8,9,10,11,12,13
San Filippo del Mela,2825,3094,3347,4160,4738,5098,4792,4589,5048,4745,4775,5264,6606
San Fratello,7153,7370,7580,9457,9932,10094,8199,8240,8165,8008,6457,5420,5055
San Marco d'Alunzio,1246,1498,1605,2059,2085,2205,2331,2484,3726,3572,3086,2508,2396
San Pier Niceto,4683,5049,5063,5450,4616,5148,5250,5246,4733,3847,3380,3213,3122
San Piero Patti,3525,4088,4403,5813,5848,6003,6093,6095,6023,5524,4657,4157,3938
San Salvatore di Fitalia,1891,2394,2533,3211,3404,3373,3416,3591,3552,3257,2758,2196,1954
Santa Domenica Vittoria,1415,1650,1649,2047,2213,2064,2096,1968,1734,1594,1337,1309,1246
Sant'Agata di Mili,4060,4948,5754,7644,6958,6923,8223,8749,10771,11395,12006,12727,12796
Sant'Alessio Siculo,407,453,455,807,1004,963,1177,1172,1388,1343,1202,1193,1352
Santa Lucia del Mela,4500,4994,5627,6907,7234,7322,7185,7345,7163,6337,5643,5218,4858
Santa Marina Salina,2841,2258,2677,2034,1590,1396,1291,1346,1017,919,759,762,848
Sant'Angelo di Brolo,5062,5405,5500,6329,7056,7006,7036,6845,6852,6396,5242,4810,4376
Santa Teresa di Riva,1307,1670,1951,2686,3183,3722,4139,5609,6010,6625,7449,8079,7824
San Teodoro,1099,1398,1776,1986,2074,2005,2050,2352,2708,2395,2124,1823,1689
Santo Stefano di Cama,4321,4414,5137,6020,5642,7092,5757,6023,6808,6370,5235,5351,5194
Saponara,3402,3371,3502,4476,3942,4128,4573,4547,4658,4636,4279,4049,3945
Savoca,2025,2105,1929,2315,2336,2507,2540,2573,2226,2002,1566,1408,1518
Scaletta Zanciea,2238,2488,2565,3236,3284,3224,3368,3415,3265,2982,2964,2740,2677
Sinagra,3111,3269,3345,3963,4267,4303,4112,4224,4015,3733,3419,3280,3173
Spadafora,2777,3326,3510,3962,4121,4051,4151,4351,4933,4792,4696,4986,5119
Taormina,2926,3023,3189,4110,4941,5181,5829,6214,6690,7722,9106,10209,10120
Terme Vigliatore,2848,2920,3299,3778,3730,3981,4101,4444,4711,4180,4434,5374,5941
Torregrotta,749,836,886,1174,1473,1983,2317,2481,2691,3127,3625,4659,6052
Torrenova,638,768,823,1109,1095,1303,1686,1867,1098,1558,1540,2834,3414
Tortorici,6532,7932,10285,10808,12027,16269,12380,11398,10871,11112,10512,10194,8484
Tripi,2770,2680,3011,3800,3983,4138,3104,3252,2919,2318,1752,1394,1225
Tusa,4100,4678,4866,6354,6930,7085,5649,5826,6031,5308,4508,3733,3630
Ucria,3014,3289,3489,4056,4304,4429,4159,4013,3799,3216,2576,1857,1646
Valdina,640,660,687,834,811,899,1004,1066,1095,1332,1326,1322,1292
Venetico,1052,1097,1187,1490,1574,1612,1687,1765,1997,2367,2590,3026,3497
Villafranca Tirrena,2787,2917,3396,3779,3280,3429,3924,4336,4652,4859,5790,6737,7372
Agrigento,17828,20180,21219,24872,26147,30074,28677,32951,40491,47919,49213,51325,55283
Alessandria della Rocca,4978,5415,5797,5414,5082,5209,5724,6112,6408,5820,5388,5281,5153
003 Aragona,8011,8716,9674,11895,13329,11352,11709,12032,14354,12689,12016,10271,10416
Bivona,3475,4030,4559,4850,4741,5134,5146,5324,5667,5287,5043,5030,5076
Burgio,4978,5092,5200,5692,5425,5294,5372,5569,5632,4763,3731,3390,3562
Calamonaci,823,879,1019,1363,1379,1437,1513,1625,2005,1789,1559,1627,1541
Caltabellotta,6229,6570,6891,7462,7302,7098,6561,6936,7311,6894,5526,5267,5059
Camastra,1072,1115,1331,1819,2182,2525,3050,3043,3260,2707,3028,3108,3034
Cammarata,4910,5252,6210,6541,6783,6312,7340,7830,8981,8377,6950,6553,6332
Campobello di Licata,5740,6232,7567,11898,13765,16209,12676,11541,12595,11733,10793,11396,12275
Canicattì,20204,21001,19678,24687,31204,31552,28546,29680,31442,30352,28964,31981,32344
Casteltermini,7549,8194,9275,13022,15092,17116,11786,12256,13766,12464,10555,10380,10132
Castrofilippo,2557,2809,3367,4203,4817,5087,4228,4377,4815,4730,4130,3789,3581
Cattolica Eraclea,6006,6374,6647,8092,9059,8157,9635,9856,11274,8877,6489,5986,6188
Cianciana,4604,4842,5735,7306,7638,6910,6960,7376,7708,7740,5126,5151,5103
Comitini,1645,1793,2310,3157,2786,2095,2075,1585,1760,1642,1379,1217,1046
017 Favara,12859,15345,16160,20403,21697,21723,20301,21878,25645,27909,28086,30229,32237
Grotte,6507,7316,8814,11055,10383,10465,8765,8920,9727,8958,8034,8087,7449
Joppolo Giancaxio,1111,1209,1342,1822,2071,1927,2264,2103,2439,1947,1504,1298,1460
Lampedusa e Linosa,998,1114,1148,2204,2454,2624,2948,3482,4458,4811,4383,4790,5624
Licata,14652,15820,17589,22993,25018,26144,30206,31611,37258,38655,41214,41541,41300
Lucca Sicula,1810,2239,2670,2650,2617,2564,2809,3086,3355,3262,3005,2693,2299
Menfi,9982,9557,10096,10888,13106,11317,10335,10879,11607,12492,12751,13150,13251
Montallegro,1635,1659,1472,1915,2186,2255,2849,3062,3644,3548,3018,3168,3515
Montevago,3122,3108,3223,3080,3113,3064,2749,2866,3231,3008,3418,3208,3325
Naro,10565,10266,10384,12907,13725,20056,13860,15014,15803,14392,13186,10755,10071
Palma di Montechiaro,11248,13548,11782,14384,14352,18428,17548,15615,18787,20517,22469,24020,24077
Porto Empedocle,5046,5794,7743,11059,13044,13218,14128,14764,16513,16649,16283,16196,16755
Racalmuto,10639,11098,13434,16028,14398,13045,14044,13061,12623,11293,10231,10255,10752
Raffadali,6019,6733,7736,9484,10401,10667,11072,11207,12184,12643,12798,13853,13952
Ravanusa,7543,7783,8649,12306,16202,17268,14417,14746,15545,15192,15187,15427,16369
Realmonte,1927,1938,2200,2876,3298,3506,3910,3865,4246,4217,3325,4132,4393
