City,1,2,3,4,5,6,7,8,9,10,11,12,13
Ribera,6402,7161,8081,11892,10724,12285,13231,14607,18193,18547,16835,19513,21004
Sambuca di Sicilia,9055,8756,9682,10345,11138,11616,7736,7828,8123,7679,7229,7434,6797
San Biagio Platani,2294,2410,2795,3303,4060,4193,4652,4836,5036,5072,5266,5513,4128
San Giovanni Gemini,3219,3363,3752,4238,4099,4459,5025,5239,6377,7752,7777,8197,8420
037 Santa Elisabetta,1361,1480,1643,2231,2632,2679,2852,2807,3531,3691,3224,3175,3417
Santa Margherita di,7474,7480,7467,7958,8494,7369,7457,7629,8281,7811,8344,7335,6784
Sant'Angelo Muxaro,1006,1171,1390,1951,2165,2184,2297,2373,2652,2575,1975,2150,2007
Santo Stefano,5464,5647,6315,6087,8015,8009,5897,6196,6577,6485,5902,5823,5628
Sciacca,14320,19222,22184,24645,26925,26609,20638,22713,28399,31365,31591,36229,38256
Siculiana,5775,5719,6277,7084,7707,8121,7260,7374,7683,6444,5207,4813,5070
043 Villafranca Sicula,2392,2518,2599,2605,2645,2540,2400,2411,2517,2248,1913,1759,1693
Acquaviva Platani,1591,1815,2129,2589,2845,2606,2954,3189,3672,2721,1730,1560,1570
Bompensiere,485,503,593,760,879,937,1015,1168,1353,1267,787,742,722
Butera,5157,5304,5739,8955,7528,7522,8656,9139,10675,9498,7132,6238,5673
Caltanissetta,23719,25473,30174,42590,40515,59760,42794,49959,60023,62393,59549,60635,61319
Campofranco,1944,2085,2312,3004,3744,4083,3907,3943,4628,5113,4832,4582,4150
Delia,3525,3664,3919,4705,5311,5620,6527,6428,7250,6673,5122,4855,4537
Gela,13754,14851,17328,22019,23996,25902,30547,32885,43678,54774,67058,74806,72535
Marianopoli,1805,2105,2475,2765,2840,3026,3426,3791,4721,4623,3361,3013,2675
Mazzarino,11565,11555,13142,16463,16947,20570,16987,17715,18758,17789,15153,15076,13373
Milena,1344,1408,1536,2459,3041,3208,3866,4205,5026,4870,3802,3795,3644
Montedoro,2151,2372,2796,3551,3585,2937,3150,3434,3747,3291,2619,2021,2010
Mussomeli,8660,8837,9783,11202,11317,11857,12687,14014,15872,14627,11762,11342,11537
Niscemi,9138,10666,12110,14748,15315,17230,19270,20281,23928,24860,24053,26089,26998
Resuttano,4097,4215,4576,5069,4138,4128,4633,4914,5245,4892,4151,3219,2752
Riesi,9226,11565,12008,14977,17253,17073,20406,19709,20437,18167,15989,15085,12506
"San Cataldo """,13019,13185,15956,18523,23026,24194,22569,17646,21523,23178,20578,21569,22507
Santa Caterina Villar,6484,6503,7105,8103,8373,8911,9195,9586,10835,10297,8583,8071,6541
Serradifalco,6360,6927,7737,10316,10019,10065,9302,8622,8939,8660,6850,6400,6441
Sommatino,4262,4647,5383,7517,8879,9208,9825,10924,11284,10176,8917,7692,8226
Sutera,2677,2790,3033,3803,4170,4640,4353,4433,4681,4447,2686,2136,2010
Vallelunga Pratameno,5036,5182,6107,5494,5705,6146,6039,6310,7289,6460,4947,4596,4397
"Villalba """,3353,3580,4181,3426,4113,3505,3924,4392,4932,3737,2408,2307,2152
Agira,11588,11838,13698,17634,22480,25717,15443,15350,16528,14079,11814,9146,9150
Aidone,5984,6326,7551,8535,8814,8772,7837,8694,10106,8905,7551,7136,7275
Assoro,3314,3304,3957,6325,5502,5576,5010,4969,5563,5663,5167,5236,5319
Barrafranca,8838,8418,9155,11068,12296,12472,12988,13111,14665,14775,14447,15511,13667
Calascibetta,5458,5599,6897,9112,10103,12184,7716,7779,8035,6956,5628,4837,5014
006 Catenanuova,1679,1737,2036,2392,2411,2767,2904,3171,3993,4406,4121,4420,5073
007 Centuripe,7112,7453,8907,11187,13111,15222,10618,10802,11020,10008,8172,6915,6612
Cerami,4402,5056,5031,4470,3851,3873,3812,3869,4652,4371,3427,3182,3100
Enna,14452,13864,18673,25823,28645,31879,22371,23581,27263,28323,28189,27838,28273
Gagliano Castelferrato,3861,4056,4605,5128,4161,4324,4247,4601,5075,4846,4459,4172,4173
011 Leonforte,12234,12065,16037,21236,20605,24382,19408,16144,18391,17927,16364,15808,15147
Nicosia,15030,14890,15276,15811,16921,15368,20531,17479,19275,18191,15324,15212,15029
Nissoria,2555,2665,2957,3406,2821,3019,3121,2776,3438,3115,3032,3296,3152
Piazza Armerina,21716,18279,19286,24119,32427,38080,25826,24527,26739,24887,22134,21019,22355
Pietraperzia,10607,10106,11312,13025,12190,12164,12564,12753,13886,13226,11026,10996,8015
Regalbuto,9115,9504,10032,11179,13614,14883,10447,11218,11768,11239,10159,7621,7981
Sperlinga,1760,1750,2036,2203,3359,1715,1714,1539,1552,1432,1216,1053,1065
Troina,8447,10242,10348,12412,12453,11831,12361,12024,14075,13066,11853,11052,10406
Valguarnera Caropepe,9551,9470,11520,14051,15915,17995,16778,13696,15592,13829,11167,10252,9171
Villarosa,6814,7019,9792,12678,11939,10448,10000,10211,11059,9882,6881,6237,6205
