City,1,2,3,4,5,6,7,8,9,10,11,12,13
Marcheno,1006,1095,1172,1324,1472,1580,1609,1939,2362,2597,3017,3765,3975
Marmentino,737,770,786,784,852,972,989,1016,1004,1022,841,728,665
Marone,1263,1287,1489,1867,2072,2018,2287,2487,3041,3117,3140,3130,3065
Mazzano,2040,2096,2183,2625,3080,3408,3726,3927,4699,5216,6129,6910,7605
Milzano,1332,1445,1453,1687,1667,1585,1741,1812,1975,1473,1163,1310,1340
Moniga del Garda,713,720,740,746,819,848,834,814,933,949,1131,1219,1390
Monno,940,943,915,799,739,751,775,812,848,781,647,619,570
Monte Isola,1179,1161,1141,1297,1547,1615,1814,1582,1846,1968,1878,1868,1745
Monticelli Brusati,1058,1202,1198,1470,1640,1689,1778,1843,1887,1672,1852,2335,2968
Montichiari,7204,7342,7384,7927,9090,10261,10978,11650,13457,13470,13848,15339,16759
Montirone,820,848,876,1092,1230,1462,1401,1469,1909,1916,2244,2617,3072
Mura,740,776,720,790,755,730,797,843,899,809,782,737,702
Muscoline,909,1067,1123,1148,1299,1448,1337,1291,1367,1136,1149,1299,1639
Nave,2341,2698,2859,3268,3568,3806,4297,4518,5536,6790,8262,9413,9838
Niardo,861,846,866,987,1100,1065,1067,1051,1225,1273,1297,1487,1704
Nuvolento,989,1086,1072,1285,1381,1441,1598,1664,2016,2257,2650,2892,3074
Nuvolera,1178,1311,1332,1554,1775,1741,1831,1885,2116,2288,2510,2617,2834
Odolo,1071,1088,1133,1156,1109,1137,1077,1082,1089,1497,2004,1948,1911
Offlaga,2428,2795,2823,3168,3212,3387,3692,3863,4629,3363,2881,2860,3029
123 Ome,1249,1319,1349,1593,1818,1942,2003,1933,2203,2206,2255,2481,2655
Ono San Pietro,517,556,595,597,636,511,511,549,703,747,843,895,892
Orzinuovi,6010,6601,6625,7958,9086,10186,10877,10625,12059,10124,9482,10071,10389
Orzivecchi,1520,1692,1738,1968,2183,2374,2538,2587,2887,2345,2120,2073,2134
127 Ospitaletto,2031,2160,2227,2674,3031,3251,4022,4444,5353,6076,7372,8621,9397
Ossimo,970,993,1046,1239,1351,1288,1218,1231,1381,1368,1248,1315,1367
