City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Vignole Borbera,921,1131,1378,1929,2165,2040,1829,1792,1755,1707,1776,1833,1991
Viguzzolo,2493,2615,2488,2573,2655,2822,2552,2499,2593,2921,2880,3121,3036
Villadeati,1977,2067,2142,2404,2206,2012,1734,1715,1400,1183,859,715,572
Villalvernia,689,791,797,889,924,927,868,851,817,926,957,965,914
Villamiroglio,1507,1553,1573,1285,1165,1153,946,939,797,610,440,359,331
Villanova Monferrato,3091,3295,3416,3485,3528,3382,2807,2722,2468,2290,1984,1814,1700
Villaromagnano,551,653,643,907,922,904,844,865,792,804,790,675,690
Visone,1664,1870,2057,2539,2378,2345,2112,2026,1900,1550,1236,1300,1201
Volpedo,1203,1387,1476,1843,1857,1835,1638,1600,1632,1533,1356,1319,1214
Volpeglino,306,293,295,372,359,331,319,322,303,245,202,190,161
Voltaggio,1957,2167,2449,2403,2342,2089,1845,1667,1558,1308,1088,898,815
AnteySaintAndré,1066,1001,1090,1074,1053,983,866,639,69,433,610,573,330
Aosta,8231,7749,7376,7554,7008,9554,13962,16130,24215,30633,36906,37194,36214
Arnad,1550,1516,1676,1719,1697,1670,1448,1376,1264,1206,1248,1301,1311
Arvier,1050,1140,1127,845,778,884,710,692,830,821,815,749,770
Avise,643,660,635,532,517,500,511,506,426,430,342,304,322
Ayas,1704,1619,1753,1683,1664,1534,1392,1291,1153,1139,1177,1230,1266
Aymavilles,1921,1934,1916,1580,1464,1586,1324,1328,1380,1360,1239,1395,1653
Bard,515,382,371,334,390,282,208,182,215,186,167,142,161
Bionaz,252,215,270,313,296,312,314,260,245,282,295,277,260
Brissogne,780,829,826,803,797,707,674,638,662,583,490,506,669
Brusson,1768,1846,1850,1926,1786,1703,1503,1324,1207,1102,1038,965,901
ChallandSaintAn,1181,1218,1127,1317,1305,1324,1023,982,800,755,55,672,713
ChallandSaintVictor,1165,1196,1129,1229,1063,967,825,803,728,664,576,550,536
Chamois,322,322,346,318,313,279,214,195,151,141,151,127,122
Champdepraz,736,640,709,775,832,832,794,734,776,729,713,668,646
Champorcher,1200,1207,1167,1108,1094,998,861,726,638,563,515,455,406
Charvensod,694,667,712,636,593,618,771,929,1052,1480,1622,1780,1984
020 Chatillon,3134,2778,2903,3061,2839,2927,4098,3216,3965,3894,4345,4657,4632
Cogne,1633,1722,1731,1489,1443,1557,1599,1791,1772,1856,1687,1486,1440
Courmayeur,1434,1357,1201,1154,1072,1096,1215,1264,1307,1657,2339,2704,2545
Donnas,1786,1635,1892,2243,2421,2455,2122,1749,2051,2051,2188,2460,2533
Doues,792,902,920,715,577,588,540,559,531,498,480,414,403
Emarese,495,468,489,491,719,549,473,355,337,261,206,202,199
Etroubles,1032,1027,1037,845,740,768,580,559,552,503,495,439,429
Fenis,1576,1607,1628,1741,1520,1649,1461,1355,1376,1427,1400,1371,1603
Fontainemore,1182,1230,1234,1261,1274,1256,1060,855,804,694,529,480,425
Gaby,682,717,751,841,914,842,502,608,639,650,617,564,507
Gignod,1347,1436,1465,1469,1155,1072,1077,1060,1180,1005,871,862,991
Gressan,1115,1106,1143,1006,937,957,992,1217,1490,1511,1622,1927,2298
GressoneyLaTrinité,224,222,214,167,168,158,164,192,188,198,239,275,285
GressoneySaintJean,882,873,909,949,1003,1010,725,730,732,742,727,733,763
Hone,849,863,910,1003,1005,938,756,757,916,1021,1086,1067,1121
Introd,988,1014,961,950,840,749,665,659,615,537,504,476,515
Issime,790,829,869,776,733,730,767,524,496,497,395,394,373
Issogne,938,790,844,1004,1124,1124,1221,1264,1273,1393,1425,1428,1403
Jovencan,453,454,447,463,430,401,418,422,433,384,412,440,496
La Magdeleine,386,353,362,315,312,288,204,155,105,94,115,91,105
La Salle,2425,2353,2385,2013,1935,1898,1758,1681,1767,1578,1381,1392,1879
La Thuile,762,764,701,708,720,765,913,1076,1339,901,657,708,764
Lillianes,1085,887,959,914,971,1001,804,589,529,497,469,450,456
Montjovet,1548,1400,1662,1778,1857,1916,1614,1479,1423,1368,1293,1244,1357
Morgex,1252,1219,1184,1111,952,926,982,1325,1538,1245,1451,1681,1797
Nus,2144,2159,2186,2251,2070,1897,1804,1708,1841,2077,2033,2056,2259
Ollomont,458,399,474,294,329,318,291,283,238,211,179,145,141
Oyace,328,314,311,336,333,289,247,223,242,277,203,199,229
Perloz,1286,1251,1428,1344,1488,1218,888,816,681,582,413,417,442
Pollein,492,494,559,496,434,451,518,599,633,547,634,852,1085
Pontboset,708,718,723,727,785,651,582,500,442,349,314,270,229
Pontey,479,520,546,492,461,484,520,446,493,475,498,479,588
PréSaintDidier,990,928,735,704,647,654,821,655,669,3020,3535,3897,3800
