City,1,2,3,4,5,6,7,8,9,10,11,12,13
Belfiore,,1448,1667,1552,1681,2717,3169,2472,2923,2903,2663,2662,2623
Bevilacqua,,1482,1624,1745,1973,2097,2121,2141,2171,1751,1608,1563,1583
Bonavigo,,2034,2282,2039,2507,2508,2536,2678,2883,2322,2007,2020,1967
Boschi Sant'Anna,,1327,1448,1360,1489,1688,1706,1777,1670,1387,1272,1240,1284
Bosco Chiesanuova,,2982,3087,3918,4295,4372,4146,4088,3891,3334,3050,3028,3033
Bovolone,,4199,4377,4437,5083,5345,6234,6520,7601,9085,11467,12755,12953
Brentino Belluno,,1235,1207,1272,1409,1584,1562,1573,1635,1421,1232,1207,1239
015 Bussolengo,,3063,3243,3543,4021,4466,5003,5370,6425,7760,10730,13528,14453
Buttapietra,,1322,1451,1471,1742,2159,2612,2734,3447,3345,3389,4018,4445
Caldiero,,2299,2494,2600,2729,3349,3169,3183,3240,3171,3789,4600,4798
Caprino Veronese,,5681,6075,6715,7328,7474,7730,7308,7148,6774,6732,6887,6952
Casaleone,,3040,3706,3993,4502,4908,5306,5798,6474,5793,5935,6257,6136
Castagnaro,,4027,4740,5231,5997,5996,6330,6449,6733,5088,4618,4578,4319
Castel d'Azzano,,943,1028,1220,1400,1709,2269,2509,2893,3359,4299,7841,9329
Castelnuovo del Garda,,3479,3834,4091,5074,5038,5277,5565,6143,6232,6841,7594,7911
Cavaion Veronese,,1252,1387,1623,1867,2005,2145,2204,2320,2219,2242,3087,3414
Cazzano di Tramigna,,1611,1687,2142,2246,2171,2013,1879,1880,1669,1491,1333,1241
Cerea,,6723,7418,7782,8408,9045,9831,10343,11531,12095,14068,14878,14632
Cerro Veronese,,753,894,984,1122,1156,1161,991,1026,940,1066,1273,1495
Cologna Veneta,,7435,7770,8440,9608,10369,10759,10700,10795,8994,8481,7831,7446
Colognola ai Colli,,3726,4131,4460,4706,4861,4598,4545,4874,4806,4499,5943,6606
Concamarise,,955,980,1041,1068,1194,1118,1216,1295,1252,1092,1098,1078
Costermano,,1552,1654,2008,2344,2356,2402,2284,2303,1986,1849,2160,2385
Dolcé,,2506,2456,2464,2708,2786,2587,2627,2626,2500,2324,2152,2151
Erbè,,1757,1776,1803,1954,2141,2120,2105,2184,1860,1556,1608,1581
Erbezzo,,1064,1076,1253,1295,1320,1238,1140,1186,984,846,777,783
035 Fumane,,3590,4044,4379,4594,4656,3953,3722,3887,3564,3518,3412,3425
Garda,,1401,1511,1825,2040,2255,2336,2385,2538,2544,3270,3487,3442
Gazzo Veronese,,5006,5493,5885,6749,7171,7796,7714,8679,7127,6041,6186,5798
Grezzana,,4089,4451,5393,6243,6339,6203,5975,6462,6425,8164,8794,9360
Illasi,,2699,3121,3851,3999,4031,3790,3953,4044,3545,3476,3944,4527
Isola della Scala,,5640,6057,6119,6666,7525,8443,8868,10275,10082,9853,10317,10413
Isola Rizza,,2285,2282,2162,2418,2667,2856,2926,3135,2585,2299,2504,2711
Lavagno,,2095,2261,2480,2619,2983,2944,2916,3077,2812,3085,3778,4990
Lazise,,2970,3034,3513,4045,4397,4584,4596,4900,5012,5336,5513,5490
Legnago,,13403,14383,14535,16973,18680,20104,21771,23924,24375,25967,27087,26271
Malcesine,,2139,2277,2420,2851,3060,2652,2599,2604,2876,3431,3488,3398
Marano di Valpolicella,,1986,2181,2486,2754,2869,2989,2963,3164,2761,2472,2475,2538
Mezzane di Sotto,,1550,1745,2096,2304,2373,2146,2099,2216,1870,1471,1643,1789
Minerbe,,3509,3782,3618,4102,4648,4943,5139,5268,4446,4595,4625,4618
Montecchia di Crosara,,2768,2938,3288,3830,3837,3760,3772,3944,3300,3173,3585,3909
Monteforte d'Alpone,,4578,5110,5802,6152,6774,6283,6193,6392,6067,5921,6263,6646
Mozzecane,,1787,1950,1962,2344,2393,2729,2745,2964,2893,2786,3592,4291
Negrar,,5261,5579,6274,6673,7276,7508,7472,8448,8346,8633,10773,13158
Nogara,,4325,4589,4856,5391,5956,6546,6577,7281,6730,6951,7470,7711
Nogarole Rocca,,1574,1611,1694,2397,2748,3198,3417,3469,2619,2310,2365,2676
Oppeano,,2819,3156,3300,3998,5050,6018,6288,6889,5967,5556,6619,6971
Palù,,593,650,690,824,924,1277,1342,1476,1241,1020,1060,1089
058 Pescantina,,3935,4286,3972,4200,4649,5900,6190,6896,7199,7711,8900,9777
Peschiera del Garda,,2417,2962,2382,2942,3290,3561,3801,4968,6036,7564,8807,8470
Povegliano Veronese,,1970,2101,2514,2795,3150,3485,3672,4089,4137,4334,5262,5709
Pressana,,2609,2816,2818,3294,3667,3781,3735,3661,2816,2432,2385,2405
Rivoli Veronese,,1106,1143,1340,1586,1784,1739,1586,1894,1751,1539,1623,1741
Roncà,,2994,3382,3732,4343,4298,4170,4198,4252,3608,3246,3201,3292
Ronco all'Adige,,4440,4384,4496,5108,5942,6350,6783,7074,6280,5995,5873,5627
Roverchiara,,3242,3327,3150,3720,3874,3938,4044,4025,3281,2845,2685,2587
Roveredo di Guà,,1589,1667,1629,1854,2157,2157,2087,2053,1713,1344,1209,1229
Roverè Veronese,,2173,2471,2767,3056,2959,2727,2761,2878,2430,2019,1920,1993
Salizzole,,2785,2913,3034,3351,3725,3922,4087,4449,3795,3572,3765,3741
San Bonifacio,,5643,6256,6579,7657,8524,9279,9539,10389,10950,13703,15318,15647
San Giovanni Ilarione,,3575,3874,4568,5115,5184,5246,5451,5670,4431,4049,4209,4638
