City,1,2,3,4,5,6,7,8,9,10,11,12,13
Miglionico,4053,3735,4146,4175,3905,3651,3713,3711,4272,3722,2783,2617,2718
Montalbano Jonico,2490,1943,2968,2873,2396,2866,3482,3665,5580,8319,8669,9041,8688
Montescaglioso,6954,7074,7378,7244,7210,6970,7184,7949,9338,9691,8377,9240,10104
Nova Siri,1901,1814,1955,2185,2294,2334,2720,2967,3788,4172,4692,5470,5922
Oliveto Lucano,1042,990,1116,886,959,1118,1267,1153,1336,1235,892,843,762
Pisticci,6480,7318,7847,8125,10135,10154,11868,11560,14796,14830,16463,17685,18311
Policoro,599,539,823,694,291,425,599,588,862,5611,8611,12090,14551
Pomarico,4817,5070,5060,5143,4820,4738,5028,5100,5719,5322,5020,5019,5018
Rotondella,3785,3840,4356,4193,4106,4133,4612,4967,5604,5241,4350,4021,3712
Salandra,2473,2585,3013,3200,3066,2876,3209,3247,3964,3928,3488,3515,3363
San Giorgio Lucano,1803,1988,1946,1997,2168,2208,2513,2659,2870,2841,2455,2031,1820
San Mauro Forte,3030,3015,3217,3172,2847,3057,3013,3234,3715,3689,3057,3005,3025
Scanzano Jonico,1474,1150,1757,1700,1418,1696,2061,2169,3302,4924,5131,5959,6210
Stigliano,4948,5655,6476,6934,7005,7244,7613,8275,9593,9925,8154,7276,6576
Tricarico,6357,6846,7688,8005,8087,7304,7677,8097,9628,9320,7567,7233,7017
Tursi,3344,3817,4186,3784,4302,4004,3970,4574,6162,6227,6006,6072,6003
Valsinni,1960,1634,1787,1720,1768,2019,1988,2099,2658,2701,2423,2089,1965
Acquaformosa,1690,1798,1871,1562,1689,1581,1516,1630,1812,1740,1523,1485,1460
Acquappesa,1965,2123,2015,2202,2085,2256,2288,2158,2418,2202,2142,2072,2133
Acri,12032,10965,11442,13132,13306,14252,15883,16213,20239,21583,20615,21189,22223
Aiello Calabro,3831,3230,3286,3515,4016,4184,4618,4943,5578,4559,3282,2852,3079
Aieta,3070,3157,3174,2511,2447,2167,1824,1753,1604,1595,1341,1220,1028
Albidona,1392,1477,1694,1765,1661,1956,1990,2029,2243,2260,2193,2171,2047
Alessandria del Carretto,1695,1814,1782,1873,1665,1457,1626,1602,1576,1479,1366,1156,1026
Altilia,1149,1215,1387,1213,1268,1326,1174,1398,1560,1131,817,822,805
Altomonte,3073,3154,3333,3097,3147,2961,3154,3427,4497,4632,4133,4338,4569
