City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Andreis,,1293,1360,1525,1792,1738,1172,1130,1125,858,627,503,393
Arba,,1668,1664,2034,2251,2604,2100,1638,2022,1641,1264,1276,1249
Arzene,,1358,1501,1616,2012,2526,2176,1938,2074,1757,1572,1603,1520
Aviano,,7922,8405,9988,11613,12405,10750,7678,8577,8401,8097,8445,8086
Azzano Decimo,,5121,5567,6976,9750,10826,10488,9808,9506,8714,9413,11516,11949
Barcis,,1753,1867,1755,1902,1766,1148,1051,1056,843,534,462,350
Brugnera,,2913,3059,3477,4734,5717,5772,5166,5587,5385,6398,7579,7889
Budoia,,3438,3269,3631,4320,4374,3774,2776,2657,2622,2095,2105,2024
Caneva,,5151,5213,5821,7148,7763,7219,6416,7172,6830,6423,6443,6218
Casarsa della Delizia,,3097,3337,4279,5381,6216,6500,5355,6015,6109,6569,7519,7625
Castelnovo del Friuli,,3046,3148,3372,3904,3778,3121,2494,2472,2054,1141,1016,890
Cavasso Nuovo,,2357,2479,2889,3271,3319,2481,1997,2052,1748,1508,1406,1423
Chions,,2693,2659,3159,4475,5255,5370,4769,4705,3561,3230,3811,4055
Cimolais,,871,932,992,1066,1118,1077,1031,1092,924,607,567,489
Claut,,1892,1934,2123,2338,2526,2230,2064,2408,2366,1789,1577,1327
Clauzetto,,2022,2321,2557,2876,3115,2296,1758,1840,1472,829,636,529
Cordenons,,4765,4912,7148,9263,9366,9973,8506,9110,9744,12962,14613,15485
Cordovado,,1769,1705,1903,2443,2687,2693,2483,2691,2420,2451,2394,2441
Erto e Casso,,726,796,882,1002,1021,1006,868,967,842,748,556,405
Fanna,,2444,2579,2815,3038,3717,2409,1777,2401,1895,1406,1479,1462
Fiume Veneto,,3383,3474,4807,6871,7626,7682,6932,7275,6338,8191,8869,9332
Fontanafredda,,3997,4139,5218,6553,7428,7079,5867,6542,6574,7509,8906,9037
Frisanco,,3708,3691,3073,3385,3285,2039,1631,1568,1193,845,710,621
Maniago,,5202,5665,6068,6284,6667,6433,6141,7762,8262,9087,10409,10490
Meduno,,2748,2465,3145,3458,3357,2987,2671,2799,2150,1787,1909,1770
Valcellina,,3511,3366,4068,5585,5640,4851,4187,4970,4992,4729,4644,4521
Morsano al Tagliamento,,2698,2794,3171,4110,4426,4614,4336,4379,3431,3111,3045,2864
Pasiano di Pordenone,,4727,5300,6126,8234,9301,9217,8510,8305,6632,6130,6541,6731
Pinzano al Tagliamento,,2543,2506,2955,3376,3608,2966,2495,2685,2242,1732,1728,1566
Polcenigo,,4729,4252,5611,6558,6697,5191,4207,4361,4032,3380,3408,3177
Porcia,,3558,3885,4414,5625,6571,6684,6302,6822,7374,11517,13143,13086
Pordenone,,9561,11152,13642,18141,21927,23481,22174,27171,34055,47364,52094,50192
Prata di Pordenone,,3164,3464,3738,4900,5346,5074,5058,5090,5031,5289,6390,6625
Pravisdomini,,1831,1779,2172,2834,3267,3436,3370,3253,2562,2020,2135,2351
Roveredo in Piano,,1489,1607,1756,2002,1768,1566,1442,1553,1602,2410,3542,4249
Sacile,,5346,5326,6042,8468,9867,12223,10616,11557,13316,15787,16542,16759
San Vito al Tagliamento,,8853,9136,10160,12265,12345,12254,11583,11969,11298,11024,12013,12511
Sequals,,2559,2816,3019,3520,3722,2860,2173,2399,2055,1805,1866,1932
Sesto al Reghena,,3877,4072,4931,6111,7146,7621,6636,7033,5555,5183,5338,5183
Spilimbergo,,5406,5760,7074,8916,9957,9397,8492,10320,9258,10017,11033,11068
Tramonti di Sopra,,1735,1914,2198,2317,2296,2013,1691,1614,1251,822,623,550
Tramonti di Sotto,,2681,3016,2851,3109,3090,2434,2019,1952,1371,760,679,544
Travesio,,2515,2479,2803,3733,3522,2683,2329,2380,1942,1906,1863,1823
Vajont,,940,1031,1142,1297,1321,1302,1123,1252,1089,968,1386,1369
049 Vito d'Asio,,2936,3031,3464,3929,3977,3315,2855,2939,2215,1490,1218,989
Vivaro,,2087,2176,2620,2147,2208,1750,1574,1768,1389,1213,1177,1161
Zoppola,,3961,4240,5233,6377,6772,6526,6237,6730,6401,6930,7383,7460
Amaro,,1010,1066,1266,1567,1427,1291,1067,1199,960,831,824,752
Ampezzo,,2247,2256,2546,2732,2760,2413,2272,2472,2128,1944,1522,1287
Arta Terme,,2576,2667,3029,3356,3617,3132,2745,3208,2919,2398,2344,2236
Artegna,,3201,3244,3806,4271,4551,3927,3481,4044,3701,2909,2739,2839
Attimis,,2726,2793,3468,3993,4099,3814,3227,3133,2911,1963,1853,1754
Bagnaria Arsa,,2518,2575,2716,3172,3155,2954,2990,3347,3107,3103,3320,3412
Basiliano,,3864,4133,4998,6092,6505,5969,5723,6092,5621,5267,5171,5007
Bertiolo,,3027,3098,3105,3654,3811,3424,3122,3507,3061,2733,2666,2564
