City,1,2,3,4,5,6,7,8,9,10,11,12,13
Volpara,504,513,496,540,604,577,539,503,415,306,227,177,149
Zavattarello,1971,2044,1925,1837,2011,2195,2277,2327,2098,1752,1514,1418,1221
Zeccone,818,853,843,899,889,837,829,842,872,830,816,805,916
Zeme,2195,2511,2866,2978,3195,3038,2463,2423,2609,2113,1505,1276,1187
Zenevredo,385,418,457,690,725,650,611,619,623,553,480,389,378
Zerbo,926,973,996,898,902,876,811,771,720,644,579,498,484
Zerbolò,1903,1978,2159,2527,2468,2448,2116,2239,2409,1913,1450,1240,1203
Zinasco,3575,3842,4043,4066,3951,3838,3557,3468,3582,3335,3124,2951,2768
Acquanegra Cremo,1299,1353,1352,1351,1638,1682,1732,1663,1805,1613,1400,1230,1185
Agnadello,1325,1461,1663,2087,2213,2329,2299,2293,2413,2008,2043,2189,2414
Annicco,3972,4045,3733,3787,4086,4138,4196,4039,4113,3290,2612,2190,2002
Azzanello,1476,1517,1449,1587,1683,1709,1705,1665,1726,1334,950,820,686
Bagnolo Cremasco,2115,2118,2118,2337,2590,2761,2849,2821,2953,2945,3363,3981,4294
Bonemerse,1094,1129,1083,1090,1188,1124,1195,1232,1158,882,604,729,921
Bordolano,1238,1251,1272,1226,1183,1161,1245,1140,1201,964,703,596,561
Ca' d'Andrea,1470,1686,1573,1643,1718,1780,1769,1807,1793,1499,956,729,623
Calvatone,1868,1938,1805,1824,1974,1913,1974,2012,1979,1695,1425,1304,1304
Camisano,1142,1097,1178,1275,1391,1582,1686,1557,1636,1189,1026,1178,1143
Campagnola Cremasca,305,357,364,523,556,559,583,535,558,457,367,402,430
Capergnanica,1732,1719,1894,1947,2058,2101,1952,1966,1855,1729,1544,1546,1531
Cappella Cantone,1232,1317,1291,1347,1303,1486,1376,1345,1346,940,647,562,597
Cappella de' Picenardi,1524,1673,1636,1600,1668,1622,1701,1720,1623,1242,809,630,459
Capralba,986,1063,1096,1446,1479,1650,1772,1646,1828,1623,1508,1514,1591
Casalbuttano ed Uniti,5683,6156,6111,6544,6585,6452,6410,6212,6550,5639,4793,4359,4213
Casale CremascoVido,813,828,933,1107,1213,1233,1220,1211,1379,1276,1158,1104,1148
Casaletto Ceredano,1206,1242,1345,1366,1509,1491,1529,1266,1305,1159,1017,940,974
Casaletto di Sopra,490,563,520,613,689,778,833,807,937,678,411,369,393
Casaletto Vaprio,626,620,665,908,974,976,968,967,1034,922,829,920,1071
Casalmaggiore,12738,13283,12789,13269,13964,14875,14975,15345,15185,14066,13161,13204,13168
Casalmorano,2347,2453,2412,2436,2524,2533,2581,2506,2416,2062,1831,1706,1669
Casteldidone,1307,1383,1439,1278,1274,1270,1313,1319,1269,1041,804,646,627
Castel Gabbiano,343,352,381,443,487,552,553,528,603,447,295,314,310
Castelleone,6786,6818,6935,7821,8437,8996,8746,8711,8821,7818,7952,8458,8755
Castelverde,4468,4574,4466,4802,5037,5018,5016,5162,5000,4033,3221,3507,4367
Castelvisconti,1153,1189,1075,1099,1213,1209,1256,1278,1196,839,566,484,380
Cella Dati,1864,2143,1922,1975,2012,2051,2031,2018,1963,1396,938,751,650
Chieve,941,1067,1017,1054,1147,1181,1167,1169,1060,1040,973,1068,1396
Cicognolo,1019,1060,961,992,1051,1065,1082,1167,1160,963,798,810,830
Cingia de' Botti,1750,1875,1846,2034,2178,2175,2236,2277,2204,1955,1641,1391,1352
Corte de Cortesi con,2642,2747,2684,2876,2800,2642,2589,2433,2370,1896,1371,1155,993
Corte de' Frati,2691,2798,2617,2742,2698,2618,2703,2723,2634,2133,1561,1474,1395
Credera Rubbiano,2031,2151,2294,2406,2361,2426,2440,2332,2280,1933,1647,1562,1691
Crema,15975,16175,16572,18474,21509,21774,24204,25163,27889,30035,32733,34750,33238
Cremona,43614,43109,42250,49191,55483,58450,62447,64019,68636,73902,82094,80929,74113
Cremosano,583,658,715,885,998,1018,1001,974,1037,961,965,998,1060
Crotta d'Adda,1316,1179,1231,1329,1501,1505,1537,1409,1478,1100,850,749,690
Cumignano sul Naviglio,814,791,771,841,799,885,895,915,888,683,500,467,446
040 Derovere,1298,1428,1407,1389,1438,1324,1278,1299,1212,932,556,462,396
Dovera,2409,2593,2854,2998,3036,3307,3331,3291,3284,2924,2642,2916,3197
Drizzona,1280,1402,1265,1440,1383,1301,1347,1355,1319,1072,817,624,549
Fiesco,827,929,982,1225,1301,1411,1292,1272,1286,1008,859,803,838
Formigara,1325,1381,1439,1587,1660,1807,1809,1820,1893,1443,1191,1156,1098
GabbionetaBinanuova,1835,2032,1844,1769,1950,1910,1978,2019,1893,1589,1207,1081,971
GadescoPieve,2557,2749,2623,2635,2807,2678,2647,2687,2620,1964,1513,1455,1376
Genivolta,1612,1646,1701,1926,2186,2279,2260,2309,2515,1867,1473,1303,1184
Gerre de Caprioli,748,729,683,742,772,779,790,777,795,713,546,656,912
Gombito,959,1050,1064,1030,1102,1157,1150,1157,1058,773,658,576,577
050 Grontardo,2138,2265,2273,2197,2318,2289,2217,2140,2078,1669,1479,1377,1321
Grumello Cremonese ed,3200,3478,3671,3649,3537,3672,3665,3624,3652,3025,2305,2063,1907
Gussola,3358,3756,3880,4010,4062,4003,3622,3660,3503,3362,3089,2797,2664
