City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Novi Ligure,10889,12374,13428,17868,20106,20035,21743,21157,22109,26972,32538,31031,30021
Occimiano,2369,2469,2491,2433,2262,1919,1811,1768,1721,1595,1542,1511,1415
Odalengo Grande,1502,1608,1700,1618,1519,1500,1360,1307,1114,820,675,612,524
Odalengo Piccolo,743,816,859,876,818,759,706,660,582,460,342,280,280
Olivola,352,362,428,514,475,463,390,388,343,272,224,193,152
Orsara Bormida,1208,1274,1315,1499,1193,1283,1116,1046,827,665,572,493,418
Ottiglio,2145,2217,2348,2592,2624,2554,2215,2053,1718,1393,1058,837,724
Ovada,6678,7045,8293,10284,10198,10008,9897,9618,9806,10266,12097,12797,12212
Oviglio,2926,3047,3000,2803,2400,2244,1982,2024,1898,1595,1464,1343,1312
Ozzano Monferrato,1596,1832,2098,2785,3387,3057,2918,2705,2579,2179,1867,1643,1591
Paderna,370,373,370,516,547,550,569,559,473,408,354,298,267
Pareto,1799,1917,1959,2080,1999,2160,2037,2001,1717,1241,933,788,703
Parodi Ligure,1946,2214,2256,2331,2249,2178,1834,1660,1425,1148,1031,854,745
Pasturana,559,547,642,779,817,824,820,806,784,742,639,664,882
Pecetto di Valenza,2118,2209,2130,2160,1784,1511,1267,1293,1147,1096,847,1136,1249
Pietra Marazzi,1232,1291,1264,1147,911,810,580,617,720,734,640,688,780
Piovera,1415,1471,1438,1486,1384,1215,1087,1096,1025,960,837,722,718
Pomaro Monferrato,1216,1176,1177,1123,1031,910,735,744,712,660,522,457,416
Pontecurone,2858,3125,3134,3422,3784,3782,3889,3867,3931,4481,4483,4300,4224
Pontestura,2971,3129,3346,3620,3985,3631,3464,3209,2877,2429,2007,1757,1639
Ponti,1122,1240,1244,1418,1528,1576,1504,1359,1235,1071,909,783,727
Ponzano Monferrato,1005,1158,1247,1215,1235,1271,1148,1093,933,763,528,408,437
Ponzone,3434,3710,3957,4348,4296,4422,3848,3428,2676,1906,1438,1279,1120
Pozzol Groppo,781,742,779,792,885,920,910,899,759,645,519,459,419
Pozzolo Formigaro,4165,4022,4054,4185,4613,4527,4245,4071,4170,4257,4407,4781,4785
Prasco,585,881,728,941,983,854,893,857,710,577,540,504,493
Predosa,2702,3085,3262,3681,3877,3983,3388,3173,2999,2661,2280,2134,2104
Quargnento,3054,3106,3141,3238,2808,3002,2209,2120,1831,1602,1384,1280,1281
Quattordio,1726,1838,1941,2296,1915,1839,1636,1625,1594,1711,2171,2138,1922
Ricaldone,1183,1332,1403,1736,1622,1561,1351,1292,1042,995,850,705,677
Rivalta Bormida,2260,2467,2939,3121,2791,2761,2371,2300,2121,1920,1760,1650,1450
Rivarone,1002,1044,1055,1151,1034,799,657,622,561,494,377,346,345
Roccaforte Ligure,1020,1006,937,707,668,624,553,530,421,305,240,182,167
Rocca Grimalda,2534,2950,3207,3692,3472,3527,3106,2829,2353,1926,1581,1281,1260
Rocchetta Ligure,895,935,926,668,653,610,623,664,552,432,382,313,263
Rosignano Monferrato,2828,2968,3408,3703,3616,3294,3086,2964,2650,2239,1785,1579,1594
Sala Monferrato,1194,1365,1457,1473,1461,1424,1282,1201,1026,798,703,620,501
Sale,5655,6069,6338,6616,6337,6123,5472,5602,5461,5405,4973,4736,4363
San Cristoforo,793,831,924,993,1028,1024,1049,1014,827,744,686,613,572
San Giorgio Monferrato,1046,1154,1384,1639,1708,1656,1559,1516,1428,1291,1212,1373,1325
San Salvatore Monfer,6792,7187,7407,7923,6289,5741,4842,4740,4552,4865,4982,4905,4767
Curone,940,840,880,903,903,1075,959,916,779,79,637,631,565
Sant'Agata Fossili,883,888,851,1073,1030,1022,917,417,832,703,599,486,402
157 Sardigliano,998,960,1090,1061,1102,1161,1090,1081,855,746,611,556,362
Sarezzano,1097,1220,1316,1494,1624,1556,1643,1604,1538,1450,1215,1099,1086
Serralunga di Crea,1079,1177,1257,1309,1343,1281,1175,1148,1095,1022,888,756,644
Serravalle Scrivia,3192,3120,3254,3698,4019,4213,4014,4067,4391,4945,5931,6264,6243
Sezzadio,3207,3172,2930,3308,3178,2939,2693,2547,2371,1942,1751,1623,1445
Silvano d'Orba,2295,2464,2727,3198,3159,2843,2631,2472,2235,1931,1769,1757,1775
Solero,3740,3848,4026,3693,3412,3239,2800,2728,2670,2400,2051,1846,1718
Solonghello,824,913,1053,964,865,784,811,694,606,490,367,305,254
Spigno Monferrato,2889,3238,3384,3424,3469,3584,3393,3241,3183,2649,2066,1728,1403
Spineto Scrivia,658,697,616,823,818,823,785,731,642,531,447,392,349
Stazzano,1499,1460,1432,1686,2021,2173,2107,2073,2010,1965,1836,1997,1987
Strevi,2283,2584,2720,2787,2808,2767,2427,2284,2010,1793,1602,1689,1835
Tagliolo Monferrato,2295,2252,2282,2567,2348,2290,2072,1991,1736,1340,1147,1260,1392
Tassarolo,757,794,824,880,904,880,815,796,678,557,480,514,558
Terruggia,1006,1104,1136,1235,1192,1136,1011,1019,938,846,753,710,767
Terzo,937,1070,1143,1330,1544,1459,1295,1262,1175,1001,834,803,858
Ticineto,1487,1582,1686,1876,1977,1760,1673,1647,1620,1608,1481,1418,1357
Tortona,13652,13909,14317,17419,20151,20184,21317,20361,23516,25315,29340,29253,27220
175 Treville,814,828,881,839,932,839,742,682,602,452,355,335,296
Trisobbio,1545,1791,1879,1986,1753,1730,1533,1443,1095,990,798,664,646
177 Valenza,10702,10724,10867,11688,11372,11038,11885,12195,13650,18536,23061,22606,21402
178 Valmacca,1747,2013,2088,2408,2386,2163,1946,1931,1761,1731,1415,1229,1153
Vignale Monferrato,2964,3100,3446,3924,3268,3264,2706,2619,2341,1901,1468,1248,1147
