City,1,2,3,4,5,6,7,8,9,10,11,12,13
Palanzano,2271,2497,2735,3102,3495,4038,3943,3586,3463,2710,1986,1752,1554
Parma,68284,68889,68382,77004,84140,96347,106400,109365,122978,147368,175228,179019,170520
Pellegrino Parmense,3294,3517,3748,3963,4371,4518,4618,4664,4214,3144,2068,1655,1468
Polesine Parmense,3290,3275,3167,2907,3105,3202,2883,2876,2536,2244,1850,1606,1499
Roccabianca,5229,5608,5194,5242,5463,6100,5391,5337,4897,4147,3575,3456,3259
Sala Baganza,3024,3037,3251,3625,3982,4281,4014,3849,4061,3461,3173,3921,4198
Salsomaggiore Terme,5145,5823,5790,7264,10074,12007,15728,15259,16904,17244,17525,18028,17406
San Secondo Parmense,5011,5398,5236,5500,6209,6212,6191,5948,5671,5286,4853,4835,4769
Sissa,4722,4866,4810,5081,5366,5397,5244,5248,5013,4603,4099,3773,3760
Solignano,2628,2681,2650,2851,2822,3020,3072,3049,2914,2202,1785,1770,1830
Soragna,5255,5549,5441,5620,6118,6365,6100,5943,5669,4654,4105,4052,4163
Sorbolo,3574,3589,3715,3826,4242,4786,5516,5472,5872,5922,6576,6959,7488
Terenzo,3245,3352,3640,3785,3668,3840,3668,3537,3215,2490,1597,1388,1319
Tizzano Val Parma,3489,3749,4166,4999,5252,5665,5096,4730,4488,3732,3070,2697,2283
Tornolo,4032,3919,3981,4429,3574,3796,3612,3719,3347,2840,2197,1789,1565
Torrile,3327,3333,3294,3431,3713,3858,4083,4193,4122,3393,3005,3882,4831
Traversetolo,3967,4264,4637,4882,5561,6569,6803,6671,6419,5750,5561,6280,6892
Trecasali,3441,3431,3234,3343,3419,3644,3661,3530,3301,2788,2617,2564,2736
Valmozzola,1907,2197,2252,2632,2772,3072,2717,2549,2411,1675,1188,1022,844
Varano de Melegari,2066,2244,2317,2663,2773,3140,3270,3295,3284,2698,2227,2111,2075
Varsi,3335,3496,3618,4041,4212,4611,4480,4464,4495,3898,2659,2271,1957
Zibello,3735,3932,3756,3559,3478,4051,3451,3401,3264,2891,2552,2346,2210
Albinea,3249,3373,3275,4249,4836,5616,5571,5520,5590,4687,4608,5830,6764
Bagnolo in Piano,3187,3430,3336,3905,4509,5240,5357,5361,5473,5354,5868,6854,7381
Baiso,3310,3523,3773,4474,4812,5131,6189,6505,6415,4958,3639,3312,3213
Bibbiano,4979,5148,5269,5689,6190,6297,6156,5802,5849,5810,6202,7131,7239
Boretto,3880,4025,4132,3808,4146,4163,4205,4425,4417,4225,4287,4245,4324
Brescello,4577,5022,4956,4480,4743,5237,5138,5169,4896,4470,4344,4455,4558
Busana,1442,1529,1685,2025,2311,2256,2271,2233,2107,1860,1571,1594,1405
Cadelbosco di Sopra,5601,5687,5463,5960,6675,7488,7783,7654,7766,6723,6276,6733,6861
Campagnola Emilia,3100,3569,3658,4016,4541,5002,5022,5047,4967,4418,4110,4498,4445
Campegine,3455,3449,3434,3768,4023,4118,4040,4086,3962,3615,3367,3806,4077
Canossa,2858,3142,3210,3582,4016,4369,4651,4637,4576,4035,3326,3330,3329
Carpineti,4695,5207,5285,5811,5942,6425,6988,7094,6979,5812,4401,4119,4026
Casalgrande,3931,4185,4055,5096,5813,6806,7637,7601,8148,8339,11551,13382,13269
Casina,3909,4397,4455,4881,5479,5835,6270,6175,6105,5163,4183,3949,4055
