City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Retorbido,1203,1263,1467,2017,2060,2013,2050,1795,1732,1496,1287,1188,1078
Rivanazzano,2327,2583,2700,3228,3415,3233,3218,3253,3442,3301,3144,3821,3977
Robbio,4026,4512,5330,6667,6881,6013,6003,6032,6433,7144,7448,7102,6414
Robecco Pavese,942,961,969,895,980,898,870,839,842,818,752,691,603
Rocca de Giorgi,382,440,462,447,493,536,577,585,552,498,297,229,130
Rocca Susella,725,772,736,821,837,960,902,846,742,514,338,262,224
Rognano,789,777,783,752,668,704,526,531,548,366,154,134,107
Romagnese,2127,2215,2073,2166,2491,2593,2642,2682,2432,1954,1425,1264,1065
Roncaro,655,659,601,632,588,477,497,468,427,368,221,202,345
Rosasco,2133,2356,2583,2731,2450,2170,1817,1838,1720,1413,1132,934,774
Rovescala,1642,1889,2038,2549,2264,2233,2204,2175,1970,1638,1367,1160,999
Ruino,1091,1149,1175,1241,1359,1508,1619,1624,1365,1120,1023,965,895
San Cipriano Po,944,975,995,920,976,905,834,819,725,590,489,430,412
San Damiano al Colle,1955,2105,2182,2300,2013,2003,1842,1807,1625,1379,1092,918,822
San Genesio ed Uniti,1479,1486,1641,1662,1702,1750,1759,1746,1914,1962,1880,2295,2873
San Giorgio di Lomel,2576,2910,3410,3285,3262,2948,2590,2579,2565,2226,1718,1482,1272
San Martino Siccomario,1426,1545,1679,1629,1800,1879,2097,2212,2400,2824,3250,4609,4732
Sannazzaro de Burgondi,4414,4823,4841,4655,4690,4389,4077,4258,4459,4452,5613,5971,5743
Santa Cristina e,2877,3020,3117,3197,3044,2742,2623,2427,2572,2428,2221,2106,1981
Santa Giuletta,2108,2226,2392,2372,2368,2326,2216,2173,2110,2104,2090,1934,1720
Sant'Alessio con,656,642,671,721,626,632,558,568,537,399,260,298,362
Santa Margherita di,1639,1639,1697,1847,1841,1928,1953,1912,1755,1464,1030,880,761
Santa Maria della,2312,2762,3029,3566,3785,3807,3538,3501,3300,2976,2858,2747,2623
San Zenone al Po,1522,1610,1691,1800,1662,1539,1243,1172,1091,851,649,569,663
Sartirana Lomellina,3673,4055,4374,4287,4304,3913,3390,3253,3257,2960,2353,2092,1938
Scaldasole,1074,1192,1302,1271,1200,1175,1084,1079,1142,1089,933,887,832
Semiana,1125,1181,1359,1295,1236,1078,976,911,939,701,455,336,257
Silvano Pietra,1085,1249,1221,1251,1284,1135,1040,979,974,901,751,716,683
Siziano,1665,1707,1711,1825,1858,1921,2020,2056,2290,2411,3003,3294,4119
Sommo,1622,1762,1870,1894,1821,1757,1635,1553,1520,1258,964,930,917
Spessa,843,977,904,862,745,763,681,659,637,525,398,389,468
Stradella,7344,8294,8630,9063,9112,8790,9143,8955,9646,10203,11766,11830,11328
Suardi,1664,1830,1863,1860,1559,1382,1195,1108,1047,960,825,709,698
Torrazza Coste,1574,1687,1720,2090,2367,2323,2100,2088,1963,1776,1519,1363,1400
Torre Beretti e Castel,1528,1631,1532,1466,1393,1189,1095,1117,1137,1023,758,675,649
Torre d'Arese,701,678,611,582,647,511,606,589,601,539,467,420,363
Torre de' Negri,402,469,536,498,536,546,535,536,536,469,381,351,370
Torre d'Isola,1298,1347,1530,1517,1455,1498,1407,1447,1476,1336,1140,1220,1334
Torrevecchia Pia,2172,2250,2274,2110,2312,2330,2109,2088,1994,1710,1541,1478,1634
Torricella Verzate,847,890,932,984,1010,974,936,892,885,924,804,768,730
Travacò Siccomario,1478,1544,1655,1678,2049,2092,2085,2044,2178,1985,1977,2647,3425
Trivolzio,656,979,994,1175,1151,1089,1045,1021,1035,997,992,1037,1084
Tromello,3501,3909,4416,4512,4514,4098,3892,3912,3861,3636,3271,3040,3123
Trovo,1077,1057,1068,1041,1027,986,859,846,847,674,541,555,561
Val di Nizza,1652,1859,1809,1689,1671,1788,1760,1786,1478,1176,921,876,782
Valeggio,977,1106,1082,1029,970,922,766,730,736,564,371,315,254
Valle Lomellina,3039,3464,3939,4200,4129,3603,3325,3396,3362,3065,2568,2472,2284
Valle Salimbene,654,683,718,676,526,517,566,561,666,882,927,1140,1251
Valverde,956,1013,947,840,879,989,1020,1032,845,645,538,466,399
Varzi,4568,4623,4748,5201,5323,5600,5619,5901,5407,4730,4394,4112,3853
Velezzo Lomellina,742,776,763,809,661,673,488,521,609,419,143,132,122
173 Vellezzo Bellini,1302,1343,1373,1531,1494,1509,1435,1439,1457,1322,1225,1217,1268
174 Verretto,513,550,574,505,496,537,511,482,415,416,337,316,314
Verrua Po,1928,2226,2132,2264,2246,2146,2009,1639,1811,1658,1548,1420,1292
Vidigulfo,2757,2818,2850,2700,2615,2657,2563,2700,2754,2683,3003,3026,3199
Vigevano,17328,19833,20416,23560,27746,30029,32978,38039,43805,57069,67909,65179,60384
Villa Biscossi,497,404,370,312,406,360,361,338,334,279,141,94,87
Villanova d'Ardenghi,631,679,787,869,907,920,842,835,837,788,772,729,683
180 Villanterio,3146,3160,3249,3316,3469,3386,3337,3089,2911,2691,2482,2291,2330
181 Vistarino,1206,1229,1250,1269,1191,1149,1117,1062,1051,1052,1009,970,1044
Voghera,12514,15454,16603,20429,23623,25764,30350,30161,32240,35747,41403,42672,40483
