City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Torrecuso,1955,1951,2030,2330,2858,3199,3637,3786,4189,3901,3310,3348,3521
Vitulano,2881,2723,2846,2874,2826,3239,3279,3195,3537,3212,3109,3319,3094
Acerra,11815,13693,15165,16397,17878,18564,21208,21937,25415,26650,30842,36052,41311
Afragola,16074,17543,18909,21849,22548,23069,27293,29281,37477,45881,50769,57367,60065
Agerola,3958,3975,4164,4625,4263,4819,5215,5793,6585,6812,7192,7111,7508
Anacapri,1637,1839,2021,2316,2376,2437,2512,2613,3083,3579,4239,4633,5324
Arzano,4837,5562,6027,7443,8202,8743,10156,10819,13225,15842,24035,34961,40098
Bacoli,2843,2912,3130,5040,6317,8041,9987,10438,15090,17395,20749,23558,26475
Barano d'Ischia,4142,4412,4598,5392,6285,7143,7128,6525,6003,5769,5826,6346,7738
Boscoreale,6259,6568,7092,7444,8341,8901,11200,12073,15341,17215,18741,24636,27310
Boscotrecase,5238,5306,5874,6286,6847,8097,9125,10485,12603,12756,12215,12276,11295
Brusciano,2576,2794,3166,3972,4176,4603,5228,5648,6850,8002,8612,9747,14019
Caivano,10017,10779,11527,12261,12986,13511,15163,16356,19753,23156,27457,31515,35855
Calvizzano,2014,1968,1891,2282,2592,3009,3489,3588,4593,5393,5361,6181,10122
"Camposano """,2561,2424,2543,2835,2561,2496,2825,2855,3771,4057,4001,5242,5429
Capri,2559,2374,2827,3890,4462,5059,5189,5371,6209,7266,7723,7479,7075
Carbonara di Nola,992,924,1006,1041,1281,1299,1299,1387,1488,1645,1634,1820,1837
Cardito,3987,4260,4643,5098,5412,5804,6703,7260,9274,11081,12394,16559,20105
Casalnuovo di Napoli,5468,5807,6898,8855,9280,9676,10976,11794,13869,16105,17721,21033,32134
Casamarciano,1742,1604,1849,1917,1822,1738,1774,1826,1981,2098,2216,3549,3589
Casamicciola Terme,3741,4103,4217,3731,3490,3731,3959,4086,4469,4983,5399,5945,6505
Casandrino,2214,2555,2866,3009,2963,2974,3457,3783,4665,5369,6314,9148,11617
Casavatore,1657,1762,1824,2777,3325,3359,3756,4151,5007,5803,13292,20182,20869
Casola di Napoli,2229,2308,2394,2439,2403,2281,2616,2923,3280,3358,3056,3265,3542
Casoria,7214,7671,7943,9948,10895,12626,14601,16090,19786,26277,54785,68521,79707
Castellammare di Stabia,21973,26072,32553,32589,33579,38860,43045,46469,56254,64618,68629,70685,68733
Castello di Cisterna,1153,1258,1379,1616,1728,1915,2008,2108,2529,2885,2928,3848,6416
Cercola,1756,1881,2287,3236,3545,4042,5115,5593,7351,8420,10827,13945,16901
Cicciano,3789,3886,4401,4322,4369,4689,5488,6125,7747,8626,9267,10528,12793
Cimitile,4067,3552,3670,3957,3886,3792,4159,4442,5058,5351,5107,6825,6537
Comiziano,1229,1306,1274,1420,1553,1520,1409,1521,1631,1613,1523,2141,2009
Crispano,1329,1347,1342,1514,1743,1799,1890,1978,2633,2956,4324,6840,10467
Ercolano,12693,12396,15652,20152,20566,23948,28466,30707,39758,45148,52368,58310,61233
Forio,5997,6458,6791,7197,7130,8105,7197,6415,6603,7209,8142,9642,11526
Frattamaggiore,10897,10680,10951,13323,13781,15301,18131,19168,23691,30018,34836,38155,36089
Frattaminore,1948,2039,2230,2948,3413,3614,4509,5162,6434,7574,9719,12346,13873
Giugliano in Campania,10749,11306,11636,13561,14761,16340,20638,21474,26310,30429,35757,44220,60096
Gragnano,7493,8274,9229,9299,9758,10394,11615,12853,15760,16714,19817,26041,28616
Grumo Nevano,4181,4736,5023,5481,5885,6362,7420,8146,10011,11810,15246,19409,19524
Ischia,6241,6782,6564,7012,7197,8192,8842,9252,10385,11416,14339,16038,16013
Lacco Ameno,1663,1761,1955,1890,1981,1879,1848,2060,2513,3055,3523,3936,039
Lettere,2195,2478,2692,2897,2767,2821,3113,3291,3735,4199,4401,4470,5415
