City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Bibbona,1516,1817,2187,2660,3028,3256,3215,3014,3333,3109,2640,2651,2793
Campiglia Marittima,4395,4648,5087,6131,7240,8107,7574,7664,8783,9266,11350,12463,12513
Campo nell'Elba,2165,2939,2834,3623,3038,3723,3288,3696,4231,4064,4066,4148,4274
Capoliveri,1518,1533,1747,2235,2773,2635,2424,2431,2233,2168,2193,2239,2435
Capraia Isola,862,576,762,560,502,561,385,341,465,467,323,395,267
Castagneto Carducci,4613,4833,5289,6405,7113,7505,7834,8039,8219,7866,7622,8240,8256
Cecina,3530,4231,5091,7044,8035,8880,10974,10527,12539,16590,21369,24336,24636
Collesalvetti,6666,7349,7771,9102,9255,9544,9906,10027,10825,10395,10285,14346,15087
Livorno,94977,96631,97147,96340,103973,113897,120711,124963,142333,161077,174791,175741,167512
Marciana,2583,2440,2273,2275,2273,2445,2483,2495,2309,2191,2186,2305,2244
Marciana Marina,2135,2346,2426,1827,1664,1731,1804,1698,1751,1777,1830,1955,1971
Piombino,2905,3625,4058,7668,18619,23541,25981,27548,32336,35940,39654,39401,36774
Porto Azzurro,2421,2444,2786,2352,2544,2555,2369,2429,3078,3006,2929,3073,3111
Portoferraio,5057,6013,5563,6148,9544,8942,11323,11825,10385,10272,10629,10839,11042
Rio Marina,2752,2949,4001,4121,4783,4601,4093,3893,3533,3613,2681,2317,2043
Rio nell'Elba,2269,2431,2583,2462,2855,2859,2148,1917,1601,1372,1029,907,866
Rosignano Marittimo,7403,7953,8536,9611,10151,12316,16554,17601,23776,27083,28799,29985,30021
San Vincenzo,343,363,941,1225,1617,1953,3202,3927,5089,5673,7182,7558,7175
Sassetta,966,899,1070,1429,1372,1416,1387,1320,1233,873,682,585,553
Suvereto,2333,2017,2405,3306,3593,3854,3828,3989,4086,3246,3025,3173,3053
Bientina,2719,3197,3667,3722,3845,3875,3683,3714,3773,3855,4126,4912,5291
Buti,4466,5096,5244,5570,5427,5166,4967,4755,4815,5120,5186,5225,5201
Calci,6471,6790,6755,5784,5677,5492,5504,5448,5645,5285,4773,5053,5504
Calcinaia,3826,4139,4354,4180,4331,4683,3962,4101,4261,4669,5687,7194,8103
Capannoli,2848,3223,3395,3876,4188,4249,4219,4269,4310,4481,4636,4802,4943
Casale Marittimo,1174,1332,1415,1624,1658,1701,1629,1583,1455,1101,837,937,923
Casciana Terme,2922,3253,3375,3770,3702,3657,3818,3835,3838,3492,3093,3129,3228
Cascina,17634,19332,21715,25184,26877,26685,27112,27941,29368,31018,33282,35431,36301
Castelfranco di Sotto,5344,5502,5831,6821,6822,7389,7097,7046,7130,8090,10359,10769,10834
Castellina Marittima,1774,2102,2347,2520,2763,2772,3132,2908,2551,2157,1864,1824,1816
011 Castelnuovo di Val di,4476,4748,4893,5496,5230,5100,4666,4710,5022,4460,3336,2898,2678
Chianni,2875,3151,3346,3617,3641,3710,3625,3640,3340,2473,1952,1738,1614
Crespina,2953,3202,3368,3993,4080,4215,3980,3908,3934,3358,2981,3187,3241
Fauglia,3575,3875,4077,4869,4809,4724,4522,4378,4531,3825,2667,2603,2873
Guardistallo,1706,1732,1897,1929,2004,2031,1942,1926,2006,1544,1122,1002,938
Lajatico,2160,2303,2363,2357,2421,2425,2444,2500,2478,2076,1705,1586,1475
Lari,6436,7163,7753,8896,8611,8861,8801,8670,8512,7716,7149,7311,7855
Lorenzana,1444,1498,1494,1625,1709,1719,1665,1722,1556,1279,934,938,1030
Montecatini Val di Ce,4288,4620,4831,5295,4901,5012,5176,5216,5376,4089,2719,2388,2178
Montescudaio,1468,1618,1702,1927,2061,2082,2030,2015,2010,1530,1134,1212,1367
Monteverdi Marittimo,1207,1301,1438,1845,1924,1957,1924,2059,1933,1433,980,847,755
Montopoli in Val,5346,5975,5979,6734,6920,7159,6800,6779,6824,7199,8036,8848,8870
Orciano Pisano,850,897,866,924,915,884,858,902,996,720,616,588,568
025 Peccioli,6760,7434,7651,8091,8056,8364,8078,7840,7584,6156,4831,4619,4417
,5892,6572,6810,7861,8314,8531,8619,8781,8371,7267,5774,5337,4989
Pomarance,43835,49810,53620,60326,64575,67237,70550,72468,77722,90928,103415,104509,98928
,6410,7311,7339,7954,7952,8096,8035,8378,9371,9719,8175,7662,7120
029 Pontedera,3093,3654,4190,5043,5537,5914,6012,6135,6894,8237,10650,11701,12131
,10741,12020,13049,14392,15810,15955,17268,17890,19124,23904,26538,28008,26393
Riparbella,2107,2324,2575,2975,3339,3068,2845,2748,2715,2033,1517,1372,1318
San Giuliano Terme,17154,18693,19800,20828,21262,21125,21894,22204,23566,22179,24643,26687,28188
San Miniato,15661,16229,16627,19975,20727,21223,21211,21463,21391,22091,22810,25002,25352
Santa Croce sull'Arno,4845,5342,5673,6732,6784,6940,6693,6847,7627,8952,11107,12612,12345
Santa Luce,2321,2480,2526,2835,2866,2980,3099,2943,2575,2175,1647,1451,1457
Santa Maria a Monte,5262,5942,6470,8070,8503,8801,7612,7518,7568,8291,9242,10389,10373
Terricciola,3376,3960,4015,4830,5073,5349,5471,5664,5509,4730,4032,3876,3815
037 Vecchiano,038,039,5950,6407,6900,7483,7617,7860,8183,8556,8923,9067,9124
Volterra,6252,6648,7111,7173,7349,7404,7345,7330,7558,7759,7366,7365,7584
,11967,13279,13443,13921,15462,16082,18578,20638,17840,17938,15888,14110,12879
