City,1,2,3,4,5,6,7,8,9,10,11,12,13
Giano dell'Umbria,1685,1799,1807,2072,2274,2572,3172,3400,3970,3206,3010,3130,3190
Gualdo Cattaneo,3170,3453,3692,4271,4886,5529,6706,7139,8043,6894,5872,6008,5883
Gualdo Tadino,7427,8246,8808,10756,11120,12165,12312,12701,13259,12906,12468,13863,14154
Gubbio,21686,22754,23048,26091,28337,30494,31471,33727,37302,32857,31434,31961,30792
Lisciano Niccone,1892,1933,1912,2061,1987,2097,2007,1893,1883,1262,805,700,694
Magione,6332,6899,6972,8588,9558,10059,10208,10611,11345,11027,10674,11224,11372
Marsciano,10120,10917,11662,13749,14840,16328,17110,17129,18266,17483,15311,15527,15813
Massa Martana,4221,4497,4595,4886,4735,4823,5230,5285,5469,4754,3882,3785,3622
Monte Castello di Vibio,1923,2104,1986,2209,2276,2415,2697,2737,2751,2388,1881,1735,1697
Montefalco,5028,5291,5162,5726,6094,6731,7711,7985,8380,6967,5519,5559,5485
Monteleone di Spoleto,1781,1908,2006,2017,1775,1766,1842,1358,1346,1104,836,684,663
Monte Santa Maria,3150,3213,3197,3185,3119,3232,3321,3426,3667,2666,1686,1384,1231
Montone,2288,2390,2364,2612,2598,2779,2925,3114,3315,2610,1780,1532,1570
Nocera Umbra,5811,6151,6967,7848,9226,9588,9961,8866,8853,7629,6344,6160,6124
035 Norcia,9204,10015,9994,9584,9364,10754,10002,8225,7977,6476,5458,4767,4726
Paciano,1184,1305,1310,1467,1472,1552,1591,1606,1552,1304,965,900,923
Panicale,3822,3974,4013,4857,5506,5861,6050,5809,6224,5663,5050,5051,5185
Passignano sul Trasi,3400,3550,3410,4063,4211,4413,4794,4970,5575,4585,4176,4515,4773
Perugia,42515,49507,50718,60822,66277,72404,77352,82407,95310,112511,129921,142348,144732
Piegaro,3976,4147,4439,4900,5104,5251,5587,5450,5973,5198,4126,3770,3574
Pietralunga,3578,3969,4125,4676,4679,4756,4818,5174,5539,4169,2825,2479,2446
Poggiodomo,988,1064,1153,1350,1278,946,1102,883,731,575,428,298,220
Preci,3074,3261,3141,3332,3542,3566,3363,2934,2640,2171,1443,1123,1061
San Giustino,4898,5150,5142,5787,6234,6692,6447,6570,7375,7437,8317,9257,9904
Sant'Anatolia di,876,916,972,1078,1166,1085,1077,1069,998,873,701,605,548
Scheggia e Pascelupo,2553,2869,2697,3524,3643,3877,3648,3456,3026,2397,1711,1681,1557
Scheggino,821,889,915,890,911,890,894,890,887,777,624,550,493
Sellano,2547,2809,2752,2856,3073,3118,3078,2897,2766,2580,1987,1619,1337
Sigillo,1781,1813,1881,2133,2262,2599,2412,2337,2267,2166,2123,2342,2367
Spello,4614,4849,4932,5560,5899,6107,6359,6578,7286,6771,6863,7602,7948
Spoleto,18903,21168,21539,24648,25975,28215,32103,32341,38155,38308,36156,37360,37763
Todi,14057,15049,15438,16528,17434,18180,19674,20459,21086,19713,17334,17078,16722
Torgiano,2998,3274,3421,3932,4352,4556,4838,5004,5472,5079,4565,4724,5015
Trevi,4756,5187,5198,5552,5673,5919,6410,6631,7341,7080,6548,7094,7427
Tuoro sul Trasimeno,2665,2946,2837,3557,3598,4039,4059,4025,4518,4019,3497,3512,3563
Umbertide,10184,11174,11537,13007,13248,14588,15647,15146,16077,14497,13498,14183,14379
Valfabbrica,2593,2986,3248,3848,4008,4178,4525,4922,5339,4706,3607,3410,3413
Vallo di Nera,806,876,969,1010,994,1002,958,927,915,756,576,503,450
Valtopina,979,1189,1279,1474,1537,1712,1783,1833,2161,1853,1494,1410,1401
Acquasparta,3511,3831,3935,4223,4366,4418,4723,4903,5393,5030,4708,4657,4431
Allerona,1311,1399,1484,1917,2089,2088,2269,2388,2470,2167,1704,1705,1818
Alviano,771,852,888,1218,1275,1295,1463,1561,1595,1511,1499,1382,1398
004 Amelia,7339,8110,9004,10434,10124,10224,10328,11055,11917,11336,10710,10987,11207
Arrone,2090,2181,2202,2209,2487,2583,2858,2950,3637,3013,2624,2669,2748
