City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Solofra,6322,6682,6920,6672,6028,6381,6618,7089,8355,8381,8458,9782,10941
Sorbo Serpico,765,813,903,916,759,784,844,856,1013,800,683,613,599
Sperone,1180,1048,1099,1164,1121,990,1407,1502,1716,1779,1765,2146,2760
Sturno,2510,2585,2954,3030,3821,3577,3302,3527,4092,4027,3887,3670,3413
Summonte,1133,1502,1504,1571,1466,1442,1702,1696,1982,1761,1424,1346,1524
Taurano,1228,1212,1289,1275,1184,1178,1248,1312,1523,1582,1558,1673,1593
Taurasi,1952,2228,2454,2251,2153,2320,2716,3011,3322,2931,3029,3014,3064
Teora,4027,4398,4688,5472,4269,4154,3696,3057,3336,3018,2744,2568,2242
Torella dei Lombardi,2704,2886,3184,3637,4170,3537,3140,3475,3920,3575,3123,3036,3029
Torre le Nocelle,1595,1825,1911,2103,2265,2126,1989,2168,2199,1916,1356,1287,1310
Torrioni,713,741,785,872,822,748,695,787,874,752,729,705,704
Trevico,1265,1358,1415,1512,1570,1677,1700,1855,1881,1706,1758,1798,1636
Tufo,1077,1184,1477,2147,1736,1600,1950,2105,2264,1859,1379,1219,1058
Vallata,3592,3816,3771,3927,3811,5195,4305,4798,5164,5117,4552,3985,3584
Vallesaccarda,1146,1230,1281,1369,1422,1519,1540,1679,1703,1867,2016,1991,1856
Venticano,1639,1664,1764,1734,2083,2188,2414,2532,2906,2662,2300,2393,2567
Villamaina,772,835,865,995,1026,1160,1218,1298,1412,1358,1232,1158,1051
Villanova del Battista,1901,2004,2022,2360,2541,2807,2644,2797,3141,3054,2526,2388,2233
Volturara Irpina,5110,4967,5278,5181,3738,4095,4134,4299,4995,4719,4508,4435,4226
Zungoli,2304,2262,2265,2153,2451,2680,2321,2387,2531,2624,2203,2076,1591
Acerno,3310,3072,3323,2547,2423,2617,2753,2870,3197,3337,3116,2930,3185
Agropoli,2038,2204,2280,3228,3569,4093,5300,5887,7774,9334,11012,14329,17926
Albanella,2350,2399,2459,3169,3093,3408,4038,4456,5410,5737,5606,5878,6225
Alfano,767,777,858,915,983,842,735,849,1080,1146,1321,1407,1541
Altavilla Silentina,3124,3218,3118,3097,3429,3415,4228,4748,6319,6976,6758,6916,6796
Amalfi,6952,7169,7737,7308,7472,7300,6497,6063,6237,7163,6258,6055,5589
Angri,9122,9530,10305,10316,10584,11523,13729,14747,18798,21859,23155,27972,29753
Aquara,2281,2289,2415,2850,2665,2494,2638,2885,3100,2938,2428,2034,1958
Ascea,2178,2395,2396,2415,2586,2560,3008,3537,4267,4830,4677,5234,5186
Atena Lucana,3068,3108,2566,2216,1942,1896,2128,2334,2596,2416,2142,2011,2330
Atrani,2579,2694,2746,2070,1412,1157,1058,1182,1250,1499,1190,1115,1029
Auletta,2776,3057,3230,2646,2647,2495,2650,2929,3497,3263,2806,2505,2605
Baronissi,7516,7864,8016,7831,7020,6819,7092,7485,8323,8246,8437,10256,13070
Battipaglia,2869,2920,3545,3877,3976,4164,7997,9436,16896,25992,33277,40797,47139
Bellizzi,394,424,474,480,546,598,369,692,1817,4585,6425,10322,12350
Bellosguardo,1097,1265,1395,1787,1980,2050,1901,1954,1975,1763,1448,1313,1165
Bracigliano,3215,3132,3238,3365,3087,3085,3360,3597,3958,4286,4115,4584,5105
Buccino,5480,6166,6315,5923,5641,5602,6519,6878,7059,7120,6357,6145,5926
Buonabitacolo,3251,3089,3032,2307,2178,2201,2424,2555,2853,2799,2483,2538,2825
Caggiano,3662,3703,3670,3560,3648,3817,3519,3397,3516,3393,3061,3167,3173
020 Calvanico,1868,1851,1890,1403,1279,1198,1223,1338,1274,1303,1191,1110,1241
021 Camerota,4396,4750,4902,4626,4640,4846,5169,5352,5720,6234,6457,6475,7322
Campagna,9439,9871,9117,8935,8356,9945,10335,10818,12592,12456,10979,11265,13466
Campora,1354,1275,1454,1353,1408,1274,1071,1134,1127,1013,897,783,721
