City,1,2,3,4,5,6,7,8,9,10,11,12,13
Ustica,2382,1530,1793,1916,1576,1195,1050,1141,1249,1262,1086,1150,1188
Valledolmo,6854,6987,8015,5577,5214,5355,6177,6873,8074,7071,5544,5073,4689
Ventimiglia di Sicilia,4571,4797,5323,4605,4437,5009,4461,4534,4353,3665,2473,2222,2340
Vicari,3807,4463,5096,4628,4198,3776,4145,4645,5400,4655,3585,3377,3400
Villabate,2438,2508,3156,4095,5590,6411,6421,6992,8097,9213,10353,12659,14877
Villafrati,2617,3050,3149,3245,3219,3149,2930,2951,3364,3101,2717,3184,3404
Acquedolci,109,112,373,757,523,895,1813,2497,3572,4105,4530,4925,5122
Alcara li Fusi,2231,2473,2708,3095,3238,3278,3402,3500,3824,3618,3361,3038,3079
Ali,1994,1866,2232,2237,2146,1857,1717,1795,1584,1382,1159,1087,1050
Alì Terme,777,727,869,1785,1941,2266,2204,2231,2230,2309,2291,2276,2425
Antillo,1020,1129,1182,1654,1928,1714,1779,1904,2045,1825,1633,1346,1279
Barcellona Pozzo di,20257,20569,21101,24133,26172,24935,25808,27134,30755,32138,34469,38171,40544
Basicò,1666,1804,1887,1770,1257,1514,1482,1595,1588,1284,1106,990,904
Brolo,1159,1134,1323,1718,1659,1713,2137,2325,2882,3184,3316,4274,5072
Capizzi,3793,4119,4471,4723,4611,4694,4966,5187,5429,4915,4134,3919,3797
