City,1,2,3,4,5,6,7,8,9,10,11,12,13
Vaprio d'Adda,3311,3301,3811,4201,4584,4591,4880,4879,5283,5291,5806,6080,6139
Varedo,1877,1892,1943,2503,2885,3176,3717,3925,5447,8623,11373,12000,12924
Vedano al Lambro,1232,1322,1360,1778,1926,1948,2199,2403,2927,3688,5038,6725,7155
Veduggio con Colzano,1207,1287,1312,1516,1672,1713,1932,2004,2203,2745,3816,3989,4231
Verano Brianza,1713,1783,1922,2450,2683,2775,3122,3333,3926,4805,6610,7975,8407
Vermezzo,693,700,734,777,796,793,817,839,845,823,1009,1502,2168
Vernate,1956,1905,1942,2109,2184,2278,2029,2073,2173,2040,1898,1979,2199
Vignate,1241,1272,1353,1348,1414,1542,1482,1625,2035,2532,4498,4964,7087
Villa Cortese,820,869,971,1098,1540,1769,2164,2251,2250,3609,4352,5195,5765
Villanova del Sillaro,2107,2181,2113,2141,1980,2089,1868,1877,1977,1598,1003,1015,1054
Villasanta,2695,2641,3018,3906,4562,4871,6005,6055,7114,8018,9782,10678,11494
Vimercate,6545,7336,7509,9481,10927,10977,11448,11786,12868,13715,18673,23346,25767
Vimodrone,1301,1455,1561,1598,1794,1918,3126,3522,4122,9072,11404,14243,14700
Vittuone,1743,1812,1980,2165,2248,2223,2668,2813,3371,4103,5906,6534,7267
Vizzolo Predabissi,537,550,644,644,648,763,775,693,867,1014,1149,1648,3958
Zelo Buon Persico,2148,2136,2231,2281,2325,2518,2370,2313,2586,2827,2952,3322,4058
Zelo Surrigone,467,495,443,526,489,568,520,547,509,481,368,406,769
Zibido San Giacomo,2087,2152,2143,2237,2574,2599,2454,2504,2915,2469,2501,3143,3947
Adrara San Martino,2133,2143,2235,2525,2643,2544,2527,2391,2266,1821,1552,1544,1689
Adrara San Rocco,808,815,877,1019,1050,1034,1018,957,883,780,694,649,684
Albano Sant'Alessandro,784,848,870,1117,1298,1366,1648,1741,2006,2518,3846,5129,5663
Albino,5659,6235,6829,9339,10820,11930,11664,11048,12375,13262,13591,15161,15769
Algua,544,647,699,848,974,1031,990,934,1000,910,833,744,695
Almé,610,702,874,959,1188,1495,1726,1752,2123,2723,4150,5196,5791
Almenno San Bartolo,2087,2288,2455,2627,2982,3137,3175,3135,3587,3591,3600,3670,4067
Almenno San Salva,1635,1774,1912,2311,2773,2788,2908,2993,3326,3686,4332,5206,5635
Alzano Lombardo,4325,4777,5082,6135,6990,7274,7947,8018,9417,10265,11320,11880,11864
Ambivere,772,798,777,769,887,1020,1009,1037,1169,1353,1623,1751,2052
Antegnate,2046,2157,2175,2300,2581,2660,2546,2359,2635,2274,2126,2038,2169
Arcene,1683,1717,1872,2007,2161,2175,2347,2213,2472,2647,2898,3640,4145
Ardesio,2140,2247,2210,2446,2673,2930,3187,2782,3460,3545,3471,3641,3670
Arzago d'Adda,994,1056,1090,1304,1525,1710,1648,1327,1500,1428,1392,1446,1828
Averara,406,456,489,625,709,776,670,583,656,525,383,327,243
Aviatico,589,618,611,741,798,877,843,800,784,662,514,490,506
Azzano San Paolo,938,983,990,1153,1366,1459,1646,1829,2251,2829,4069,5393,6346
Azzone,771,802,833,746,787,775,632,808,858,844,698,618,530
"Bagnatica """,1218,1253,1301,1467,1688,1831,1835,1658,1905,1881,2138,2395,3226
Barbata,441,515,447,741,757,862,924,902,942,692,538,488,525
Bariano,1113,1215,1351,1551,1699,1778,1983,2000,2319,2707,3257,3513,3642
Barzana,414,523,411,488,581,647,620,643,624,717,908,975,1066
Bedulita,603,649,685,748,807,799,755,616,643,545,483,515,613
Berbenno,1045,1209,1310,1653,1978,2198,2189,1813,2256,2250,2026,2224,2197
Bergamo,44765,42662,44291,52482,64422,72260,80050,86788,104166,115887,128096,123504,114936
Berzo San Fermo,659,698,716,847,911,964,911,1009,957,922,987,1009,1043
Bianzano,332,384,403,423,487,528,491,437,468,488,524,493,526
Blello,171,183,178,232,236,242,206,146,164,126,105,104,106
Bolgare,1201,1282,1422,1402,1507,1765,1957,1935,2389,2439,2852,3298,3793
029 Boltiere,1108,1261,1382,1424,1815,1817,2080,1964,2191,2378,2701,2927,3383
Bonate Sopra,1725,1781,1899,2219,2505,2599,2990,3090,3381,3952,4365,4751,5212
Bonate Sotto,1557,1623,1709,1772,2131,2402,2752,2815,3240,3803,4243,5052,5067
Borgo di Terzo,599,644,575,675,726,681,944,654,785,805,703,701,772
Bossico,523,560,618,679,799,866,970,910,1026,1041,1057,1109,1060
Bottanuco,1413,1470,1535,1792,1937,2072,2274,2231,2407,2566,3049,3565,4004
Bracca,487,582,712,792,891,910,840,740,767,759,693,674,620
Branzi,767,813,836,829,1010,1120,1068,832,1035,962,903,877,813
Brembate,2046,2312,2394,2814,3279,3445,3734,3826,4456,4891,5448,5897,6240
Brembate di Sopra,938,1032,1088,1447,1744,1765,2124,2179,2768,3096,4803,5343,6301
Brembilla,2322,2473,2757,3416,4029,4468,3549,3110,3762,3963,4134,4156,4128
Brignano Gera d'Adda,3001,3099,3055,3513,3777,3778,4031,3911,4198,4091,4132,4441,4593
Brumano,317,258,286,246,325,230,243,214,238,202,105,76,78
042 Brusaporto,770,777,735,878,1081,1161,1237,1162,1383,1337,1554,2359,3155
043 Calcinate,2326,2467,2417,2657,2718,3003,3101,3061,3159,3160,3160,3603,3935
044 Calcio,2935,3233,3382,3550,3869,3923,4242,4025,4343,4061,3906,4518,4773
