City,1,2,3,4,5,6,7,8,9,10,11,12,13
POPOLAZIONE RESIDENTE,1861,1871,1881,1901,1911,1921,1931,1936,1951,1961,1971,1981,1991
Aci Bonaccorsi,1222,1344,1492,1614,1651,1614,1694,1739,1693,1910,2048,2223,2360
Aci Castello,2016,2284,2573,3494,3999,5137,6081,6513,7804,9293,10437,14020,17927
Aci Catena,4597,4922,5444,6521,7125,7177,7804,8088,8233,8771,9793,12950,20760
Acireale,30785,32042,35321,31495,31975,31372,34332,36871,39439,43752,47122,48493,46199
Aci Sant'Antonio,3764,4910,5036,5244,4753,5019,4812,4494,4685,4953,5318,6270,12459
Adrano,13161,14791,20160,25689,30190,40007,23654,24515,27182,31532,32129,33220,32717
Belpasso,7362,7779,7854,9734,10035,10374,10093,10281,11075,11871,12353,14220,19183
Biancavilla,9388,12505,13373,13409,16231,22415,16022,16644,18163,20010,18799,20097,22226
Bronte,10852,13008,14795,17961,16263,18066,16257,15958,18517,19255,17909,17639,18689
Calatabiano,2711,3064,3279,5068,4384,4686,5683,5848,6037,6133,5686,5599,5713
Caltagirone,22969,24409,30280,41857,40580,36434,36118,37334,41379,41604,36295,35700,36898
Camporotondo Etneo,731,612,637,712,812,752,820,829,790,888,913,1337,2066
Castel di ludica,993,1708,2020,2698,2931,3315,4816,6402,6732,6327,5343,5323,5219
Castiglione di Sicilia,5020,8682,9562,13008,14308,12123,10009,9470,8544,7525,5743,5173,4551
Catania,70608,83680,101135,147700,207848,252840,225169,244972,299629,363928,400048,380328,333075
Fiumefreddo di Sicilia,1426,1732,2061,2933,3362,4303,5587,5785,6013,6335,6483,7657,9046
Giarre,13265,13490,15967,20075,15210,17680,17939,18501,18830,20259,23211,26881,26853
Grammichele,10392,10319,11872,15017,20316,27003,13393,14014,14210,14486,12286,13668,13609
Gravina di Catania,1373,1440,1514,1764,1858,1970,2182,2321,2557,2972,8537,23930,26627
Licodia Eubea,5237,5169,5649,6322,7421,9198,7159,6005,5368,4661,3413,3157,3056
Linguaglossa,8077,8802,10410,13187,13592,10052,8669,7456,6593,6158,5555,5539,5393
Maletto,2597,2765,3141,3798,3767,3735,4421,3816,4243,4530,4587,4899,4254
Maniace,1333,1597,1817,2205,1997,2218,1996,1960,2274,2364,2199,2788,3101
Mascali,3618,4710,5004,7353,7183,8066,7051,8179,8797,8998,8981,8567,9779
Mascalucia,3293,3107,3230,3569,3308,3426,3006,3058,3176,3580,4446,10547,19286
Mazzarrone,1978,2063,2481,3278,3309,3006,2782,2595,2772,3080,2973,3384,3542
Militello in Val di Cata,9752,10017,10699,11506,11736,12831,10916,11314,12053,11272,10359,10353,10185
Milo,950,966,1144,1442,1814,1756,1787,1660,1656,1659,1381,1275,1126
Mineo,9191,9296,9519,9934,9237,11875,11440,8841,9926,8783,7107,6464,5888
Mirabella Imbaccari,3914,4056,4641,6009,7246,8270,7456,7671,8633,8693,8824,9143,9434
Misterbianco,6279,6322,7508,9203,10962,10080,10773,11387,12703,15554,18836,29858,40785
Motta Sant'Anastasia,3224,3095,3687,4243,4439,5294,4858,5223,5316,5909,5749,6731,8716
Nicolosi,2793,2727,2881,3466,3866,3600,3344,3368,3393,3701,3862,4497,5365
Palagonia,4844,4948,5375,6237,7602,7740,8582,9495,12099,13898,13704,15046,15535
Paternò,14219,14920,16233,21282,27059,32212,28105,30021,34264,40899,41830,43432,44266
Pedara,3346,3114,3325,3953,4237,3827,3493,3577,3692,3658,4076,5387,8034
Piedimonte Etneo,4982,4841,5294,6297,5790,6028,5805,5833,5207,5011,4142,4030,3886
Raddusa,1611,1830,1944,3444,3539,3520,4954,4146,5199,5138,3953,4596,4191
Ragalna,982,1030,1121,1575,2029,1940,2055,2158,2159,2036,1903,2025,2591
Ramacca,1981,3409,4032,6381,7821,9854,7705,8243,10146,10450,9146,9324,10383
Randazzo,7005,8007,10225,11439,15065,17762,13533,13684,13555,12701,10997,11117,11550
039 Riposto,6419,8396,9991,10179,9379,10697,10853,11594,12556,12348,12073,13061,14048
San Cono,1235,1518,1636,2046,2552,2797,3172,3162,3430,3306,3296,3310,3780
San Giovanni la Punta,1631,1830,2062,2698,3041,3373,3125,3366,3626,4884,7446,13762,18858
San Gregorio di Catania,1673,1594,1592,1877,2008,2154,2114,2125,2281,2883,3680,8043,9169
San Michele di Ganzaria,3114,3306,3555,4222,4322,5057,4417,4502,4944,4702,4876,4718,4766
San Pietro Clarenza,998,981,951,976,1126,1161,1173,1272,1331,1469,1579,2444,4025
Sant'Agata li Battiati,519,520,560,708,676,668,756,759,933,1031,4329,9319,10856
Sant'Alfio,1671,1700,2012,2593,2574,4094,3779,3388,2175,2124,2011,1742,1666
Santa Maria di Licodia,2786,2837,3158,4110,4874,5211,5277,5179,5615,6484,6217,6458,7096
Santa Venerina,5560,5720,5318,6296,6058,6017,5828,6145,5880,6316,6489,6604,6972
Scordia,6414,6241,7748,9147,10282,10534,10610,10672,12397,14443,15372,16252,16787
Trecastagni,3038,3039,3238,3917,4215,3988,3474,3468,3581,3957,4090,4699,6960
Tremestieri Etneo,1139,1175,1254,1475,1460,1617,1722,1801,2021,2550,6872,13538,16695
Valverde,844,1101,1129,1036,938,991,1179,1700,1641,1920,3004,4684,5717
Viagrande,2894,2897,3285,3797,3533,3341,3367,3568,3694,3926,4037,4807,5688
Vizzini,12797,15046,14324,18013,22018,20627,14661,14706,13578,10806,8630,8847,8698
055 Zafferana Etnea,3358,3298,3694,4976,5308,5462,5568,5455,5632,5856,5796,6402,7361
